Name,CATAID,Name,DESIG_ALLSKY,RA,DEC,SEPARATION,W1M,W2M,W3M,W4M,W1COV,W2COV,W3COV,W4COV,mw1,emw1,PHOTFLAG_W1,RADIUS_W1,MAGPRO_W1,MAGPROERR_W1,REDUCED_CHI_W1,FLUX_W1,FLUXERR_W1,MAGSTDAP_W1,MAGSTDAPERR_W1,MAGSTDAPFLAG_W1,RADIUS_ISO_W1,MAGISO_W1,MAGISOERR_W1,mw2,emw2,PHOTFLAG_W2,RADIUS_W2,MAGPRO_W2,MAGPROERR_W2,REDUCED_CHI_W2,FLUX_W2,FLUXERR_W2,MAGSTDAP_W2,MAGSTDAPERR_W2,MAGSTDAPFLAG_W2,RADIUS_ISO_W2,MAGISO_W2,MAGISOERR_W2,MAGDER_W2,MAGDERERR_W2,mw3,emw3,PHOTFLAG_W3,RADIUS_W3,MAGPRO_W3,MAGPROERR_W3,REDUCED_CHI_W3,FLUX_W3,FLUXERR_W3,MAGSTDAP_W3,MAGSTDAPERR_W3,MAGSTDAPFLAG_W3,RADIUS_ISO_W3,MAGISO_W3,MAGISOERR_W3,mw4,emw4,PHOTFLAG_W4,RADIUS_W4,MAGPRO_W4,MAGPROERR_W4,REDUCED_CHI_W4,FLUX_W4,FLUXERR_W4,MAGSTDAP_W4,MAGSTDAPERR_W4,MAGSTDAPFLAG_W4,RADIUS_ISO_W4,MAGISO_W4,MAGISOERR_W4,MAGDER_W4,MAGDERERR_W4,XSCPROX,BA_ISO,PA_ISO,RFUZZY,NA,NB,CC_FLAGS,DeblendedFraction,SApFlag,NnearSAp,GApFlag,NnearGAp,radeg,dedeg,resname
318936,318936,318936,b'J141145.86+015649.8',212.9410459,1.9471648,0.53698325,47,38,28,30,46.078,38.137,27.943,29.916,17.213,0.02,3,8.25,17.85,0.033,2.507,0.26697195,0.007997935,17.213,0.02,0,17.62,17.014,0.032,17.772,0.077,3,8.25,18.228,0.061,0.9962,0.18909258,0.010710197,17.772,0.077,0,15.48,17.416,0.065,17.361,0.083,17.249,0.257,1,-999,17.249,0.257,0.9997,0.68096,0.16115908,17.179,0.319,0,6.18,18.425,0.324,15.3880005,-999,-1,-999,15.4279995,-999,0.9121,0.9411033,0.7711768,14.939,-999,32,12,16.717,0.648,-999,-999,-999,0.755,41.9,22.9,0,1,b'0000',0.82197976,0,0,2,1,212.9410417,1.947138889,rs1262
324865,324865,324865,b'J090945.49+014737.2',137.4394593,1.7936751,1.5159011,25,25,12,12,25.466,25.328,11.912,11.68,17.949,0.047,3,8.25,18.563,0.051,1.2,0.13832541,0.006556554,17.949,0.047,1,-999,-999,-999,19.107,0.3,3,8.25,19.362001,0.174,0.8315,0.066497505,0.010666379,19.107,0.3,1,-999,-999,-999,-999,-999,17.509,-999,-1,-999,17.509,-999,0.975,0.14114998,0.19735786,16.686,-999,32,-999,-999,-999,15.2300005,-999,-1,-999,15.2699995,-999,1.076,0.8499462,1.0117711,14.703,-999,32,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,b'0000',0.7674332,2,1,1,2,137.4394583,1.793666667,rs0020
325376,325376,325376,b'J092029.87+015054.7',140.124441,1.8485573,2.2450492,24,24,12,12,23.328,23.349,11.937,11.739,17.332,0.036,3,8.25,17.753,0.036,2.009,0.29166254,0.009594504,17.332,0.036,1,-999,-999,-999,17.814,0.088,3,8.25,18.155,0.068,1.165,0.20218651,0.012634392,17.814001,0.088,1,-999,-999,-999,-999,-999,16.836,0.291,1,-999,16.836,0.291,1.032,0.99606925,0.26716173,16.629,0.284,1,-999,-999,-999,15.229,0.43,1,-999,15.269,0.43,1.007,2.8756313,1.1393074,14.792,0.441,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,b'0000',0.6256348,2,1,2,1,140.1244167,1.848555556,rs0035
363527,363527,363527,b'J143934.60+023903.3',219.8941805,2.650937,0.16517593,43,41,21,21,43.081,40.571,21.886,21.65,17.437,0.033,3,8.25,17.791,0.032,1.653,0.28171664,0.008241165,17.437,0.033,1,-999,-999,-999,18.014,0.076,3,8.25,18.316,0.066,0.9915,0.17438117,0.010562515,18.014,0.076,1,-999,-999,-999,-999,-999,17.349,0.33,1,-999,17.349,0.33,0.8937,0.62069166,0.18876055,17.143,0.31,1,-999,-999,-999,15.651,-999,-1,-999,15.691,-999,1.035,0.37129283,0.7893664,16.442,-999,32,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,b'0000',0.92297834,0,0,2,1,219.8941667,2.650916667,rs1406
369190,369190,369190,b'J091944.44+005447.3',139.9352393,0.913214,1.5400901,27,27,15,15,26.491,26.026,14.987,14.765,17.941,0.069,3,8.25,18.453,0.047,1.399,0.15317072,0.00664479,17.941,0.069,1,-999,-999,-999,18.619,0.184,3,8.25,18.938,0.119,0.9747,0.098262675,0.010733998,18.619,0.184,1,-999,-999,-999,-999,-999,17.337,-999,-1,-999,17.337,-999,0.8389,0.18869083,0.21949306,17.26,-999,32,-999,-999,-999,15.244,-999,-1,-999,15.283999,-999,0.8324,0.8124171,1.0109869,14.806,-999,32,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,b'0000',0.7664481,2,1,2,1,139.9352083,0.913194444,rs0028
369211,369211,369211,b'J092101.68+005527.4',140.2568704,0.9244878,0.41086492,24,24,11,11,24.312,24.444,11.265,11.726,19.082,0.175,3,8.25,19.594,0.107,0.9347,0.053543385,0.00528642,19.081999,0.175,0,-999,-999,-999,19.396,-999,-1,8.25,19.917,-999,0.8305,0.017161144,0.011374226,19.396,-999,32,-999,-999,-999,-999,-999,17.816,-999,-1,-999,17.816,-999,0.7422,-0.10278445,0.20201088,17.429,-999,32,-999,-999,-999,15.436,-999,-1,-999,15.476,-999,0.9409,0.20584056,1.0852089,14.964,-999,32,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,b'0000',0.7996136,0,0,0,0,140.2568333,0.924472222,rs1476
372374,372374,372374,b'J090154.73+011019.4',135.4779868,1.1720326,0.29613867,23,23,11,11,23.782,24.45,11.151,11.739,16.216,0.029,2,23.93,16.987,0.029,4.921,0.59063935,0.015581975,16.551,0.016,1,23.93,16.216,0.029,17.132,0.035,3,8.25,17.444,0.042,1.198,0.3890584,0.015017591,17.132,0.035,1,-999,16.987,-999,-999,-999,16.287,0.151,1,-999,16.287,0.151,0.8962,1.6510631,0.22990279,16.025,0.213,1,12.08,16.517,0.14,15,-999,-1,-999,15.04,-999,0.9619,1.4667205,1.0414598,14.129,-999,32,-999,20.893,-999,-999,-999,0.73,0.559,54.2,24.8,0,1,b'0000',0.78918487,2,1,2,5,135.4779583,1.172027778,rs0013
373151,373151,373151,b'J091831.45+012004.0',139.6309613,1.3344775,0.22227144,23,23,11,12,23.401,23.384,11.943,12.034,19.174,0.213,3,8.25,19.487,0.097,0.9394,0.059089098,0.005301126,19.174,0.213,0,-999,-999,-999,19.476,0.312,3,8.25,20.145,0.368,0.9466,0.032341294,0.010975808,19.476,0.312,0,-999,-999,-999,-999,-999,17.553,-999,-1,-999,17.553,-999,0.978,-0.2078983,0.2574113,17.03,-999,32,-999,-999,-999,15.519,-999,-1,-999,15.559,-999,0.9448,-0.12764089,1.1008375,15.161,-999,32,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,b'0000',0.7531956,0,0,0,0,139.6309583,1.334472222,rs1472
373237,373237,373237,b'J092015.61+011719.7',140.0650361,1.2888125,0.049725093,24,23,12,13,25.788,26.369,13.931,14.089,14.939,0.015,2,26.76,15.477,0.023,9.97,2.374632,0.050965965,15.309,0.007,1,26.76,14.939,0.015,15.699,0.026,2,19.7,16.195,0.027,2.111,1.2300619,0.030126061,15.995999,0.02,1,19.7,15.699,0.026,15.61,0.037,17.034,-999,-1,-999,17.034,-999,0.9296,0.39065525,0.21958019,16.919,-999,32,6,19.031,0.779,15.557,-999,-1,-999,15.597,-999,0.949,-0.8781192,1.0622629,15.265,-999,32,-999,-999,-999,-999,-999,0.11,0.871,70.3,19,0,1,b'0000',0.84580797,2,1,1,3,140.065,1.288805556,rs0033
373248,373248,373248,b'J092012.54+010909.1',140.0522418,1.1525108,0.7600681,24,24,11,11,24.742,24.384,12.007,12.583,19.005,0.182,3,8.25,19.154,0.077,0.8812,0.08032572,0.005665487,19.005,0.182,1,-999,-999,-999,19.893,0.505,3,8.25,20.039001,0.344,0.7549,0.035651967,0.011296327,19.893002,0.505,1,-999,-999,-999,-999,-999,17.72,-999,-1,-999,17.72,-999,0.8603,-0.32701764,0.22071004,17.465,-999,32,-999,-999,-999,15.631,-999,-1,-999,15.671,-999,1.029,-1.5535393,0.99227464,15.197,-999,32,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,b'0000',0.7616197,0,0,2,1,140.0522083,1.1525,rs1475
373314,373314,373314,b'J092145.07+011428.3',140.4379722,1.2411187,0.13913737,22,22,11,11,23.11,23.146,11.885,11.586,18.91,0.189,3,8.25,19.401999,0.099,0.8848,0.063876286,0.005801904,18.91,0.189,0,-999,-999,-999,19.679,0.432,3,8.25,20.007,0.344,1.039,0.036739297,0.011641459,19.679,0.432,0,-999,-999,-999,-999,-999,17.22,-999,-1,-999,17.22,-999,1.012,0.25520098,0.22204322,17.445,-999,32,-999,-999,-999,15.038,-999,-1,-999,15.078,-999,0.9378,1.0591267,1.1848336,14.429,-999,32,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,b'0000',0.8206234,0,0,0,0,140.4379583,1.241111111,rs1477
377384,377384,377384,b'J090954.24+014106.9',137.4760144,1.6852696,0.55532545,24,24,13,13,26.513,27.136,13.962,13.87,16.904,0.021,3,8.25,17.052,0.029,1.416,0.5564286,0.014730575,16.904,0.021,0,-999,-999,-999,17.36,0.043,3,8.25,17.463,0.046,0.877,0.38248578,0.016181467,17.36,0.043,0,-999,-999,-999,-999,-999,15.819,0.105,1,-999,15.819,0.105,0.8721,2.540392,0.24575846,15.691,0.107,0,-999,-999,-999,15.166,0.365,1,-999,15.206,0.365,1.005,3.0469167,1.02557,14.832,0.393,1,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,b'0000',0.90881306,0,0,0,0,137.476,1.68525,rs0021
378062,378062,378062,b'-999               ',140.390244,1.585357,2.7954257,23,23,12,12,23.132,23.032,11.95,11.93,17.954,0.073,3,8.25,19.192999,0.111,1.002,0.07746966,0.00791802,17.954,0.073,1,-999,-999,-999,18.539,0.202,3,8.25,19.299,0.226,0.8306,0.07046545,0.014696261,18.539,0.202,17,-999,-999,-999,-999,-999,17.054,-999,-1,-999,17.054,-999,1.049,0.25808227,0.27829468,16.992,-999,32,-999,-999,-999,15.625,-999,-1,-999,15.665,-999,0.9448,0.030951086,0.98317987,14.901,-999,32,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,b'0000',0.86154675,1,2,0,0,140.3902083,1.585333333,rs0046
381802,381802,381802,b'J085602.28+015300.1',134.0094914,1.8834004,0.24852484,23,23,9,10,25.186,25.173,11.507,12.412,18.14,0.078,3,8.25,18.306,0.047,0.8612,0.17536518,0.007633575,18.14,0.078,1,-999,-999,-999,18.988,0.205,3,8.25,19.019001,0.127,0.8793,0.091241024,0.01071209,18.988,0.205,1,-999,-999,-999,-999,-999,17.702,-999,-1,-999,17.702,-999,1.035,-0.19845286,0.22436972,17.153,-999,32,-999,-999,-999,15.555,-999,-1,-999,15.595,-999,1.119,-0.66135967,1.0641968,14.828,-999,32,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,b'0000',0.890816,0,0,0,0,134.0094583,1.883388889,rs0004
383312,383312,383312,b'J092336.52+020811.5',140.9021517,2.1365355,0.32081127,24,24,12,12,24.66,24.624,11.998,11.836,12.608,0.012,2,50.47,14.007,0.023,52.3,9.193959,0.1955124,13.829,0.006,0,50.47,12.608,0.012,13.218,0.013,2,43.45,14.67,0.021,20.13,5.0109124,0.09757837,14.405,0.009,0,43.45,13.218,0.013,13.198,0.024,11.922,0.014,2,36.86,13.467,0.024,11.23,22.176147,0.48702654,12.934,0.011,0,36.86,11.922,0.014,11.721,0.033,2,33.73,12.66,0.048,3.264,31.789484,1.3999729,12.0130005,0.032,0,33.73,11.761,0.033,11.729,0.043,0.79,0.919,159.5,27.8,0,1,b'0000',0.9264799,0,0,1,11,140.902125,2.136527778,rs0053
383318,383318,383318,b'J092347.98+020646.0',140.9499365,2.1127831,0.56066674,23,23,11,11,22.678,22.571,10.975,10.943,14.869,0.016,2,27.55,15.827001,0.025,16.92,1.7197312,0.039348222,15.449,0.008,1,27.55,14.869,0.016,15.482,0.027,2,22.85,16.331,0.028,3.401,1.0844084,0.027518634,15.983,0.017,1,22.85,15.482,0.027,15.433,0.038,13.945,0.031,2,20.55,14.3029995,0.033,2.337,10.267117,0.31409264,14.005,0.03,0,20.55,13.945,0.031,13.621,0.129,1,33.73,13.661,0.129,0.895,12.647008,1.5012702,13.49,0.169,1,17.07,13.921,0.11,13.79,0.134,0.47,0.839,54.1,24.9,0,1,b'0000',0.88027483,0,0,1,4,140.9499167,2.112777778,rs0055
388603,388603,388603,b'J092308.10+022910.2',140.7837744,2.4861571,0.39332694,25,25,13,13,24.566,24.304,12.746,12.942,14.723,0.016,2,36.1,16.671999,0.029,12.78,0.7897896,0.021070214,15.981,0.014,0,36.1,14.723,0.016,15.307,0.029,2,31.49,17.217001,0.041,2.309,0.47961515,0.01794716,16.56,0.023,0,31.49,15.307,0.029,15.264,0.04,15.441,0.07,1,-999,15.441,0.07,1.368,3.6009994,0.23052144,14.939,0.053,0,21.35,14.64,0.049,14.799,0.25,1,-999,14.839,0.25,1.061,4.270691,0.9814027,14.32,0.251,1,14.96,14.872,0.194,14.505,0.226,-999,0.758,147.3,30.1,0,1,b'0000',0.8843579,0,0,1,6,140.78375,2.486138889,rs0050
388637,388637,388637,b'J092313.39+023604.9',140.8057944,2.6013642,0.39736298,22,23,12,12,24.253,24.331,11.971,11.864,15.323,0.02,2,33.25,16.546,0.026,10.01,0.8870427,0.02123469,16.066,0.018,1,33.25,15.323,0.02,16.009,0.036,2,25.54,17.038,0.036,2.129,0.56562775,0.018659063,16.609001,0.024,1,25.54,16.009,0.036,15.897,0.048,15.755,0.097,1,-999,15.755,0.097,1.106,2.6949985,0.23955734,15.337,0.098,1,20.76,15.233,0.069,15.134,0.327,1,-999,15.174,0.327,1.163,3.1369762,0.94523257,14.489,-999,32,12,16.496,0.578,-999,-999,0.08,0.493,126.6,30.2,0,1,b'0000',0.8403292,2,1,2,4,140.8057917,2.601361111,rs0052
396833,396833,396833,b'J114101.62+012936.2',175.2567797,1.4934527,0.46789005,23,23,11,11,23.115,23.295,11.38,11.265,14.001,0.012,2,28.5,14.169001,0.023,3.856,7.922277,0.16896807,14.1640005,0.006,1,28.5,14.001,0.012,14.195,0.014,2,24.43,14.349999,0.022,1.529,6.723051,0.13614881,14.3289995,0.007,1,24.43,14.195,0.014,14.181,0.025,12.512,0.016,1,-999,12.512,0.016,1.174,53.45442,0.8108783,12.474,0.01,1,23.25,12.621,0.015,11.055,0.031,1,-999,11.095,0.031,0.8369,134.30519,3.8122916,11.089,0.019,1,34.23,11.137,0.024,11.339,0.032,0.45,0.754,170.7,15.6,1,2,b'0000',0.82751423,2,1,2,5,175.25675,1.493444444,rs0540
396854,396854,396854,b'J114056.79+012739.9',175.2365458,1.4609844,0.4616327,22,23,11,11,22.472,22.341,10.938,10.919,19.004,0.137,3,8.25,19.352999,0.096,0.954,0.06682909,0.005902137,19.004,0.137,1,-999,-999,-999,19.772,0.507,3,8.25,19.444,0.214,0.8256,0.06166944,0.012139954,19.772001,0.507,1,-999,-999,-999,-999,-999,17.538,-999,-1,-999,17.538,-999,0.7638,0.006534254,0.25765818,17.333,-999,32,-999,-999,-999,15.5,-999,-1,-999,15.54,-999,0.8501,-0.99023616,1.1204906,15.493,-999,32,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,b'0000',0.80647445,2,1,0,0,175.2365417,1.460972222,rs0539
397449,397449,397449,b'J115253.51+013441.4',178.2229151,1.5782127,0.19974422,22,22,12,12,22.704,22.227,11.932,11.928,18.522,0.114,3,8.25,18.816,0.065,0.972,0.10965064,0.006586934,18.522,0.114,1,-999,-999,-999,18.884,0.32,3,8.25,19.384,0.201,0.8388,0.06516675,0.012070441,18.884,0.32,1,-999,-999,-999,-999,-999,17.274,-999,-1,-999,17.274,-999,0.9502,0.21114843,0.22696634,17.229,-999,32,-999,-999,-999,15.174,-999,-1,-999,15.214,-999,0.933,0.9119373,1.055886,14.877,-999,32,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,b'0000',0.8145707,2,1,2,1,178.222875,1.578194444,rs0575
402853,402853,402853,b'J115030.74+015900.0',177.6280417,1.9832961,0.15248097,25,25,13,13,24.278,25.102,12.96,13.082,16.45,0.018,3,8.25,16.576,0.026,1.54,0.862623,0.021048931,16.45,0.018,1,-999,-999,-999,17.02,0.033,3,8.25,17.132,0.038,0.9199,0.5185372,0.018184911,17.02,0.033,1,-999,-999,-999,-999,-999,16.195,0.138,1,-999,16.195,0.138,0.7646,1.7983212,0.22775637,16.183,0.171,0,-999,-999,-999,14.795,-999,-1,-999,14.835,-999,0.909,2.053858,1.1164135,14.7439995,-999,32,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,b'0000',0.884254,0,0,0,0,177.6280417,1.983277778,rs0567
402934,402934,402934,b'J115201.45+015950.9',178.0060233,1.9976185,0.48505268,23,23,12,12,22.913,23.072,12.27,12.353,19.045,0.244,3,8.25,19.012999,0.071,0.8957,0.09145197,0.005957672,19.045,0.244,1,-999,-999,-999,19.701,-999,-1,8.25,20.192001,0.401,0.8481,0.030967256,0.011431295,19.701,-999,32,-999,-999,-999,-999,-999,17.76,-999,-1,-999,17.76,-999,0.9196,-0.23182558,0.21272558,17.412,-999,32,-999,-999,-999,15.266,-999,-1,-999,15.306,-999,0.8825,0.5860923,1.0958718,15.139,-999,32,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,b'0000',0.92245436,0,0,0,0,178.006,1.997611111,rs0569
419632,419632,419632,b'J092300.14+025206.9',140.7506155,2.8686056,0.12732737,27,27,16,16,27.673,28.358,17.909,17.413,18.034,0.055,3,8.25,18.398,0.048,1.194,0.16105393,0.00707823,18.034,0.055,1,-999,-999,-999,18.81,0.144,3,8.25,18.93,0.119,1.002,0.09903354,0.010867616,18.81,0.144,1,-999,-999,-999,-999,-999,17.125,-999,-1,-999,17.125,-999,0.94,0.3696557,0.1968583,16.917,-999,32,-999,-999,-999,15.569,-999,-1,-999,15.609,-999,1.013,0.28801787,0.90686715,17.252,-999,32,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,b'0000',0.915746,0,0,0,0,140.7505833,2.868583333,rs1316
423416,423416,423416,b'J090049.87+025326.6',135.2077205,2.8907578,0.39010578,23,23,12,12,23.459,23.658,11.936,11.854,17.594,0.04,3,8.25,18.013,0.041,1.439,0.2297232,0.008747554,17.594,0.04,1,-999,-999,-999,18.295,0.125,3,8.25,18.641,0.098,0.9606,0.12916231,0.011716382,18.295,0.125,1,-999,-999,-999,-999,-999,17.344,-999,-1,-999,17.344,-999,0.8654,0.2181599,0.20279218,16.838,-999,32,-999,-999,-999,15.531,-999,-1,-999,15.571,-999,1.016,-0.33742255,1.0885019,14.959,-999,32,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,b'0000',0.8272746,2,1,2,1,135.2077083,2.89075,rs0009
514212,514212,514212,b'J092143.25+024127.2',140.4301312,2.6909288,0.24459034,24,24,11,11,23.776,23.651,10.993,10.928,15.696,0.017,2,15.83,15.823,0.026,1.722,1.7261168,0.04135482,15.686001,0.011,1,15.83,15.696,0.017,16.023,0.028,2,13.96,16.196001,0.03,1.036,1.227871,0.03402368,16.031,0.018,1,13.96,16.023,0.028,16.012,0.04,13.722,0.026,2,18.41,13.701,0.028,1.355,17.87168,0.460857,13.533,0.017,1,18.41,13.722,0.026,13.424,0.148,1,-999,13.464,0.148,0.9095,15.156965,2.067657,13.283,0.114,1,17.58,13.663,0.103,13.633,0.116,-999,0.808,111,14,1,2,b'0000',0.7173175,2,2,2,2,140.430125,2.690916667,rs1315
514260,514260,514260,b'J092346.40+024511.5',140.9432932,2.7530972,0.58711725,25,25,14,14,26.538,26.682,16.656,16.266,17.494,0.027,3,8.25,18.212,0.043,1.887,0.19117995,0.007531988,17.494,0.027,1,-999,-999,-999,18.187,0.13,3,8.25,18.977,0.129,0.8862,0.09478971,0.01127009,18.187,0.13,1,-999,-999,-999,-999,-999,17.046,-999,-1,-999,17.046,-999,0.8085,0.38606614,0.21754706,16.734001,-999,32,-999,-999,-999,15.39,0.411,1,-999,15.43,0.411,1.053,2.4786484,0.93775815,14.6,-999,32,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,b'0000',0.7737358,1,1,1,2,140.9432917,2.753083333,rs0054
600597,600597,600597,b'J090605.43+001248.1',136.5227387,0.2134782,0.4361189,25,25,15,15,25.49,25.376,14.91,15.094,18.436,0.081,3,8.25,19.09,0.074,0.9841,0.085176766,0.005780619,18.436,0.081,1,-999,-999,-999,18.869,0.221,3,8.25,19.293001,0.159,0.9275,0.0708874,0.010406178,18.869,0.221,1,-999,-999,-999,-999,-999,17.89,-999,-1,-999,17.89,-999,0.9055,-0.14170474,0.18861824,17.208,-999,32,-999,-999,-999,15.502,-999,-1,-999,15.542,-999,0.931,-0.346026,1.117668,15.047,-999,32,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,b'0000',0.71773934,2,1,2,1,136.5227083,0.213472222,rs1470
601395,601395,601395,b'J091816.47+002306.2',139.5686378,0.385065,0.47048584,27,27,15,15,26.506,26.387,14.879,15.001,16.983,0.017,3,8.25,17.404,0.033,2.036,0.40249935,0.012109618,16.983,0.017,1,-999,-999,-999,17.582,0.073,3,8.25,17.880001,0.055,0.9455,0.26054254,0.013283272,17.582,0.073,1,-999,-999,-999,-999,-999,16.154,0.116,1,-999,16.154,0.116,0.9509,1.8668964,0.20001549,16.255001,0.24,1,-999,-999,-999,15.269,0.394,1,-999,15.309,0.394,0.9472,2.7711456,1.006701,14.682,-999,32,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,b'0000',0.88115615,2,1,2,1,139.568625,0.385055556,rs0023
609262,609262,609262,b'J113828.50+001801.2',174.6187241,0.3003801,0.70648694,22,22,12,12,22.28,22.507,11.982,11.696,18.713,0.09,3,8.25,18.996,0.077,0.8903,0.09286258,0.00662157,18.713,0.09,1,-999,-999,-999,19.353,-999,-1,8.25,19.749,0.257,0.8929,0.04655772,0.011008536,19.353,-999,32,-999,-999,-999,-999,-999,17.69,-999,-1,-999,17.69,-999,1.021,-0.21172352,0.22677755,17.276001,-999,32,-999,-999,-999,14.83,-999,-1,-999,14.87,-999,1.039,2.0552692,1.0478367,15.1189995,-999,32,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,b'0000',0.9553821,0,0,0,0,174.6187083,0.300361111,rs0527
609433,609433,609433,b'J114244.91+001656.1',175.6871036,0.2822591,0.091224626,25,24,13,13,24.593,24.161,13.299,13.161,17.504,0.03,3,8.25,17.873,0.037,1.625,0.26116696,0.009008393,17.504,0.03,1,-999,-999,-999,18.124,0.086,3,8.25,18.407,0.081,0.9653,0.16029187,0.01202473,18.124,0.086,17,-999,-999,-999,-999,-999,17.131,-999,-1,-999,17.131,-999,0.9804,0.2770283,0.24094571,16.82,-999,32,-999,-999,-999,15.246,-999,-1,-999,15.286,-999,0.8809,0.5433363,1.1438549,14.185,-999,32,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,b'0000',0.89567506,0,0,2,2,175.6870833,0.28225,rs0548
610398,610398,610398,b'J120018.01+001741.9',180.0749894,0.2949733,0.092704125,23,23,12,12,23.58,23.099,12.61,12.818,14.157,0.013,2,38.39,14.965,0.024,31.97,3.8059516,0.0829399,14.737,0.007,0,38.39,14.157,0.013,14.739,0.017,2,31.22,15.528999,0.024,8.2,2.2705984,0.05041747,15.242,0.013,0,31.22,14.739,0.017,14.703,0.028,13.08,0.019,2,30.1,13.32,0.021,6.672,25.398111,0.489234,13.087,0.013,0,30.1,13.08,0.019,12.749,0.063,1,-999,12.7890005,0.063,1.176,28.215853,1.6405149,12.516,0.056,1,33.06,12.699,0.056,12.753,0.062,1.12,0.488,12.1,25.2,0,1,b'0000',0.9609699,0,0,2,2,180.0749583,0.294972222,rs0591
610700,610700,610700,b'J120539.48+002430.9',181.4144901,0.4084054,0.38899368,24,24,12,12,24.203,24.146,12.944,12.866,18.293,0.073,3,8.25,18.682,0.062,1.063,0.124004476,0.007032758,18.293,0.073,0,-999,-999,-999,19.022,0.204,3,8.25,19.02,0.139,0.8519,0.09116258,0.011705292,19.022,0.204,0,-999,-999,-999,-999,-999,17.697,-999,-1,-999,17.697,-999,0.9729,-0.11827705,0.22530496,16.726,-999,32,-999,-999,-999,15.2960005,-999,-1,-999,15.3359995,-999,1.082,0.15495145,1.2739,15.146,-999,32,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,b'0000',0.9182405,0,0,0,0,181.4144583,0.408388889,rs0715
610816,610816,610816,b'J120740.15+001447.1',181.9173194,0.2464803,1.3505292,23,23,11,11,23.527,24.547,11.07,12.201,17.981,0.056,3,8.25,18.175,0.046,1.294,0.1977957,0.008341398,17.980999,0.056,0,-999,-999,-999,18.683,0.147,3,8.25,18.919,0.131,0.9061,0.09998564,0.012063408,18.683,0.147,0,-999,-999,-999,-999,-999,17.244,-999,-1,-999,17.244,-999,0.9002,0.22088723,0.23159032,17.199,-999,32,-999,-999,-999,15.082,-999,-1,-999,15.122,-999,0.9374,0.78617805,1.2527311,15.012,-999,32,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,b'0000',0.9066314,0,0,0,0,181.9172917,0.246472222,rs0729
611002,611002,611002,b'J121137.05+001921.0',182.9044182,0.3224901,0.27827346,21,16,10,11,20.008,15.55,9.937,11.405,17.951,0.071,3,8.25,18.205,0.046,1.166,0.19248606,0.008203045,17.951,0.071,1,-999,-999,-999,19.447,0.433,3,8.25,19.213,0.22,0.9066,0.07632134,0.015470374,19.447,0.433,1,-999,-999,-999,-999,-999,17.217,-999,-1,-999,17.217001,-999,0.9818,0.23570889,0.23263012,16.824,-999,32,-999,-999,-999,15.2630005,-999,-1,-999,15.3029995,-999,0.8999,0.32845315,1.2284261,14.739,-999,32,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,b'0000',0.6521787,2,1,2,1,182.9044167,0.322472222,rs0764
611023,611023,611023,b'-999               ',182.921097,0.252322,2.0559266,21,15,9,10,22.496,15.982,9.982,12.215,19.687,0.356,3,8.25,20.039,0.174,0.9024,0.03553047,0.005701865,19.687,0.356,1,-999,-999,-999,19.373,-999,-1,8.25,20.106,-999,0.8752,0.005316285,0.014108777,19.373001,-999,32,-999,-999,-999,-999,-999,17.586,-999,-1,-999,17.586,-999,0.9744,0.013783014,0.24276973,17.049,-999,32,-999,-999,-999,15.469,-999,-1,-999,15.509,-999,0.8626,-0.73929274,1.1526359,14.54,-999,32,-999,-999,-999,-999,-999,-999,-999,-999,-999,0,1,b'0000',0.9022465,0,0,0,0,182.9210833,0.252305556,rs0765
