name,mw3w,mw4w,groupcz,deextrestnuvmag,sfr_nuv,sfr_nuv_wisew
"rs0085",9.87663,7.47000,4708.28,-17.7094,0.5015494091278856,0.5790225241426951
"rs0086",9.87663,7.47000,6845.40,-16.1416,0.1183620813432632,0.2821282401701626
"rs0087",6.18335,3.77156,4661.25,-18.9009,1.502882766663617,3.788798320830485
"rs0088",9.48919,7.27377,4661.25,-17.1627,0.3031324578902168,0.3816679555599829
"rs0089",7.33568,5.73296,4661.25,-17.3848,0.3719655166741904,0.8973002671248660
"rs0090",11.7878,9.37266,4661.25,-15.9344,0.09779687815337515,0.1072507096767496
"rs0091",10.3976,0.00000,6886.90,-17.8156,0.5531074587265654,0.5531074587265654
"rs0092",10.5984,8.21628,6789.59,-16.2790,0.1343253649771890,0.1943127172128833
"rs0093",9.16255,7.29279,5302.99,-19.1265,1.849947571764806,1.992438946790167
"rs0094",9.00193,7.37549,5429.24,-12.8536,0.005727899654139428,0.1608837403086147
"rs0095",12.1518,9.40701,4717.91,-14.0400,0.01708240836840921,0.01708240836840921
"rs0096",7.41978,5.54844,4717.91,-14.9158,0.03827211864882389,0.6002015232064752
"rs0097",9.90561,7.08242,4670.64,-14.0965,0.01799528889344300,0.1143764645502896
"rs0098",9.52706,8.27678,5489.05,-15.7711,0.08414036248634707,0.08414036248634707
"rs0099",13.4142,9.30139,6713.10,-18.3591,0.9124372694311423,0.9124372694311423
"rs0100",0.00000,0.00000,7065.06,-13.2154,0.007992971782664646,0.007992971782664646
"rs0101",0.00000,0.00000,6609.01,-15.9457,0.09882429686951599,0.09882429686951599
"rs0102",0.00000,0.00000,7065.06,-14.2875,0.02145612080930178,0.02145612080930178
"rs0103",0.00000,0.00000,6558.73,-17.0855,0.2823374394403039,0.2823374394403039
"rs0104",9.83654,8.09792,6421.41,-12.8780,0.005858178512992408,0.005858178512992408
"rs0105",11.1047,10.0950,6754.23,-13.9982,0.01643751490711021,0.05367599924273404
"rs0106",8.38192,6.39781,6754.23,-18.9497,1.571925427317910,1.571925427317910
"rs0107",6.57503,4.78036,6754.23,-14.8042,0.03453502010406881,2.453359508145700
"rs0108",11.6995,8.47806,6754.23,-16.9850,0.2573830176123028,0.2789143172022512
"rs0109",8.11541,6.26628,6830.02,-14.3202,0.02211223111829016,0.6197235291392327
"rs0110",8.11541,6.26628,6329.50,-16.6934,0.1967573664431361,0.1967573664431361
"rs0111",8.11541,9.25717,5523.11,-14.6256,0.02929634908434934,0.02929634908434934
"rs0112",0.00000,0.00000,4744.46,-16.3340,0.1413037036312372,0.1413037036312372
"rs0113",8.10239,5.74109,6415.30,-14.1610,0.01909636786054691,0.7370126472395296
"rs0114",9.14501,7.48606,7010.84,-15.5115,0.06624557957718150,0.2962087321224379
"rs0115",0.00000,8.85254,7247.35,-15.9456,0.09880866395898751,0.09880866395898751
"rs0117",9.35637,7.21049,7019.66,-15.8173,0.08779809603775116,0.3668968265693516
"rs0118",0.00000,0.00000,5701.70,-11.8975,0.002374386396327786,0.002374386396327786
"rs0119",10.7337,7.21049,6298.63,-16.6971,0.1974290816225511,0.4221367403345562
"rs0120",0.00000,0.00000,6947.19,-16.4719,0.1604405240573895,0.1604405240573895
"rs0121",0.00000,0.00000,5791.14,-16.1262,0.1166975698500971,0.1166975698500971
"rs0122",10.4513,9.32067,5721.10,-18.5129,1.051254997149793,1.100027097596280
"rs0123",9.54420,8.14917,6183.68,-14.5436,0.02716545596399708,0.02716545596399708
"rs0124",15.2740,8.69615,5801.72,-16.3192,0.1393890108221025,0.1393890108221025
"rs0125",9.75714,7.24541,6302.47,-16.6055,0.1814466018649359,0.3993065205455519
"rs0126",0.00000,7.24541,6302.47,-16.6961,0.1972453500311786,0.1972453500311786
"rs0127",9.27937,6.75996,6302.47,-15.8046,0.08677670415484512,0.2609614744528153
"rs0128",9.55432,7.72270,5791.46,-16.5494,0.1723234270172595,0.2865023800190440
"rs0129",7.84567,6.23269,5828.61,-16.9528,0.2498521941195233,0.7656108342379320
"rs0130",12.3329,9.51077,5828.61,-16.0245,0.1062551171949799,0.1062551171949799
"rs0131",0.00000,0.00000,4795.02,-19.3156,2.201867335306450,2.201867335306450
"rs0132",0.00000,0.00000,5890.80,-15.9484,0.09906989884258838,0.09906989884258838
"rs0133",5.79377,3.62322,5828.61,-15.3130,0.05517880543523543,4.520573334194522
"rs0134",5.46648,3.78939,5828.61,-15.8765,0.09271726888363134,4.836033906683573
"rs0135",9.09977,7.14876,5916.32,-18.4789,1.018901972474042,1.214382972603657
"rs0136",6.47716,4.23816,5836.54,-16.0599,0.1097808998722271,2.083037244824968
"rs0137",7.78776,5.06942,5836.54,-20.8817,9.316275039533943,9.316275039533943
"rs0138",12.2506,9.61630,4792.59,-17.1879,0.3102634983505792,0.3102634983505792
"rs0139",11.4130,8.47810,4792.59,-15.3431,0.05673022441514221,0.07084535860902832
"rs0140",11.6107,7.59189,5903.48,-18.6025,1.141733419284647,1.159585628573112
"rs0141",10.6986,9.67040,5903.48,-17.2111,0.3169603661633237,0.3169603661633237
"rs0142",7.69153,5.80201,7028.40,-16.5150,0.1669384833096010,1.101998614020522
"rs0143",8.14765,6.05015,6287.35,-14.8923,0.03745302334983999,0.6092150702706853
"rs0145",8.80962,6.58825,5833.56,-15.5689,0.06984569524559009,0.3557990809810089
"rs0146",9.30704,6.83885,5945.01,-17.0202,0.2658553697784104,0.4823463221795237
"rs0147",9.39814,7.18252,5937.36,-16.8056,0.2181791149570738,0.3899040114801828
"rs0148",7.05229,4.99531,5945.01,-16.9818,0.2566055842011398,1.629269398740273
"rs0149",11.3659,4.99531,5833.56,-17.3182,0.3498367002283319,0.3716759539974275
"rs0150",12.8602,0.00000,5851.11,-17.7518,0.5215271879331054,0.5215271879331054
"rs0151",11.6830,9.61704,7071.42,-16.8429,0.2257929509854164,0.2497573768644058
"rs0152",10.8765,8.69813,7046.92,-17.5770,0.4439839675666038,0.4439839675666038
"rs0153",10.1743,7.34784,4906.95,-16.6847,0.1951840675864224,0.2414912946694782
"rs0154",13.8037,7.34784,5957.57,-15.3563,0.05742054570630988,0.05742054570630988
"rs0155",12.9626,8.41396,6003.24,-15.2967,0.05435678153356246,0.05435678153356246
"rs0156",9.12125,6.75310,5991.74,-14.5720,0.02788443672225246,0.2738788498600150
"rs0157",11.5436,8.15719,5930.35,-14.6923,0.03115095595123235,0.03115095595123235
"rs0158",11.5436,12.8759,6003.24,-16.6001,0.1805543799094738,0.1805543799094738
"rs0159",7.35206,4.61518,6003.24,-16.9431,0.2476306388977869,1.828193061569806
"rs0160",11.0220,9.16480,4839.06,-16.4443,0.1564113339882356,0.1770390436936989
"rs0161",13.2975,11.6497,4839.06,-17.1608,0.3026184603000096,0.3026184603000096
"rs0162",6.96478,5.42102,4839.06,-16.3985,0.1499570293353943,0.9274601404493243
"rs0163",8.67276,6.72799,6113.77,-16.5565,0.1734544774912585,0.4600393214321979
"rs0164",13.1165,10.3257,6164.60,-17.6910,0.4931376712431404,0.4931376712431404
"rs0165",11.2929,0.00000,6006.18,-17.0276,0.2676821318750787,0.2676821318750787
"rs0166",8.07940,6.24641,6107.30,-18.2950,0.8601653018654131,1.363835970177643
"rs0167",11.6575,10.2118,6006.18,-17.3622,0.3642753693811149,0.3642753693811149
"rs0168",9.88719,8.23380,6033.14,-15.3166,0.05536075499703814,0.05536075499703814
"rs0169",11.0963,10.6841,5972.32,-18.8134,1.386461138556480,1.386461138556480
"rs0170",11.3363,9.87212,5011.43,-17.4530,0.3960710951523991,0.4126341468072258
"rs0171",10.7708,8.96720,4787.75,-15.3746,0.05839816593923559,0.05839816593923559
"rs0172",9.01695,7.37868,4960.02,-16.1814,0.1227743763276281,0.2421228218720502
"rs0173",13.2229,7.37868,6247.00,-18.7546,1.313399732765973,1.313399732765973
"rs0174",11.9063,9.97672,6213.47,-18.1577,0.7579803579472093,0.7579803579472093
"rs0175",8.45334,6.75182,6213.47,-17.2238,0.3207018262616025,0.6830049370215424
"rs0176",10.4857,8.18206,6395.86,-14.3400,0.02252032958740333,0.02252032958740333
"rs0177",0.00000,8.18206,6738.60,-16.6369,0.1867849708985435,0.1867849708985435
"rs0178",11.1792,7.97469,6875.29,-18.8126,1.385560289302646,1.385560289302646
"rs0179",11.1181,8.46429,6832.12,-16.2803,0.1344835426374052,0.1949589750472085
"rs0180",9.98480,7.93086,6239.57,-17.0515,0.2736405972122720,0.3627914935576860
"rs0181",7.61549,5.45043,6794.40,-15.4577,0.06304362927671406,1.192992420157825
"rs0182",10.9901,9.74978,6236.33,-18.4532,0.9950919361867325,1.030374660844577
"rs0183",7.96805,5.90117,6254.59,-19.1193,1.837749155475067,2.494766634800483
"rs0184",12.0851,5.90117,6247.70,-15.6639,0.07622701439633922,0.07622701439633922
"rs0185",9.67685,7.35886,6380.19,-15.2333,0.05127366538987287,0.05127366538987287
"rs0186",12.6263,8.34904,6146.53,-16.0591,0.1097037728939633,0.1097037728939633
"rs0187",10.6565,9.01722,6326.00,-17.6358,0.4686718834110617,0.4686718834110617
"rs0188",9.36636,7.25661,6549.78,-13.6137,0.01153528385732849,0.2147939280435772
"rs0189",8.17816,6.36495,6633.97,-16.8246,0.2220302021197123,0.7541636555574440
"rs0190",9.39581,7.62553,6633.97,-20.3529,5.724092061106433,5.897456138544137
"rs0191",7.91811,6.39939,6146.77,-17.6838,0.4898979932371140,1.005994702436927
"rs0192",11.5733,8.52805,6633.97,-16.2562,0.1315371621256625,0.1315371621256625
"rs0193",9.95030,8.23119,6633.97,-15.9758,0.1015937509118938,0.2056255054022020
"rs0194",9.33461,7.20210,6146.77,-16.3366,0.1416491780912460,0.3282142983866658
"rs0195",8.80619,6.71933,6982.14,-17.9881,0.6483229661983427,0.9788740247562113
"rs0196",9.19622,7.48126,6146.77,-14.4117,0.02405754831373074,0.2029299391695340
"rs0197",9.17863,7.82464,6146.77,-14.6264,0.02931714857552430,0.2111109479170049
"rs0198",11.9224,7.82464,6146.77,-16.9357,0.2459510967376342,0.2459510967376342
"rs0199",11.3202,8.82010,6146.77,-18.9791,1.615089080006414,1.640379935741894
"rs0200",11.3202,8.82010,6146.77,-15.4808,0.06440100771367563,0.08969186344915624
"rs0201",8.54221,6.69052,6687.21,-16.3645,0.1453363621980506,0.5431165200538834
"rs0202",9.27570,8.22360,6982.14,-16.6320,0.1859291820260852,0.3474843203470442
"rs0203",9.99932,6.91123,6532.99,-17.5819,0.4459961520390598,0.6534425272441130
"rs0204",9.99932,10.8688,6146.77,-15.8898,0.09385820026794310,0.09385820026794310
"rs0205",10.8373,7.58117,6532.99,-15.9128,0.09587430997104085,0.09587430997104085
"rs0206",8.10506,6.06544,6539.88,-20.1077,4.567254182569714,5.120416738900982
"rs0207",0.00000,6.06544,6757.30,-16.9743,0.2548427907452784,0.2548427907452784
"rs0208",8.43597,6.97132,6632.02,-15.9731,0.1013454558433041,0.4663105700672855
"rs0209",9.42476,7.76958,6618.12,-17.4268,0.3866063607850108,0.5546035645883869
"rs0210",11.8282,9.62465,6539.88,-16.4638,0.1592504687303607,0.1592504687303607
"rs0211",8.76192,6.84027,6195.67,-18.4976,1.036562385592712,1.324999507342450
"rs0212",0.00000,10.6701,6623.42,-17.6225,0.4629894032843891,0.4629894032843891
"rs0213",10.7284,10.6701,6214.76,-16.1736,0.1219013867919432,0.1219013867919432
"rs0214",11.5177,10.4053,6404.32,-15.1929,0.04939991010483939,0.07228668599731300
"rs0215",12.8311,12.6304,6308.07,-15.7342,0.08132683656804565,0.08132683656804565
"rs0216",12.4944,12.6304,6945.57,-18.8608,1.448439230847762,1.448439230847762
"rs0217",14.8164,12.6304,6191.30,-17.4551,0.3968149228299047,0.3968149228299047
"rs0218",10.1753,8.88198,6682.93,-13.0431,0.006820490505603211,0.09263104417167867
"rs0219",10.3340,8.14070,6856.90,-17.7501,0.5207014544989919,0.5207014544989919
"rs0220",11.3459,8.64014,5627.28,-16.7513,0.2075405836241093,0.2075405836241093
"rs0221",9.95253,8.35608,6396.46,-14.5254,0.02671210100848740,0.1232298798081887
"rs0222",8.29518,6.14535,6313.71,-14.9456,0.03933802964684442,0.5568168048124019
"rs0223",10.5066,8.16767,6313.71,-16.9260,0.2437719324391984,0.2437719324391984
"rs0224",11.6282,9.44416,6074.01,-15.5484,0.06853423249777831,0.06853423249777831
"rs0225",9.30858,7.71545,6281.20,-18.3674,0.9194075261506207,1.073794472906120
"rs0226",10.1457,8.61255,6244.48,-14.7428,0.03263507824993551,0.1096273873470575
"rs0227",8.29817,6.22625,6015.64,-15.9073,0.09538828355478265,0.5449938439505704
"rs0228",11.6437,8.97592,6191.26,-18.0138,0.6638636120537735,0.6638636120537735
"rs0230",13.3252,14.2358,6045.40,-15.7469,0.08228827645303062,0.08228827645303062
"rs0231",9.89344,7.81427,6282.68,-16.5466,0.1718675146011137,0.1718675146011137
"rs0232",12.9249,9.99043,6531.06,-16.9101,0.2402120631193741,0.2402120631193741
"rs0233",12.9249,10.0483,6531.06,-15.8104,0.08723860657189519,0.08723860657189519
"rs0234",10.5458,8.09274,6151.17,-14.6676,0.03045049298720305,0.08213284378093008
"rs0235",10.5458,10.1138,6257.80,-17.2509,0.3288060283366489,0.3288060283366489
"rs0236",11.0434,10.1138,6312.11,-16.9994,0.2608121945289623,0.2608121945289623
"rs0237",8.26563,6.25513,6069.98,-20.3180,5.543039009910742,5.543039009910742
"rs0238",9.18856,10.9325,4883.10,-14.6692,0.03049540723561061,0.03049540723561061
"rs0239",8.94707,6.95563,6242.00,-15.8441,0.08998861700849425,0.3220261517496836
"rs0240",7.66199,5.24791,6242.00,-15.7765,0.08455748455381111,1.136116084053826
"rs0241",10.8385,8.90002,6179.85,-16.2411,0.1297233679061276,0.1297233679061276
"rs0242",10.1065,8.19193,6716.99,-19.1639,1.914882200462582,2.007238982773608
"rs0243",7.32962,5.40458,6297.50,-14.6335,0.02951024496964807,1.145989380768887
"rs0244",7.25956,5.33284,6716.99,-15.2689,0.05298397650086663,1.408937524389292
"rs0245",11.4316,9.08036,6198.40,-16.8132,0.2197168865229644,0.2197168865229644
"rs0246",11.4353,7.90734,6314.61,-17.5253,0.4233259256989912,0.4473310519410061
"rs0247",0.00000,10.6317,6616.89,-16.2805,0.1345114305204759,0.1345114305204759
"rs0248",0.00000,11.5803,5808.80,-19.3549,2.283202039604244,2.283202039604244
"rs0249",13.4041,14.0699,6822.68,-16.2569,0.1316171437952501,0.1316171437952501
"rs0250",8.82092,7.64141,6822.68,-16.8474,0.2267453310089723,0.4710732597858119
"rs0251",14.9646,7.64141,6822.68,-15.4532,0.06278500516189578,0.06278500516189578
"rs0252",14.6953,7.64141,6769.20,-15.3562,0.05741580664971389,0.05741580664971389
"rs0253",9.00001,7.50515,6323.58,-17.5044,0.4152824500238028,0.5879400581383326
"rs0254",8.16938,6.79897,6727.00,-16.7494,0.2071617462145983,0.6701829947427950
"rs0255",11.9173,0.00000,6614.76,-19.1478,1.886666950370091,1.886666950370091
"rs0256",8.50128,6.08573,6272.42,-15.9895,0.1028910762627018,0.5934776707685160
"rs0257",12.4876,9.20535,6614.76,-18.8501,1.434194400419830,1.434194400419830
"rs0258",9.54824,9.44007,6797.20,-15.1440,0.04722558334514972,0.04722558334514972
"rs0259",7.35579,5.62233,6272.42,-13.6585,0.01202178080179886,1.000408293984855
"rs0260",7.75241,5.80838,6686.53,-17.1363,0.2958647028482105,1.156559808767887
"rs0261",6.14999,3.82624,6243.64,-17.6130,0.4589581932984774,4.477767794766616
"rs0262",11.0439,10.7690,6328.02,-16.5157,0.1670440916095526,0.1670440916095526
"rs0263",7.75832,5.75706,6328.02,-16.9915,0.2589194502739410,1.047818794105408
"rs0264",13.7696,10.1658,6333.31,-15.3475,0.05695861016848887,0.05695861016848887
"rs0265",0.00000,9.77726,6711.30,-16.7125,0.2002528643122139,0.2002528643122139
"rs0266",7.91395,5.54083,6441.28,-17.1692,0.3049495136505326,1.171787615886666
"rs0267",0.00000,0.00000,6441.28,-16.9167,0.2416910329570616,0.2416910329570616
"rs0268",7.24465,5.09395,6441.28,-16.8678,0.2310356153534920,1.649063560786400
"rs0269",10.5321,8.29651,6605.17,-15.9483,0.09905981441286532,0.09905981441286532
"rs0270",8.98040,6.90062,6752.33,-18.7979,1.366824187778588,1.670255945179376
"rs0271",0.00000,8.39627,6539.00,-17.3105,0.3473504192776669,0.3473504192776669
"rs0272",0.00000,11.6622,6441.28,-16.6679,0.1921946036945976,0.1921946036945976
"rs0273",10.3821,8.56880,6441.28,-16.4628,0.1591061809780376,0.2256823908393035
"rs0274",9.27864,7.08311,6540.78,-15.3300,0.05605125184695199,0.2861582586087968
"rs0275",0.00000,0.00000,6706.06,-16.8820,0.2340742625190238,0.2340742625190238
"rs0276",10.7618,8.76378,6424.25,-16.1759,0.1221577731288276,0.1683590032314082
"rs0277",12.6857,11.5879,6424.25,-17.1315,0.2945588555009347,0.2945588555009347
"rs0278",8.68920,7.12383,6424.25,-17.9319,0.6156516497685137,0.8980808742610260
"rs0279",11.7718,9.24060,6714.82,-17.8736,0.5834570947690632,0.6033676018776761
"rs0280",9.25627,7.07095,6573.62,-19.3316,2.234545272052023,2.428116066086320
"rs0281",14.9033,11.8222,5907.40,-18.9623,1.590391056554519,1.590391056554519
"rs0282",9.15791,7.49076,5961.34,-17.3610,0.3638787852422157,0.5381640809301265
"rs0283",10.2976,7.02379,6429.30,-15.0221,0.04220831858037002,0.04220831858037002
"rs0284",12.1160,9.47422,6073.80,-17.0619,0.2762662549152153,0.2762662549152153
"rs0285",11.4664,9.37529,5121.90,-17.1649,0.3037497512423926,0.3037497512423926
"rs0286",13.1913,11.0814,6413.40,-16.1261,0.1166787016022609,0.1166787016022609
"rs0287",13.1374,11.3404,6230.60,-16.5899,0.1788704080295354,0.1788704080295354
"rs0288",7.53032,5.69843,6402.98,-15.5936,0.07144898647226522,0.9889772144027658
"rs0289",11.4995,10.3578,5493.34,-19.0806,1.773341824755959,1.773341824755959
"rs0290",0.00000,10.3578,6378.26,-16.4451,0.1565355967589873,0.1565355967589873
"rs0291",12.9517,9.19015,4852.70,-18.3807,0.9307375955956455,0.9307375955956455
"rs0292",14.6595,0.00000,5485.70,-17.1432,0.2977512024222579,0.2977512024222579
"rs0293",14.0028,9.07319,4375.00,-16.5982,0.1802399985889006,0.1802399985889006
"rs0294",13.1374,11.3404,5392.30,-17.9007,0.5981886340949775,0.5981886340949775
"rs0295",14.0028,9.07319,5422.20,-14.7205,0.03197255538118084,0.03197255538118084
"rs0296",10.1786,8.10578,5460.88,-14.8782,0.03697007539642312,0.03697007539642312
"rs0297",12.2575,9.89473,6181.80,-17.3376,0.3561418106510616,0.3561418106510616
"rs0298",12.6607,10.9516,6441.50,-16.5499,0.1723894443786345,0.1723894443786345
"rs0299",7.35864,5.58705,6448.52,-13.6828,0.01229397998401215,1.072350248095421
"rs0300",10.7809,8.95706,5568.46,-16.1311,0.1172182163889119,0.1172182163889119
"rs0301",9.03111,8.89470,5394.80,-14.5195,0.02656856675515440,0.02656856675515440
"rs0302",13.1503,10.4876,5528.60,-15.9325,0.09762675768677224,0.09762675768677224
"rs0303",11.6553,9.77785,6377.12,-16.5640,0.1746567499246915,0.1746567499246915
"rs0304",11.6553,9.27475,6261.40,-16.7748,0.2120768398163660,0.2120768398163660
"rs0305",13.9160,9.85329,6381.98,-16.1685,0.1213339377596827,0.1213339377596827
"rs0306",8.14799,6.43238,6472.40,-17.9259,0.6122435329833953,1.133043161187984
"rs0307",8.14799,6.43238,6385.80,-18.0901,0.7121935554805450,0.7121935554805450
"rs0308",7.38846,5.61694,5453.87,-18.3738,0.9248570009319761,1.662549650062902
"rs0309",11.9370,5.61694,5453.87,-16.8471,0.2266712751744752,0.2266712751744752
"rs0310",9.88279,5.61694,6360.38,-15.6867,0.07784811429790070,0.6258707680547767
"rs0311",11.5826,10.4182,6414.50,-15.1058,0.04559225895667584,0.04559225895667584
"rs0312",15.0632,11.1782,4588.00,-17.9687,0.6368429567986373,0.6368429567986373
"rs0313",8.21528,6.14702,5577.44,-15.1970,0.04958545222972022,0.4659448559708547
"rs0314",8.77417,6.50242,5664.68,-18.4595,1.000817569471609,1.000817569471609
"rs0315",9.36966,7.24149,6417.93,-14.8304,0.03537694535266558,0.2318500563093989
"rs0316",7.02644,5.44551,6417.93,-18.1445,0.7487768797392689,2.187423146336977
"rs0317",9.91179,7.01464,5491.60,-18.1804,0.7739520187056017,0.7739520187056017
"rs0318",12.8391,10.8091,5493.90,-17.4105,0.3808535942605836,0.3808535942605836
"rs0320",9.00196,6.96995,5497.67,-16.1026,0.1141809605114717,0.2853046582890061
"rs0321",10.2654,8.08932,4766.64,-14.8211,0.03507428459151497,0.08380562025586613
"rs0322",11.5434,9.23283,5520.02,-13.7705,0.01332785550591129,0.01332785550591129
"rs0323",8.73621,7.16315,4744.30,-17.8567,0.5744380723666991,0.7224120134680218
"rs0324",8.84751,6.28423,5520.02,-16.8462,0.2264969318588919,0.5284674919189207
"rs0325",13.9953,11.3891,5520.02,-19.7161,3.184215022149635,3.184215022149635
"rs0326",13.9953,11.3891,4740.60,-15.5886,0.07112176892456006,0.07112176892456006
"rs0327",13.9953,8.42507,5479.67,-13.5738,0.01111996701567026,0.01111996701567026
"rs0328",11.5295,9.83892,6558.20,-15.3482,0.05699453944435539,0.05699453944435539
"rs0329",11.6118,7.91733,5479.67,-14.2342,0.02042931181042914,0.02042931181042914
"rs0330",12.2398,7.91733,6406.37,-16.5781,0.1769395991303357,0.1769395991303357
"rs0331",8.83186,7.31107,6514.16,-17.6082,0.4569099948777613,0.7379137021314995
"rs0332",12.6115,12.7214,6514.16,-15.4833,0.06454983354824560,0.06454983354824560
"rs0333",12.6904,11.4993,4619.75,-18.5432,1.081074471125894,1.081074471125894
"rs0334",7.65811,6.18342,4619.75,-15.1410,0.04709303066816385,0.4637061074379691
"rs0335",6.19603,4.36825,4619.75,-20.1530,4.761540894535427,6.390733606042573
