name,ekmag,emw1,emw2,emw3,emw4,kmag,mur50,mw1,mw2,mw3,mw4,name,ukidsskflag,ukidsskmag
rs0800,0.0,0.027654685,0.05749209,1.5278511,1e+33,0.0,22.528372,13.511829,13.420214,12.361315,11.325746,rs0800,   0,14.594
rs0802,0.0,0.049797498,1.7997247,0.35776433,0.0,0.0,21.396294,14.55565,14.242563,11.495504,0.0,rs0802,   0,14.1908
rs0803,0.0,0.22774328,2.1279345,2.4623272,0.0,0.0,22.90789,16.295832,16.75315,13.078462,0.0,rs0803,   1,0.0
rs0804,0.0,0.09175365,0.09875732,0.13037616,0.17471471,0.0,20.67978,14.286545,14.169797,10.681799,7.1380324,rs0804,   0,15.1229
rs0805,0.0,0.075392164,0.09390027,1.99148,0.47209808,0.0,21.183762,14.00404,13.878843,12.880712,8.416784,rs0805,   1,0.0
rs0806,0.2884,0.009480085,0.031207532,0.08397729,0.30398095,13.4185,20.738323,12.913054,12.841853,9.199396,8.050237,rs0806,   0,13.2288
rs0808,0.2916,0.000948227,0.0012663571,0.0051007885,0.030564955,11.1148,20.043127,10.360101,10.268388,8.730848,6.1593738,rs0808,   0,10.6913
rs0809,0.0862,0.0018667461,0.0033855815,0.008122476,0.0124908835,11.7353,20.525234,11.615332,11.552333,7.717366,6.2590737,rs0809,   0,11.9864
rs0811,0.1104,0.008261303,0.023273282,0.08399985,0.204864,13.0615,20.866798,12.821631,12.783956,9.5973,8.602688,rs0811,   0,13.0636
rs0812,0.101,0.00283695,0.025023833,0.0068732523,0.08012259,13.3167,19.347157,13.090163,12.654831,9.017982,6.3152466,rs0812,   0,13.5077
rs0813,0.2555,0.0024652174,0.007833837,0.011884236,0.070850484,13.0709,20.831306,12.936839,12.851684,9.680622,8.151847,rs0813,   0,12.9577
rs0814,0.0,0.17111892,0.25864458,0.38726693,0.14113556,0.0,20.275488,15.477733,14.581682,10.510364,7.2668796,rs0814,   0,15.7554
rs0815,0.0,0.034921575,0.11709483,0.34426674,0.37167168,0.0,21.150911,14.624759,14.689098,10.926591,11.84019,rs0815,   1,0.0
rs0817,0.2655,0.001501825,0.0016346488,0.0042748856,0.025398482,12.0432,19.762686,10.940789,10.270618,8.016733,6.236004,rs0817,   0,11.9009
rs0818,0.4683,0.031994212,0.090059645,1.9284688,0.0,14.433,21.631918,15.161434,15.528487,13.15664,0.0,rs0818,   0,15.1988
rs0820,0.0,0.030225141,0.20809953,1.9212142,1e+33,0.0,21.225298,15.466616,15.079133,13.761348,12.00327,rs0820,   0,15.8932
rs0821,0.0,0.11960477,2.2759244,0.35431355,8.10799,0.0,21.32202,15.007052,14.378757,11.940247,9.1676445,rs0821,   0,15.6857
rs1338,0.3769,0.0050198617,0.021657117,0.054569997,1.1925986,13.9615,21.698734,13.727631,13.455661,10.622534,9.660874,rs1338,   1,0.0
rs0823,0.1289,0.0020665512,0.0065796115,0.007463205,0.029781967,11.5572,21.251347,11.62959,11.556224,8.283467,6.0260315,rs0823,   0,12.0268
rs1339,0.0,0.052092426,0.15261854,0.21820228,3.1146424,0.0,20.470367,14.311563,14.050803,11.253087,9.128262,rs1339,   0,14.8968
rs0824,0.4807,0.0012632662,0.006293794,0.0033784627,0.010685026,11.8045,20.906143,11.758664,11.503669,7.8450685,5.283334,rs0824,   0,12.3983
rs0825,0.0778,0.0033871853,0.011537419,0.56688064,0.0,12.9741,18.907455,12.564621,12.475163,10.165577,0.0,rs0825,   0,12.5317
rs0827,0.0426,0.0009749933,0.0037674243,0.01581037,0.008770933,11.4466,20.955067,11.129916,11.035862,8.157942,6.1003222,rs0827,   0,11.4569
rs0829,0.0975,0.0044827466,0.022903556,0.12983832,2.7755587,12.7593,20.567936,12.66294,12.4890785,10.690798,8.793831,rs0829,   0,12.7738
rs0830,0.2226,0.0021125018,0.008047794,0.10607069,4.638865,12.3058,19.884401,12.409799,12.325483,11.426411,6.957453,rs0830,   0,12.6761
rs0831,0.3187,0.0018010053,0.008747858,0.01473068,0.017423356,11.9452,21.667803,11.560627,11.287209,7.9313416,6.9814367,rs0831,   0,11.8733
rs0833,0.4002,0.0016928768,0.005362036,0.0025163835,0.0034191387,11.6968,19.304157,11.568278,11.341995,7.7750516,4.786282,rs0833,   0,11.9338
rs0834,0.2372,0.0055815466,0.008242244,0.04235515,0.0,13.0025,21.155716,12.499849,12.483968,9.171264,0.0,rs0834,   0,12.9071
rs1340,0.0,0.0826968,0.1994259,1.5781482,2.1039832,0.0,21.493418,15.303921,15.043729,13.70597,10.517251,rs1340,   0,15.4075
rs0836,0.2498,0.0077906013,0.022957897,0.030855754,0.096871346,12.4477,21.946001,12.553051,12.38521,9.924461,9.414463,rs0836,   0,13.1213
rs0838,0.1402,0.001158679,0.0073284656,0.015815599,0.0,12.1018,21.309212,12.041736,11.939026,9.144071,0.0,rs0838,   0,12.322
rs0839,0.1612,0.0022439456,0.009645559,0.0061037517,0.008046289,12.0255,21.391554,11.588526,11.406641,7.943315,6.0542927,rs0839,   0,12.2316
rs0840,0.0,0.03043053,0.2909401,0.9002192,1e+33,0.0,20.273449,15.235801,15.289978,11.8422365,15.679399,rs0840,   0,15.2679
rs0841,0.0,0.12185167,0.15862153,1.5465951,0.83561915,0.0,22.490742,15.418343,15.090185,13.668792,12.280973,rs0841,   0,15.3683
rs0842,0.2657,0.013676845,0.3223947,0.024484398,0.12602015,13.7275,21.185669,13.213728,12.620633,10.556981,7.5145826,rs0842,   0,13.7426
rs0843,0.3089,0.014541294,0.01854592,0.04976631,1e+33,13.2833,21.73464,13.281821,13.316225,10.883828,10.823418,rs0843,   0,13.8882
rs0845,0.1015,0.052664395,0.23627897,0.23290177,0.97607964,14.3135,21.891888,14.388813,14.1194515,11.419208,11.953629,rs0845,   0,14.7805
rs0846,0.1974,0.01805123,0.120880306,0.14711128,3.1260643,13.9347,21.842419,13.382977,13.066916,10.135613,8.968985,rs0846,   0,14.0402
rs0847,0.0654,0.0030160847,0.011101436,0.010609326,0.06872575,12.3643,20.18713,12.010032,11.854025,8.522493,6.2897406,rs0847,   0,12.3854
rs0849,0.1161,0.0069930158,0.01850215,2.4706326,1.6940073,13.3873,20.75455,13.301015,13.486726,12.908855,10.461822,rs0849,   0,13.5781
rs0850,0.1531,0.005186213,0.01957323,0.045892067,0.039702497,13.3275,22.163237,13.000776,12.930379,9.719771,7.496366,rs0850,   1,0.0
rs0851,0.1411,0.0017916467,0.0048875073,0.10666139,0.8853357,10.2888,22.196115,9.723325,9.846544,8.860339,5.091612,rs0851,   1,0.0
rs0853,1.2327,0.03867775,0.108028516,0.15740281,0.0,13.4973,21.945068,13.680959,13.926423,12.388745,0.0,rs0853,   0,14.0303
rs0854,0.0,0.021888174,0.040802967,1.6387795,0.0,0.0,22.606298,15.055879,14.947088,13.650281,0.0,rs0854,   0,14.2702
rs0855,0.0,0.13279578,0.10891945,2.4836113,2.0553365,0.0,21.753157,14.105696,14.457242,13.064448,10.656182,rs0855,   1,0.0
rs1342,0.1857,0.0024603822,0.0081349835,0.0012716794,0.0024895563,10.3268,21.640415,9.561272,9.681409,5.9914227,3.5394695,rs1342,   1,0.0
rs0860,0.192,0.06685527,0.066562526,0.5142632,6.1458063,14.4135,21.935522,14.568103,14.947482,14.833412,9.729382,rs0860,   0,14.9603
rs0861,0.0,0.032832563,0.071418695,1.2419664,1.0474876,0.0,21.888554,15.038473,14.943297,13.885852,11.976179,rs0861,   0,15.3956
rs0862,0.1982,0.20507465,0.09167868,1.179771,3.1569562,14.4255,21.348263,14.698682,14.664501,14.210663,10.066205,rs0862,   0,15.2873
rs0863,0.3831,0.05739129,0.36237264,0.17364441,3.095655,13.9527,21.882488,13.245227,13.313871,11.443472,7.9018216,rs0863,   0,14.0425
rs0865,0.0,0.015819253,0.038048808,2.386528,0.0,0.0,21.92668,14.574766,14.450396,12.653401,0.0,rs0865,   0,14.8582
rs0866,0.3504,0.008778402,0.047752906,0.04359592,0.073927574,12.6854,22.038067,11.766678,11.633836,8.71492,6.8922596,rs0866,   0,12.4991
rs0867,0.0,0.041199215,0.17736761,1.8658292,2.5818477,0.0,21.508514,14.796334,14.474277,12.898752,9.812903,rs0867,   0,14.9672
rs0868,0.1371,0.0010316179,0.0028068,0.0026567942,0.0075923256,11.5765,20.208858,11.1235285,11.001125,7.430469,5.5412087,rs0868,   0,11.5086
rs0869,0.0,0.0064743394,0.019956294,0.18140838,0.08101846,0.0,20.014786,13.898466,13.748429,10.000063,7.742728,rs0869,   0,14.2691
rs0870,0.2458,0.01858351,0.055087708,0.10559646,8.241224,14.1229,20.36716,13.89196,13.79275,11.377825,9.297307,rs0870,   0,14.0721
rs0871,0.6492,0.0028034332,0.017546805,0.07364335,3.3895495,13.7457,21.356451,13.291174,13.654416,11.324789,9.406041,rs0871,   0,14.0109
rs0873,0.2132,0.00059795106,0.0017503431,0.003109565,0.0226386,10.6482,21.159468,10.599967,10.5211935,7.287037,5.414836,rs0873,   0,10.9994
rs0875,0.3207,0.0033192693,0.01249498,0.03732862,0.04521668,13.4549,20.316818,13.174201,13.106612,10.373286,7.3628597,rs0875,   0,13.3656
rs0876,0.0,0.07216063,0.1338601,2.4675155,1.9524791,0.0,21.038187,13.432165,13.768549,12.8639145,11.120283,rs0876,   0,15.692
rs0877,0.0857,0.0026431556,0.0058718575,0.1549447,1.4224355,12.7719,19.232267,12.610206,12.688918,11.397201,10.481076,rs0877,   1,0.0
rs0880,0.1381,0.0018308905,0.008862497,0.03256482,0.08952321,12.0464,21.462557,11.6476,11.287113,8.341372,6.532135,rs0880,   0,11.9468
rs0881,0.0,0.10260874,0.2451477,2.553168,1e+33,0.0,21.3688,15.109688,14.711679,12.968503,12.243452,rs0881,   0,15.373
rs0882,0.0653,0.0013647801,0.0044069225,0.1042735,0.0866312,11.9502,20.746132,11.757695,11.63897,8.65283,6.2354894,rs0882,   0,12.0098
rs0883,0.1873,0.0036169435,0.012709642,0.1632304,0.0,12.6529,20.863375,12.6521,12.617766,12.683969,0.0,rs0883,   1,0.0
rs0884,0.2072,0.0012966436,0.004806718,0.16122243,0.13654323,10.1043,20.519005,9.601779,9.785181,9.249698,1.1619525,rs0884,   0,10.1971
rs0885,0.0,0.036926836,0.40311438,1.593145,1e+33,0.0,21.558144,15.113731,15.252732,13.503529,12.754623,rs0885,   1,0.0
rs0886,0.3942,0.040216614,0.04806798,0.23049717,1e+33,14.1434,20.836685,13.907444,13.960954,12.587164,11.487148,rs0886,   0,13.9916
rs0887,0.2604,0.0031384383,0.013273453,0.020753065,0.08583811,11.029,22.072144,10.9484215,10.898002,7.84197,5.7823377,rs0887,   0,11.6421
rs0889,0.0384,0.0014160393,0.005217933,0.032776427,0.22463557,11.7979,20.530157,11.582127,11.496788,9.568746,7.1581464,rs0889,   0,11.8938
rs0891,0.173,0.0063556293,0.045722533,0.02536966,2.721136,13.5304,20.591946,12.90971,12.705586,9.943154,7.9491568,rs0891,   0,13.1771
rs0892,0.0413,0.0026832677,0.008495898,0.11386937,0.9941154,12.6657,20.382261,12.405205,12.258163,11.651225,10.318872,rs0892,   0,12.5022
rs0893,0.0,0.021555923,0.018253984,0.10111523,0.32885987,0.0,21.394547,14.376592,14.4833975,12.0273,11.943085,rs0893,   0,14.6691
rs0896,0.3635,0.0024724542,0.00464108,0.124950364,4.1392226,11.8503,20.488056,11.834543,11.895457,12.094696,8.563655,rs0896,   0,12.1618
rs0897,0.2732,0.027579611,0.10877852,0.27954298,0.0,13.8419,21.18462,14.388842,14.219788,11.794592,0.0,rs0897,   0,14.4518
rs0898,0.0,0.09313317,0.07721376,1.8917886,2.2800567,0.0,24.09691,15.9076185,14.913446,13.699774,11.050843,rs0898,   0,0.0
rs0899,0.6289,0.19829023,0.06215914,0.18064114,4.553959,14.3393,22.275242,13.356349,13.629633,10.331832,9.232192,rs0899,   0,14.2118
rs0900,0.3721,0.026679127,0.08447483,0.25758404,0.53902304,13.899,20.56414,14.446136,14.293422,11.192524,8.449896,rs0900,   1,0.0
rs0901,0.0,0.020259429,0.08258149,1.6727188,3.0862422,0.0,22.290016,15.671532,15.725409,13.560759,9.6640415,rs0901,   0,0.0
rs0903,0.4549,0.002273376,0.00560264,0.011541177,0.03338214,11.3968,21.775597,11.043931,10.942162,8.050043,6.165063,rs0903,   0,11.4209
rs0906,0.1304,0.012611695,0.04750315,0.07628774,0.20795113,13.9281,20.025885,13.524057,13.331111,9.879216,6.8766637,rs0906,   0,14.1446
rs0907,0.2482,0.104837835,0.1808993,0.20748718,5.0461655,13.6411,21.726624,13.040656,12.956384,10.5417185,6.4839954,rs0907,   0,14.9564
rs0911,0.0,0.144422,0.118914716,0.6183434,2.325018,0.0,23.592583,14.900751,14.652578,14.416136,10.190053,rs0911,   0,0.0
rs0912,0.2018,0.0013942673,0.002228225,0.012996385,0.008562905,11.3363,20.1317,11.16092,11.045901,6.909796,5.1648436,rs0912,   1,0.0
rs0913,0.0,0.15190846,0.12640725,2.4044344,2.6772144,0.0,21.779587,15.479105,15.626796,12.798746,10.000971,rs0913,   0,16.061
rs0914,0.0,0.10925114,0.23164462,2.3431826,2.3290462,0.0,22.31503,15.303911,15.98447,13.300246,10.475705,rs0914,   0,15.5795
rs0916,0.3687,0.003559331,0.03535171,0.016490221,0.042077955,13.1314,21.20251,12.782849,12.428873,9.206335,8.244318,rs0916,   1,0.0
rs0917,0.0,0.20489538,1.5047618,1.0582389,2.0212355,0.0,20.889862,16.146477,15.821308,10.688836,11.161525,rs0917,   0,16.2105
rs0918,0.1593,0.0003986919,0.0015253366,0.0061143823,0.024073133,10.5014,18.956097,10.453673,10.392608,7.982188,6.1758747,rs0918,   0,10.5553
rs0921,0.455,0.0018703947,0.0045136064,0.0073241116,0.021529108,12.344,20.754837,12.401655,12.393221,8.894518,7.4175353,rs0921,   0,12.8706
rs0922,0.0,0.03755936,0.13393503,0.11584058,0.1907778,0.0,21.514454,14.010064,13.778899,10.974321,8.566687,rs0922,   0,14.4961
rs0924,0.3552,0.17450215,0.24314135,2.1509821,2.905796,12.9707,24.069002,14.441563,12.43227,12.458251,9.513011,rs0924,   0,15.1703
rs0927,0.3317,0.010279182,0.03884633,0.10948816,4.303839,12.8822,21.61032,12.665189,12.513367,10.0071535,7.164732,rs0927,   0,13.1419
rs0930,0.0,0.022001052,0.040036093,0.13380787,2.2485008,0.0,21.431843,14.338586,14.346212,11.543657,10.014582,rs0930,   0,14.5186
rs0931,0.0,0.083510086,0.10888688,0.79427576,0.0,0.0,22.647282,14.511894,14.314857,14.095977,0.0,rs0931,   1,0.0
rs0933,0.3929,0.029091777,0.044589628,0.25089315,1.1977216,14.3451,22.116518,14.822752,15.004264,13.193656,11.099484,rs0933,   1,0.0
rs0935,0.0,0.009707967,0.037079737,0.11127348,0.10367448,0.0,22.117846,14.006002,13.80554,11.649642,8.521032,rs0935,   0,14.1836
rs0936,0.2134,0.012820417,0.039046906,0.11379321,0.2192812,13.8128,19.875156,13.438567,13.30453,10.385153,9.418618,rs0936,   0,13.6057
rs0937,0.0,0.04792075,0.06689717,2.0069594,2.0595396,0.0,23.105556,15.674139,15.328325,13.258585,11.019281,rs0937,   0,14.7317
rs0940,0.2384,0.0033243848,0.022641454,0.00083946495,17.796299,12.9287,19.889488,13.020267,12.8977585,3.980529,7.932898,rs0940,   0,13.2043
rs1345,0.205,0.03234976,0.045059048,0.10137794,2.7983294,13.9479,19.888287,14.0032,13.91863,10.460237,11.56639,rs1345,   0,14.2401
rs1346,0.417,0.16001652,0.031939197,0.12914523,3.8617086,14.1356,22.019405,14.0294485,14.493674,11.192462,8.218642,rs1346,   0,14.5994
rs0942,0.3382,0.0012174456,0.004447652,0.00819259,0.09969302,12.6614,19.984623,12.391897,12.151441,8.289034,6.465207,rs0942,   0,12.7101
rs0943,0.0,0.16813135,0.21558179,1.4611244,1e+33,0.0,21.615898,14.719584,14.60015,13.818002,17.75704,rs0943,   0,15.4523
rs0944,0.0,0.04253664,0.07146992,0.25548026,0.0,0.0,20.993212,14.447562,14.071711,10.698434,0.0,rs0944,   0,14.6653
rs0945,0.3748,0.019601014,0.19620627,0.12815575,0.0,13.4529,22.528374,13.2696495,12.617172,10.588308,0.0,rs0945,   0,13.5736
rs0947,0.1759,0.0041290917,0.008683817,0.028938372,0.15245943,12.6774,21.399754,12.839576,12.80383,10.045499,7.687078,rs0947,   1,0.0
rs0948,0.2819,0.009275518,0.048728492,0.079238966,0.0,14.0864,22.808056,13.84869,13.34165,11.775865,0.0,rs0948,   0,13.4445
rs0949,0.0,0.66745436,0.6731744,2.260085,1e+33,0.0,21.022427,14.365104,13.874256,13.125132,11.520469,rs0949,   0,15.9069
rs1347,0.1125,0.0136707965,0.021769613,0.026166504,0.0032817882,12.4081,19.289986,11.952396,11.736333,7.8961053,2.487135,rs1347,   0,12.2104
rs0950,0.4878,0.013523205,0.040588677,0.036304966,0.07662659,14.1601,21.732977,13.620093,13.594041,10.427449,8.811397,rs0950,   0,13.7822
rs0951,0.1949,0.0021189011,0.0063111316,0.095180444,0.17517704,11.8703,19.672707,11.179458,11.158715,10.03232,9.568497,rs0951,   0,0.0
rs0953,0.0432,0.00078373996,0.00203108,0.004231,0.018341037,11.4065,19.265182,11.252113,11.167173,8.391573,6.3867745,rs0953,   0,11.4874
rs0954,0.0616,0.00046161909,0.0012223985,0.01379588,0.11203128,10.61,20.741987,10.384319,10.271307,7.2695217,5.7530084,rs0954,   0,10.6402
rs0957,0.0,0.094042644,0.14523959,0.35970142,0.23959395,0.0,21.395178,14.538775,14.528443,11.050608,8.616098,rs0957,   0,15.1199
rs0958,0.0847,0.0013857501,0.00519559,0.0052278005,0.049002413,12.2686,21.147406,12.053965,11.866305,8.508231,6.440695,rs0958,   0,12.1529
rs0960,0.0,0.044957466,0.14328896,0.14322637,2.3022106,0.0,21.38075,13.980086,13.75517,11.822476,9.431241,rs0960,   0,14.7525
rs1348,0.1378,0.003535087,0.008396798,0.0401898,4.697322,13.2103,20.737417,12.661673,12.575482,9.56629,7.3446827,rs1348,   0,13.1478
rs1349,0.2114,0.002060091,0.0027499918,0.010506142,0.04549158,11.979,20.336136,11.879745,11.9528675,9.351726,6.9935417,rs1349,   0,12.2273
rs1350,0.0,0.020296153,0.0762798,0.2692278,1.9436431,0.0,20.947744,14.769114,14.776058,12.243164,10.625386,rs1350,   0,14.9196
rs0962,0.0,0.01668316,0.07720382,0.3806218,1.9406667,0.0,20.742416,14.232073,14.263307,11.511548,10.818581,rs0962,   0,14.2245
rs1351,0.307,0.012231892,0.03226395,0.021983698,0.03603115,14.2176,20.48125,13.372302,12.888092,9.427254,6.722184,rs1351,   1,0.0
rs0965,0.0496,0.00032952015,0.0013205336,0.055639673,0.3275756,9.5407,20.821676,9.3789215,9.392076,7.9833994,5.7094426,rs0965,   0,9.6655
rs0966,0.2087,0.00030051093,0.00082692143,0.0058969646,0.04881916,9.0783,21.042233,8.763594,8.743845,5.9558053,3.7337754,rs0966,   1,0.0
rs0967,0.2039,0.006201875,0.01423676,0.03240831,0.07301207,13.367,20.34734,13.085653,12.926293,9.236139,7.002279,rs0967,   0,13.4272
rs1352,0.1418,0.0008978877,0.003750814,0.038184028,0.0947324,10.8247,19.831476,10.87461,10.8547,10.240723,7.064098,rs1352,   0,11.0199
rs0969,0.0,0.16297309,0.07044982,0.6662812,1.7589015,0.0,23.511684,13.335732,13.730837,13.442496,9.322641,rs0969,   0,14.6433
rs0970,0.6594,0.0052632494,0.034990553,0.02590563,0.11739623,12.6214,22.069141,12.248624,12.143106,9.345097,6.9276543,rs0970,   0,12.6852
rs0972,0.0585,0.0011415058,0.003470719,0.08938204,1.6024022,12.4431,18.979061,12.4559145,12.477751,12.31672,10.077136,rs0972,   0,12.584
rs0974,0.0516,0.0004515736,0.0013900488,0.0019659225,0.004972164,10.658,20.208134,10.447002,10.371848,7.06764,4.980813,rs0974,   0,10.7554
rs0975,0.0,0.03461212,0.36806226,1.1941056,0.0,0.0,21.16095,15.038671,14.967469,13.658456,0.0,rs0975,   0,15.4773
rs0977,0.0,0.08642574,0.22456492,0.1718518,0.4839414,0.0,23.50646,13.940632,13.548505,12.0805855,9.043792,rs0977,   0,14.6665
rs1353,0.0724,0.0010882245,0.0028921536,0.003238417,0.0058863647,12.0124,19.84623,11.700897,11.534835,8.276629,5.5613475,rs1353,   0,11.9676
rs0978,0.1017,0.0018074978,0.0060742986,0.0064945403,0.005139863,12.3288,20.41605,12.159461,12.053659,9.005485,5.4105396,rs0978,   0,12.2677
rs0980,0.1081,0.00074022275,0.0023478966,0.0012176592,0.0043542357,10.9765,20.999338,10.701202,10.477927,6.7272243,4.859624,rs0980,   0,11.1756
rs0981,0.4239,0.01733361,0.04442596,0.11991178,0.174327,14.0295,20.582684,13.964567,13.829275,11.310632,9.236884,rs0981,   0,14.3769
rs0982,0.0,0.05514821,0.05078103,1.5150205,0.0,0.0,21.51002,15.608661,15.73816,14.007709,0.0,rs0982,   0,0.0
rs0983,0.2188,0.0076670907,0.011133721,0.025334403,0.13894612,14.3146,20.588457,13.746453,13.725148,10.084435,6.9323673,rs0983,   0,14.1583
rs0984,0.0905,0.0020513085,0.0047547906,0.0050038323,0.033042133,12.713,20.690197,12.281772,12.047729,8.519259,6.1426344,rs0984,   1,0.0
rs0985,0.454,0.008723155,0.09273189,0.09707792,0.067696966,14.4478,22.508663,14.025828,13.432566,10.349499,8.968921,rs0985,   0,14.1767
rs0986,0.0,0.07259951,0.11812824,2.3692782,2.131749,0.0,23.115395,14.9692,15.079686,12.850146,10.656993,rs0986,   0,15.5418
rs0988,0.0218,0.0013596899,0.0056835734,0.021352828,0.17772382,11.2252,19.4561,11.063058,11.054371,10.32111,8.132857,rs0988,   0,11.2356
rs0989,0.1397,0.0024245924,0.009471861,0.01463617,0.1581875,11.9291,21.415203,11.569953,11.561657,8.188028,6.2355976,rs0989,   0,12.0613
rs1355,0.0,0.021666965,0.0639191,0.084454946,0.49900842,0.0,20.617237,14.387785,14.251933,10.346468,8.410054,rs1355,   0,0.0
rs0991,0.1035,0.0040301206,0.0094849765,0.019079117,0.04144555,12.245,20.738535,11.803786,11.741804,8.579704,7.123815,rs0991,   0,12.2614
rs0992,0.0701,0.0007168063,0.0009677686,0.03445853,0.07553062,10.237,19.01587,9.884596,9.974786,9.002353,6.060269,rs0992,   0,10.1427
rs0993,0.0,0.047898896,0.13727285,1.4433324,1e+33,0.0,21.651714,15.055822,14.950578,14.208494,12.823814,rs0993,   1,0.0
rs0995,0.2266,0.0058175907,0.017714782,0.010183941,0.016349414,13.2256,20.28165,12.698406,12.293934,8.7602825,7.0662894,rs0995,   0,12.8805
rs0996,0.0,0.06425616,0.084149405,1.8517227,0.0,0.0,22.027416,14.688381,14.744504,12.925462,0.0,rs0996,   0,15.6925
rs0997,0.1598,0.001428865,0.00653018,0.008090134,0.01695742,12.1193,20.914629,11.821382,11.645725,8.466993,6.8022923,rs0997,   1,0.0
rs0998,0.0,0.04721586,0.052363638,1.4566932,1.5779485,0.0,20.910643,15.31814,15.494328,13.914639,11.419618,rs0998,   0,15.7006
rs1357,0.1192,0.008535164,0.049968928,0.027962552,0.08339671,12.7174,21.78588,12.570202,12.179056,9.475333,9.01565,rs1357,   1,0.0
rs0999,0.0,0.12759896,0.2618748,2.1232224,0.0,0.0,22.276861,14.643689,14.469529,13.053986,0.0,rs0999,   0,15.0484
rs1000,0.1372,0.0008405935,0.0021950887,0.010047617,0.05024108,11.8724,19.941504,11.646165,11.61589,9.155959,7.289022,rs1000,   1,0.0
rs1358,0.0411,0.0035576213,0.036292117,0.19822282,1e+33,13.0475,19.301743,12.981673,12.879103,11.302193,12.21411,rs1358,   0,12.9754
rs1003,0.0,0.24750331,0.15844335,0.5136462,0.16201015,0.0,23.367725,12.474463,12.80066,9.823613,7.4952393,rs1003,   0,13.8333
rs1004,0.1346,0.0015197905,0.0052241567,0.008570282,0.03251831,11.9908,20.605564,11.898917,11.686725,8.332764,5.6826897,rs1004,   0,11.8462
rs1005,0.0685,0.00066321477,0.0015148642,0.0032181689,0.0124986945,10.2548,20.646881,9.941276,9.851795,6.7679286,4.993986,rs1005,   1,0.0
rs1006,0.0,0.16590771,0.09676431,0.24984826,3.2690685,0.0,22.710354,14.027318,12.978548,12.222108,9.386916,rs1006,   0,15.1159
rs1007,0.0354,0.0007787362,0.0012585546,0.03819809,1.0362041,10.9885,19.83452,10.941242,11.03265,10.460029,7.5241456,rs1007,   0,11.1533
rs1010,0.1298,0.00081379083,0.0027148337,0.0036538835,0.014408182,10.7137,20.783012,10.565993,10.427881,7.287075,5.409807,rs1010,   0,10.9425
