name,ekmag,emw1,emw2,emw3,emw4,kmag,mur50,mw1,mw2,mw3,mw4,name,ukidsskflag,ukidsskmag,kmag_flag,sb_flag,wise_good
rs0654,0.4943,0.010101224,0.024566934,6.1438794,0.0,13.8641,21.41345,13.619805,13.520926,11.2093315,0.0,rs0654,   0,13.6156,True,True,False
rs0655,0.0,0.09058249,0.1012305,1e+33,0.0,0.0,23.318035,15.356767,15.336635,12.860939,0.0,rs0655,   0,15.8242,False,False,False
rs0656,0.0437,0.0013311144,0.003024126,0.0065339683,0.022423096,11.7719,20.036087,11.29078,11.238411,8.533994,6.834778,rs0656,   0,11.7338,True,True,True
rs0657,0.0,0.23902515,1.2486519,1e+33,2.0769665,0.0,21.702166,15.568333,15.216703,15.182135,11.18046,rs0657,   0,15.1752,False,True,False
rs0658,0.031,0.0006517719,0.0015357072,0.017294457,0.08104706,10.5979,19.500273,10.53223,10.579607,9.66136,7.6299543,rs0658,   0,10.7522,True,True,True
rs0659,0.0,0.023775242,0.10888371,2.821705,0.0,0.0,23.7751,15.409753,14.9810295,12.878204,0.0,rs0659,   0,15.1516,False,False,False
rs0660,0.2995,0.0038867816,0.012809911,0.0117774345,0.035135962,13.0488,22.146927,12.153388,11.980738,8.689645,6.4935718,rs0660,   0,12.5319,True,True,True
rs0661,0.0,0.2397316,0.19336617,1.318237,1e+33,0.0,22.720041,14.953888,14.77563,14.547771,13.246456,rs0661,   0,15.8651,False,True,False
rs0662,0.0337,0.0034833003,0.010690361,2.2149622,0.0,12.7887,19.910006,12.462561,12.476639,11.130476,0.0,rs0662,   0,12.6663,True,True,False
rs0663,0.2461,0.006217615,0.018085064,1e+33,1e+33,14.0628,20.560362,14.252941,14.146719,12.628878,13.8925705,rs0663,   0,14.2929,True,True,False
rs0664,0.039,0.0035534918,0.00868924,0.9662369,0.0,13.0105,20.151604,12.930032,13.066559,13.196404,0.0,rs0664,   0,13.2199,True,True,False
rs0665,0.0,0.17252721,0.071095556,2.6533475,1.6160678,0.0,22.28984,14.158733,14.487436,12.765478,10.982659,rs0665,   0,14.7482,False,True,False
rs0666,0.0873,0.017991375,0.052827403,2.2401123,2.698753,13.9446,19.593466,13.715544,13.728422,12.663338,9.531547,rs0666,   0,13.7863,True,True,False
rs0667,0.4088,0.0020168992,0.0052254093,0.017106691,0.124114305,12.3785,20.707235,11.796506,11.668728,8.298789,6.670798,rs0667,   0,12.0564,True,True,True
rs0668,0.2341,0.051579885,0.467384,2.219439,0.0,14.1634,21.11389,13.767501,13.341356,12.518159,0.0,rs0668,   0,14.2209,True,True,False
rs0669,0.1358,0.00077367504,0.002399866,0.07694954,1.0584049,11.371,19.908625,11.437846,11.476064,10.910499,10.114025,rs0669,   0,11.6127,True,True,True
rs0670,0.0293,0.00029415925,0.00068108935,0.0043702526,0.068095334,9.8683,20.285206,9.730583,9.693008,7.1818256,5.4152255,rs0670,   0,9.902,True,True,True
rs0671,0.1626,0.10577255,0.12922885,0.859194,4.4976664,14.398,21.929205,14.304173,14.725553,14.210587,10.293335,rs0671,   0,15.3924,True,True,False
rs0672,0.2916,0.021016665,0.0141573325,0.3154004,1e+33,13.57,21.326468,13.318052,13.563748,10.269455,11.133929,rs0672,   0,13.2234,True,True,False
rs0673,0.0439,0.0005866787,0.00093183626,0.08783996,0.07404482,8.7318,21.10132,7.9554477,7.9999313,5.536595,5.4101014,rs0673,   1,0.0,False,True,True
rs0674,0.1518,0.052075233,0.5473105,0.0,0.0,14.193,21.421335,14.44234,13.545469,0.0,0.0,rs0674,   0,14.86,True,True,False
rs0675,0.2013,0.0,0.0,0.0,0.0,13.3185,19.483183,0.0,0.0,0.0,0.0,rs0675,   1,0.0,False,True,False
rs0676,0.0697,0.0026508735,0.0069054235,1e+33,0.0,12.923,20.23038,12.932366,12.970735,14.630998,0.0,rs0676,   0,13.0237,True,True,False
rs0677,0.0,0.076312646,0.021079881,0.06590832,1.9941957,0.0,22.146425,13.573507,13.972585,10.923735,10.101022,rs0677,   0,14.4573,False,True,True
rs0678,0.0,0.047211092,0.18983506,2.8137033,1.3015958,0.0,21.795256,15.118712,14.829245,12.3312235,11.669851,rs0678,   1,0.0,False,True,False
rs0679,0.3944,0.0075306846,0.038464107,0.05501022,0.12841406,13.8782,21.832937,13.401607,13.141494,10.274448,7.869731,rs0679,   0,13.6225,True,True,True
rs0680,0.1461,0.006915674,0.023685865,0.21314164,28.842886,13.2459,20.413292,13.134184,13.232742,11.590609,9.8269,rs0680,   0,13.345,True,True,False
rs0681,0.12,0.0006387709,0.0019430731,0.025619326,1e+33,10.8169,19.85224,10.403065,10.371923,9.048045,10.651317,rs0681,   0,10.5456,True,True,False
rs0682,0.2717,0.0015291286,0.00466176,0.13239665,6.1869454,12.1388,19.901201,12.1855955,12.193757,12.156864,8.734265,rs0682,   0,12.3595,True,True,False
rs0683,0.1613,0.018623866,0.046210144,1.8468034,0.0,13.6692,21.201088,14.030699,13.944609,12.895446,0.0,rs0683,   0,14.3597,True,True,False
rs0684,0.1404,0.003593157,0.011875571,1.1146729,0.0,13.7256,20.270988,13.712397,13.838492,13.716755,0.0,rs0684,   0,13.8856,True,True,False
rs0685,0.1111,0.029566197,0.07653537,1e+33,0.0,13.8003,20.104687,14.067528,14.169517,12.519385,0.0,rs0685,   0,14.2382,True,True,False
rs0686,0.0,0.045677643,0.48424876,14.4536705,0.0,0.0,20.595024,14.866055,15.224287,0.21760914,0.0,rs0686,   0,15.1636,False,True,False
rs0687,0.1483,0.00060727354,0.0018193555,0.028668769,0.070994474,10.0195,19.489716,9.927839,9.86976,8.582014,7.4845614,rs0687,   0,10.1033,True,True,True
rs0688,0.1135,0.00049773883,0.0010501062,0.008422513,0.03691387,9.7412,20.322912,9.360717,9.424937,7.898422,5.95991,rs0688,   1,0.0,False,True,True
rs0689,1.3062,0.035789732,0.019320793,0.0,0.060540166,14.1796,22.203686,13.458326,12.833709,0.0,7.732163,rs0689,   0,15.3901,True,True,False
rs0690,0.0,0.016122503,0.10364011,2.781792,1e+33,0.0,22.17864,15.074996,15.665323,13.336564,14.040702,rs0690,   0,15.521,False,True,False
rs0691,0.1197,0.0052935546,0.0072440067,0.020756269,0.08372913,13.1411,21.26694,12.989421,12.989419,10.456227,9.450178,rs0691,   1,0.0,False,True,True
rs0692,0.0,0.029886713,0.08743567,0.0,1e+33,0.0,21.406239,14.605979,14.8075075,0.0,13.308043,rs0692,   0,14.9825,False,True,False
rs0693,0.4922,0.009725313,0.035868343,7.1166444,0.0,13.383,20.537495,13.627886,13.542931,13.033991,0.0,rs0693,   0,13.8941,True,True,False
rs0694,0.2059,0.00453684,0.01921939,0.17889817,0.0,12.1699,20.5416,12.190825,12.149881,10.764372,0.0,rs0694,   0,12.4696,True,True,False
rs0695,0.2964,0.0045783743,0.016905606,0.55333775,3.272334,13.1398,20.513306,13.024142,12.945203,13.949522,9.032668,rs0695,   0,13.2719,True,True,False
rs0696,0.3728,0.01547599,0.03904966,0.024508394,9.183293,12.8808,21.381462,12.839177,12.913801,10.448828,8.846399,rs0696,   0,13.4448,True,True,False
rs0697,0.3342,0.07238815,0.03213108,0.0,0.0,14.2507,21.923048,14.046482,14.27558,0.0,0.0,rs0697,   0,14.6582,True,True,False
rs0698,0.3372,0.026078358,0.22373511,0.2562832,0.0,13.4143,21.610344,12.994849,12.6245575,9.75895,0.0,rs0698,   0,13.6441,True,True,False
rs0699,0.0,0.0373076,0.12651987,2.5783744,0.0,0.0,22.276327,14.555442,14.357933,13.980009,0.0,rs0699,   1,0.0,False,True,False
rs0700,0.0,0.071227424,0.23182546,0.0,1.8349156,0.0,21.849838,15.310512,15.953722,0.0,10.824503,rs0700,   0,15.8342,False,True,False
rs0701,0.0,0.14889987,0.19511484,1.1243981,1.7343829,0.0,22.486551,14.823422,15.061035,14.486461,10.979935,rs0701,   0,15.0338,False,True,True
rs0702,0.7199,0.064697556,0.12301435,0.0,0.0,12.8715,22.972424,15.353618,15.648065,0.0,0.0,rs0702,   1,0.0,False,True,False
rs0703,0.0,0.0075215558,0.022532076,0.04516923,1e+33,0.0,22.073696,14.448285,14.537986,11.435816,13.292078,rs0703,   0,14.1674,False,True,False
rs0704,0.0,0.07858028,0.6719873,3.742522,0.0,0.0,22.458456,14.873177,14.63937,12.644317,0.0,rs0704,   1,0.0,False,True,False
rs0705,0.376,0.0020753166,0.004149678,0.11098447,1.5338734,12.2425,20.072763,11.890154,11.936698,10.7105255,9.127003,rs0705,   0,12.0036,True,True,True
rs0706,0.2003,0.027239963,0.023462616,0.0,2.5099719,14.0156,20.508236,13.9374075,14.205214,0.0,10.256919,rs0706,   0,13.9451,True,True,False
rs0707,0.1028,0.0041924585,0.012284297,0.6802172,0.0,13.4892,21.28223,13.226879,13.221364,12.482558,0.0,rs0707,   0,13.4072,True,True,False
rs0708,0.0565,0.0022115158,0.0049014036,0.015731476,0.029318629,12.1326,19.812807,11.872063,11.81829,9.496169,7.6973376,rs0708,   0,12.0467,True,True,True
rs0709,0.2352,0.0015446277,0.0035157371,0.061311636,9.477959,11.6747,20.106514,11.627306,11.658555,11.156163,8.752075,rs0709,   0,11.7992,True,True,False
rs0710,0.0,0.036681063,0.035628587,0.11491807,1e+33,0.0,22.413004,14.1039715,14.5088825,11.530105,11.887515,rs0710,   0,14.3569,False,True,False
rs0711,0.5709,0.006264232,0.008976311,38.38033,0.0,13.5048,20.733494,13.032147,13.114427,12.56231,0.0,rs0711,   0,13.0378,True,True,False
rs0712,0.0,0.04421418,0.19528021,0.0,0.0,0.0,22.304546,14.386379,13.821198,0.0,0.0,rs0712,   0,15.158,False,True,False
rs0713,0.0,0.035964005,0.08183157,2.486517,2.622745,0.0,22.51619,14.943936,14.971408,12.771753,9.619695,rs0713,   0,15.297,False,True,False
rs0714,0.0546,0.0008974409,0.0019387,0.0965803,0.0,10.8545,20.053623,10.738784,10.813124,10.216835,0.0,rs0714,   0,11.0788,True,True,False
rs0715,0.0,0.037203185,0.065265074,5.780031,0.23721346,0.0,22.519188,15.312397,15.484122,9.242436,12.722893,rs0715,   0,15.3947,False,True,False
rs0716,0.0622,0.0014939014,0.003756517,0.14037208,0.0,11.8751,20.001602,11.626095,11.6573515,9.819603,0.0,rs0716,   0,11.8942,True,True,False
rs0717,0.1852,0.00079258846,0.0020541716,0.042347107,0.4683364,11.2733,19.572123,11.02965,11.028814,10.761968,10.010443,rs0717,   0,11.2375,True,True,True
rs0718,0.0,0.07575027,0.11885608,1.917478,0.0,0.0,22.342054,15.598065,16.002218,13.447398,0.0,rs0718,   0,15.8622,False,True,False
rs0719,0.0569,0.0003753649,0.00093064626,0.0133456085,0.19674377,10.3468,19.155655,10.244911,10.257048,9.126133,9.342928,rs0719,   0,10.3097,True,True,True
rs0720,0.137,0.02753432,0.16542274,0.32818085,1.8362088,13.4982,22.027018,13.448541,13.325688,9.707618,11.289973,rs0720,   0,13.9941,True,True,True
rs0721,0.0,0.1714121,3.0428796,14.52994,0.0,0.0,22.758398,15.632593,16.30843,12.795639,0.0,rs0721,   0,15.9148,False,True,False
rs0722,0.0,0.15479888,0.064655736,0.0,0.0,0.0,22.2365,14.811659,15.107789,0.0,0.0,rs0722,   0,15.121,False,True,False
rs0724,0.1833,0.010698323,0.013719778,0.022081347,0.05353521,13.3008,20.778294,12.463363,12.536838,8.847209,7.0137568,rs0724,   0,13.1773,True,True,True
rs0725,0.4714,0.0022191098,0.012104461,0.1343864,0.0964198,12.7016,20.506475,12.121629,11.92625,11.211816,7.5203776,rs0725,   0,12.2995,True,True,True
rs0726,0.0,0.07875596,0.05940447,2.573854,2.1561882,0.0,21.873428,15.097939,15.377547,12.605976,10.351082,rs0726,   0,15.3144,False,True,False
rs0727,0.0,0.016876448,0.02350644,0.052209552,0.079188496,0.0,22.941078,14.583131,14.791121,11.087982,8.984555,rs0727,   0,15.5415,False,True,True
rs0728,0.0926,0.0010211263,0.002982304,0.07705174,1.7137005,11.4818,19.1187,11.382251,11.412669,10.462975,9.889384,rs0728,   0,11.5872,True,True,True
rs0729,0.0,0.0,0.0,0.0,0.051306475,0.0,22.72261,0.0,0.0,0.0,8.64554,rs0729,   0,15.0095,False,True,False
rs0730,0.0,0.26839393,0.8258954,0.0,1e+33,0.0,22.437696,15.281685,14.002269,0.0,13.464832,rs0730,   0,16.6289,False,True,False
rs0731,0.1142,0.011259208,0.066913195,0.09419248,0.34781557,13.2776,21.132736,12.736706,12.495069,9.188891,6.219438,rs0731,   0,13.4244,True,True,True
rs0732,0.0,0.05527898,0.14972949,1.5179085,1e+33,0.0,21.231998,14.628329,14.174458,13.840699,10.909903,rs0732,   0,15.2461,False,True,False
rs0733,0.1536,0.002381298,0.0048848037,0.050892618,0.25418374,12.1484,21.217691,11.885057,11.721768,8.489312,6.364468,rs0733,   0,12.1622,True,True,True
rs0734,0.2596,0.005154154,0.041127767,0.104083195,3.2086053,13.2583,20.307259,13.5793085,13.332213,9.873125,8.708369,rs0734,   0,13.8613,True,True,False
rs0735,0.0,0.08473385,0.099490106,1e+33,1e+33,0.0,22.659063,15.190757,15.554226,0.62636536,11.357973,rs0735,   0,15.6764,False,True,False
rs0736,0.0,0.07286275,0.1610301,2.8282285,1e+33,0.0,22.26737,15.29365,14.734624,11.862641,-5.7342625,rs0736,   0,15.5435,False,True,False
rs0737,0.0,0.20243776,0.53717,0.6943604,0.0,0.0,22.650192,16.073154,15.574991,11.922064,0.0,rs0737,   0,16.6299,False,True,False
rs0738,0.0,0.03610759,0.24959174,0.2744816,1.6413666,0.0,21.220299,14.139782,13.721616,11.229634,11.003144,rs0738,   0,14.1392,False,True,True
rs0739,0.0,0.07336531,0.20251317,2.9614275,2.6274998,0.0,21.68997,16.15384,15.704812,12.411802,10.109109,rs0739,   0,16.038,False,True,False
rs0740,0.0,0.16514172,0.11447705,2.967915,5.7505565,0.0,22.77121,14.610062,15.096238,12.956432,9.419166,rs0740,   0,14.9338,False,True,False
rs0741,0.0258,0.0016279054,0.0041682576,0.013450391,0.06840375,11.584,19.585682,11.33662,11.236518,7.763,6.0533905,rs0741,   0,11.5374,True,True,True
rs0742,0.0,0.21109718,0.26215982,25.340263,59.151203,0.0,21.49377,15.011241,14.785059,12.448915,9.862618,rs0742,   0,15.2251,False,True,False
rs0743,0.0,0.02266943,0.08434269,3.260845,3.170082,0.0,22.772411,15.7638035,15.201245,11.51406,9.227976,rs0743,   0,15.1962,False,True,False
rs0744,0.1841,0.011003468,0.024034433,0.18472196,0.4755062,14.0828,19.523746,13.411651,13.450186,10.459202,8.337031,rs0744,   1,0.0,False,True,True
rs0745,0.0679,0.0009377008,0.0038879977,0.0031790587,0.015348405,11.5558,20.284996,11.263732,11.015142,7.7225466,5.619494,rs0745,   0,11.6374,True,True,True
rs0746,0.0,0.028756555,0.06060498,0.89815754,0.0,0.0,22.963585,14.630685,15.194514,13.800755,0.0,rs0746,   0,14.6303,False,True,False
rs0747,0.5048,0.06328144,0.53504294,0.29975364,2.8990302,14.2973,21.766851,13.476539,13.207624,10.864256,9.556202,rs0747,   0,14.2099,True,True,False
rs0748,0.0938,0.002373648,0.004792164,0.012474214,0.1329345,12.1257,20.819279,12.01346,12.019301,8.63374,7.0695324,rs0748,   0,12.2647,True,True,True
rs0749,0.2804,0.010861755,0.050414067,0.25100857,0.0,13.6817,19.369751,13.764991,13.623321,12.372487,0.0,rs0749,   0,13.9145,True,True,False
rs0750,0.5066,0.0026434276,0.009738135,0.17919813,6.8163137,10.8577,21.191025,10.429716,10.739305,9.705515,6.4042807,rs0750,   1,0.0,False,True,False
rs0751,0.0987,0.003412478,0.006787744,0.038726047,0.23616877,13.0798,20.77578,12.839195,12.786753,9.224262,6.3731914,rs0751,   0,13.2064,True,True,True
rs0752,0.0,8.123359,0.2740345,5.7510977,5.5925126,0.0,23.07823,10.816498,13.366041,13.787979,9.418477,rs0752,   0,15.0302,False,False,False
rs0753,0.0,0.6344429,0.88887334,3.6355827,0.7847584,0.0,22.794943,14.934934,13.9326935,11.461755,12.238228,rs0753,   0,16.0504,False,True,False
rs0754,0.1846,0.010029187,0.074469484,0.06134113,2.5630634,13.4615,21.491175,13.79879,13.593189,11.311687,9.3257675,rs0754,   0,14.0135,True,True,False
rs0755,0.0,0.030630643,0.24729209,0.3592127,1e+33,0.0,21.804583,14.4405775,14.278661,12.095019,11.855526,rs0755,   1,0.0,False,True,False
rs0756,0.209,0.04729214,0.17552237,0.25683415,1.9764384,14.3853,20.80713,14.578827,14.413816,12.06266,9.768862,rs0756,   0,14.7157,True,True,False
rs0757,0.0511,0.0015281365,0.0071422434,0.063482866,0.0,10.579,20.982471,10.276495,10.382407,8.904087,0.0,rs0757,   0,10.6387,True,True,False
rs0758,0.0,0.009015553,0.027379552,0.16012605,1.6619262,0.0,20.93585,14.28291,14.143135,11.274708,11.387064,rs0758,   0,14.2657,False,True,True
rs0759,0.0,13.0509205,0.22248052,1e+33,1.8459947,0.0,23.39165,13.444042,14.177473,-3.4394968,11.066643,rs0759,   0,15.7598,False,False,False
rs0761,0.0406,0.0008912681,0.0024587794,0.112164296,0.42689106,11.1754,19.199541,10.94109,10.853288,10.085586,7.7356744,rs0761,   0,11.0541,True,True,True
rs0760,0.0,0.46917078,0.151219,0.8408361,1.3850584,0.0,23.069069,14.667276,14.468186,14.749311,11.423491,rs0760,   0,14.6854,False,False,True
rs0762,0.5248,0.021953372,0.08186727,1.220695,2.131473,13.8206,23.017265,13.011423,13.804241,11.333066,9.81921,rs0762,   0,14.38,True,False,False
rs0763,0.2233,0.019965217,0.05464594,0.08885231,5.544319,14.1811,21.599136,13.648857,13.623973,10.472266,8.217094,rs0763,   0,14.0882,True,True,False
rs0764,0.0,0.057595182,0.0439606,1.7756047,1.033478,0.0,21.218086,15.056612,14.34245,13.494225,9.66436,rs0764,   0,15.6239,False,True,True
rs0765,0.0,0.14409836,1e+33,0.0,2.7301412,0.0,25.328453,17.43723,19.202467,0.0,10.13645,rs0765,   0,16.3625,False,False,False
rs0766,0.3971,0.028559947,0.17039669,0.21171549,1.2572097,14.0798,21.781036,13.902188,14.032709,12.093262,10.650664,rs0766,   1,0.0,False,True,True
rs0767,0.0,0.15983619,0.0643137,10.952656,0.0,0.0,22.781313,14.516478,14.700899,12.59795,0.0,rs0767,   0,15.8003,False,True,False
rs0768,0.1299,0.0034243676,0.025962723,0.018590765,0.11841884,12.6443,21.435093,12.721798,12.323806,9.431369,7.4989834,rs0768,   0,13.078,True,True,True
rs0769,0.0,0.007867034,0.030754726,0.076116,3.5653903,0.0,22.478025,13.996416,14.054444,10.70219,10.60019,rs0769,   0,13.4874,False,True,False
rs0770,0.0,0.23385832,0.23358405,0.0,0.0,0.0,22.61745,15.944447,15.431806,0.0,0.0,rs0770,   0,15.6486,False,True,False
rs0771,0.0,0.031780284,0.093868434,1.1390035,0.0,0.0,23.122562,14.870291,14.109609,13.94923,0.0,rs0771,   0,15.2964,False,False,False
rs0772,0.0,0.14670454,0.15110154,0.0,0.0,0.0,21.894966,15.514429,16.26965,0.0,0.0,rs0772,   0,15.8482,False,True,False
rs0773,0.0,0.14377064,3.5948193,0.0,0.0,0.0,23.539688,15.751242,16.404196,0.0,0.0,rs0773,   0,15.6809,False,False,False
rs0774,0.0,0.018608997,0.05027227,3.7934554,0.0,0.0,22.668442,14.11091,13.959525,11.380793,0.0,rs0774,   0,13.5107,False,True,False
rs0775,0.3645,0.02805573,0.17194168,0.061469927,7.2285166,13.9287,22.315208,13.538924,12.938087,10.861348,9.151688,rs0775,   0,14.0959,True,True,False
rs0776,0.0,0.045926645,0.21601361,1.3678279,0.0,0.0,21.247194,14.608343,14.807222,11.757058,0.0,rs0776,   0,15.2053,False,True,False
rs0777,0.0,0.10902075,0.20243503,0.0,2.0992472,0.0,23.299923,14.521103,14.203337,0.0,10.069363,rs0777,   0,14.7757,False,False,False
rs0778,0.2543,0.056237053,0.04483953,0.1302653,1.3616501,14.2885,21.253689,14.383163,14.630909,11.97811,10.48987,rs0778,   0,14.6892,True,True,True
rs0779,0.1041,0.0009388808,0.0030963141,0.004915389,0.010311792,11.1306,20.023418,10.948072,10.878462,7.5335374,5.9884496,rs0779,   0,11.1625,True,True,True
rs0780,0.0,0.21516114,0.16108912,0.0,1e+33,0.0,23.29506,15.8320265,15.40112,0.0,13.05726,rs0780,   0,16.6582,False,False,False
rs0781,0.1511,0.0025431472,0.03559007,0.044632148,0.4751197,12.3431,21.0602,11.920277,11.552056,8.0667095,6.1462464,rs0781,   0,12.1247,True,True,True
rs0782,0.0,0.028524728,0.12926531,0.20615824,4.039192,0.0,20.448343,14.833283,14.785756,12.131335,9.872088,rs0782,   0,15.0704,False,True,False
rs0783,0.1567,0.0010440706,0.0027689757,0.01704853,0.035419635,10.985,20.764286,10.862923,10.959517,8.048987,6.496624,rs0783,   0,11.1943,True,True,True
rs0784,0.0871,0.00052640034,0.0016966057,0.009186982,0.048472654,10.7534,19.388529,10.63782,10.61188,8.771124,8.274417,rs0784,   0,10.7215,True,True,True
rs0785,0.0,0.26116252,0.23728827,1.120704,3.4464715,0.0,22.567415,13.471181,13.86492,13.557989,9.050827,rs0785,   0,15.5412,False,True,False
rs0786,0.0,0.028754378,0.12124951,0.0,0.0,0.0,22.353495,14.940263,14.78171,0.0,0.0,rs0786,   0,14.7846,False,True,False
rs0787,0.0,0.11019995,2.098033,2.407307,4.333503,0.0,23.155107,15.457179,16.503881,12.517811,10.5174465,rs0787,   0,16.8902,False,False,False
rs0788,0.1764,0.012086622,0.033391986,1.5967681,0.20648974,13.1204,21.081013,12.991469,12.988581,9.594487,8.481778,rs0788,   0,13.2437,True,True,True
rs0789,0.0,4.8790674,0.07737775,0.0,14.634842,0.0,23.640831,14.074737,14.2071,0.0,9.497829,rs0789,   0,15.5017,False,False,False
rs0790,0.0,0.05924298,0.1421875,7.070536,3.970444,0.0,22.10966,14.966904,14.999352,11.755318,8.642739,rs0790,   0,16.1253,False,True,False
rs0791,0.0,0.05626595,0.19436899,0.25519082,0.0,0.0,21.086117,15.184761,15.012638,12.470076,0.0,rs0791,   0,15.4032,False,True,False
rs0792,0.0,0.15873034,0.39905065,2.5460958,2.7397354,0.0,22.023811,16.541107,16.064133,13.049659,9.770694,rs0792,   0,16.741,False,True,False
rs0793,1.0281,0.0071190977,0.049325705,0.05963629,1.6252462,13.5649,22.130724,13.406276,13.135377,10.604202,8.871226,rs0793,   0,13.9423,True,True,True
rs0794,0.2991,0.016425349,0.0319086,0.08858563,0.3636147,14.2828,21.84992,14.542165,14.655624,11.914155,11.948161,rs0794,   0,15.0605,True,True,True
rs0795,0.0,0.15785092,9.871316,0.0,0.0,0.0,22.815783,15.357389,15.6870985,0.0,0.0,rs0795,   0,0.0,False,True,False
rs0796,2.8846,0.03765212,0.34994233,0.51671994,1.1428677,14.0659,23.610962,15.920797,13.094749,14.776638,11.673668,rs0796,   0,16.7865,False,False,True
rs0797,0.2436,0.0007039754,0.0018004004,0.0024996547,0.004077274,11.6108,19.256071,11.487527,11.244676,7.3885865,4.9379478,rs0797,   0,0.0,False,True,True
rs0798,0.3304,0.0020674574,0.01041545,0.0072433255,0.007645637,12.202,20.022858,12.143025,11.9194,8.206563,4.8364096,rs0798,   0,0.0,False,True,True
rs0799,0.0,0.085999206,0.1917847,0.22288023,32.799644,0.0,22.29746,14.90195,14.733679,11.56434,9.708379,rs0799,   0,0.0,False,True,False
rs0800,0.0,0.027654685,0.05749209,1.5278511,1e+33,0.0,22.528372,13.511829,13.420214,12.361315,11.325746,rs0800,   0,14.594,False,True,False
rs0801,0.2063,0.0016500603,0.0071440814,0.0,0.0,11.9172,19.197113,11.695953,11.71473,0.0,0.0,rs0801,   0,12.0925,True,True,False
rs0802,0.0,0.049797498,1.7997247,0.35776433,0.0,0.0,21.396294,14.55565,14.242563,11.495504,0.0,rs0802,   0,14.1908,False,True,False
rs0803,0.0,0.22774328,2.1279345,2.4623272,0.0,0.0,22.90789,16.295832,16.75315,13.078462,0.0,rs0803,   1,0.0,False,True,False
