name,name,confidence_level,jhu,name.1,nsa,port
ECO08075,ECO08075,-1.0,-1.0,ECO08075,0.0,0.0
ECO08083,ECO08083,-3.0,-1.0,ECO08083,-1.0,-1.0
ECO08088,ECO08088,-3.0,-1.0,ECO08088,-1.0,-1.0
ECO08089,ECO08089,-2.0,-1.0,ECO08089,0.0,-1.0
ECO08091,ECO08091,3.0,1.0,ECO08091,1.0,1.0
ECO08101,ECO08101,-1.0,-1.0,ECO08101,0.0,0.0
ECO08102,ECO08102,-1.0,-1.0,ECO08102,0.0,0.0
ECO08107,ECO08107,-2.0,-1.0,ECO08107,0.0,-1.0
ECO08114,ECO08114,-1.0,-1.0,ECO08114,0.0,0.0
ECO08121,ECO08121,-1.0,-1.0,ECO08121,0.0,0.0
ECO08123,ECO08123,-2.0,-1.0,ECO08123,-1.0,0.0
ECO08124,ECO08124,-3.0,-1.0,ECO08124,-1.0,-1.0
ECO08127,ECO08127,-1.0,-1.0,ECO08127,0.0,0.0
ECO08132,ECO08132,-2.0,-1.0,ECO08132,-1.0,0.0
ECO08134,ECO08134,1.0,1.0,ECO08134,0.0,0.0
ECO08135,ECO08135,-1.0,-1.0,ECO08135,0.0,0.0
ECO08137,ECO08137,1.0,1.0,ECO08137,0.0,0.0
ECO08140,ECO08140,-3.0,-1.0,ECO08140,-1.0,-1.0
ECO08141,ECO08141,-2.0,-1.0,ECO08141,-1.0,0.0
ECO08144,ECO08144,-1.0,-1.0,ECO08144,0.0,0.0
ECO08147,ECO08147,-1.0,-1.0,ECO08147,0.0,0.0
ECO08148,ECO08148,-3.0,-1.0,ECO08148,-1.0,-1.0
ECO08149,ECO08149,-1.0,-1.0,ECO08149,0.0,0.0
ECO08150,ECO08150,-1.0,-1.0,ECO08150,0.0,0.0
ECO08158,ECO08158,-1.0,-1.0,ECO08158,0.0,0.0
ECO08168,ECO08168,1.0,1.0,ECO08168,0.0,0.0
ECO08187,ECO08187,1.0,1.0,ECO08187,0.0,0.0
ECO08191,ECO08191,-1.0,-1.0,ECO08191,0.0,0.0
ECO08192,ECO08192,-1.0,-1.0,ECO08192,0.0,0.0
ECO08212,ECO08212,1.0,1.0,ECO08212,0.0,0.0
ECO08220,ECO08220,-1.0,-1.0,ECO08220,0.0,0.0
ECO08223,ECO08223,-3.0,-1.0,ECO08223,-1.0,-1.0
ECO08225,ECO08225,-1.0,-1.0,ECO08225,0.0,0.0
ECO08239,ECO08239,-3.0,-1.0,ECO08239,-1.0,-1.0
ECO08243,ECO08243,-3.0,-1.0,ECO08243,-1.0,-1.0
ECO08245,ECO08245,-3.0,-1.0,ECO08245,-1.0,-1.0
ECO08246,ECO08246,-1.0,-1.0,ECO08246,0.0,0.0
ECO08250,ECO08250,-3.0,-1.0,ECO08250,-1.0,-1.0
ECO08256,ECO08256,-3.0,-1.0,ECO08256,-1.0,-1.0
ECO08260,ECO08260,-2.0,-1.0,ECO08260,0.0,-1.0
ECO08261,ECO08261,-2.0,-1.0,ECO08261,0.0,-1.0
ECO08264,ECO08264,-1.0,-1.0,ECO08264,1.0,-1.0
ECO08266,ECO08266,2.0,1.0,ECO08266,1.0,0.0
ECO08271,ECO08271,-2.0,-1.0,ECO08271,0.0,-1.0
ECO08272,ECO08272,-2.0,-1.0,ECO08272,-1.0,0.0
ECO08279,ECO08279,-1.0,-1.0,ECO08279,0.0,0.0
ECO08280,ECO08280,-1.0,-1.0,ECO08280,0.0,0.0
ECO08284,ECO08284,-3.0,-1.0,ECO08284,-1.0,-1.0
ECO08299,ECO08299,-3.0,-1.0,ECO08299,-1.0,-1.0
ECO08303,ECO08303,-1.0,-1.0,ECO08303,0.0,0.0
ECO08305,ECO08305,-2.0,-1.0,ECO08305,0.0,-1.0
ECO08306,ECO08306,-2.0,-1.0,ECO08306,0.0,-1.0
ECO08309,ECO08309,2.0,1.0,ECO08309,1.0,0.0
ECO08312,ECO08312,-3.0,-1.0,ECO08312,-1.0,-1.0
ECO08315,ECO08315,-1.0,-1.0,ECO08315,1.0,-1.0
ECO08316,ECO08316,-1.0,-1.0,ECO08316,0.0,0.0
ECO08317,ECO08317,2.0,1.0,ECO08317,1.0,0.0
ECO08323,ECO08323,-3.0,-1.0,ECO08323,-1.0,-1.0
ECO08324,ECO08324,-2.0,-1.0,ECO08324,-1.0,0.0
ECO08325,ECO08325,-1.0,-1.0,ECO08325,0.0,0.0
ECO08326,ECO08326,-1.0,-1.0,ECO08326,0.0,0.0
ECO08328,ECO08328,-1.0,-1.0,ECO08328,0.0,0.0
ECO08329,ECO08329,-2.0,-1.0,ECO08329,0.0,-1.0
ECO08330,ECO08330,1.0,1.0,ECO08330,0.0,0.0
ECO08331,ECO08331,-1.0,-1.0,ECO08331,0.0,0.0
ECO08334,ECO08334,-1.0,-1.0,ECO08334,0.0,0.0
ECO08343,ECO08343,-1.0,-1.0,ECO08343,0.0,0.0
ECO08345,ECO08345,-3.0,-1.0,ECO08345,-1.0,-1.0
ECO08348,ECO08348,-1.0,-1.0,ECO08348,0.0,0.0
ECO08354,ECO08354,-2.0,-1.0,ECO08354,-1.0,0.0
ECO08356,ECO08356,-1.0,-1.0,ECO08356,0.0,0.0
ECO08357,ECO08357,-1.0,-1.0,ECO08357,0.0,0.0
ECO08360,ECO08360,-2.0,-1.0,ECO08360,-1.0,0.0
ECO08367,ECO08367,-2.0,-1.0,ECO08367,0.0,-1.0
ECO08369,ECO08369,-3.0,-1.0,ECO08369,-1.0,-1.0
ECO08372,ECO08372,-3.0,-1.0,ECO08372,-1.0,-1.0
ECO08374,ECO08374,-3.0,-1.0,ECO08374,-1.0,-1.0
ECO08375,ECO08375,-1.0,-1.0,ECO08375,0.0,0.0
ECO08376,ECO08376,-3.0,-1.0,ECO08376,-1.0,-1.0
ECO08378,ECO08378,-1.0,-1.0,ECO08378,0.0,0.0
ECO08386,ECO08386,-3.0,-1.0,ECO08386,-1.0,-1.0
ECO08390,ECO08390,-1.0,-1.0,ECO08390,0.0,0.0
ECO08414,ECO08414,-2.0,-1.0,ECO08414,-1.0,0.0
ECO08424,ECO08424,-2.0,-1.0,ECO08424,0.0,-1.0
ECO08428,ECO08428,2.0,1.0,ECO08428,1.0,0.0
ECO08431,ECO08431,-3.0,-1.0,ECO08431,-1.0,-1.0
ECO08436,ECO08436,1.0,1.0,ECO08436,0.0,0.0
ECO08439,ECO08439,-3.0,-1.0,ECO08439,-1.0,-1.0
ECO08442,ECO08442,-3.0,-1.0,ECO08442,-1.0,-1.0
ECO08444,ECO08444,1.0,1.0,ECO08444,0.0,0.0
ECO08447,ECO08447,-1.0,-1.0,ECO08447,0.0,0.0
ECO08452,ECO08452,-3.0,-1.0,ECO08452,-1.0,-1.0
ECO08465,ECO08465,-3.0,-1.0,ECO08465,-1.0,-1.0
ECO08467,ECO08467,-2.0,-1.0,ECO08467,-1.0,0.0
ECO08469,ECO08469,-1.0,-1.0,ECO08469,0.0,0.0
ECO08470,ECO08470,-1.0,-1.0,ECO08470,0.0,0.0
ECO08474,ECO08474,-3.0,-1.0,ECO08474,-1.0,-1.0
ECO08476,ECO08476,-3.0,-1.0,ECO08476,-1.0,-1.0
ECO08477,ECO08477,-1.0,-1.0,ECO08477,0.0,0.0
ECO08479,ECO08479,-1.0,-1.0,ECO08479,0.0,0.0
ECO08480,ECO08480,1.0,1.0,ECO08480,0.0,0.0
ECO08491,ECO08491,1.0,1.0,ECO08491,0.0,0.0
ECO08493,ECO08493,-1.0,-1.0,ECO08493,0.0,0.0
ECO08495,ECO08495,-1.0,-1.0,ECO08495,0.0,0.0
ECO08501,ECO08501,-1.0,-1.0,ECO08501,0.0,0.0
ECO08521,ECO08521,-1.0,-1.0,ECO08521,0.0,0.0
ECO08530,ECO08530,-1.0,-1.0,ECO08530,0.0,0.0
ECO08542,ECO08542,0.0,-1.0,ECO08542,1.0,0.0
ECO08543,ECO08543,-3.0,-1.0,ECO08543,-1.0,-1.0
ECO08548,ECO08548,-3.0,-1.0,ECO08548,-1.0,-1.0
ECO08549,ECO08549,-3.0,-1.0,ECO08549,-1.0,-1.0
ECO08550,ECO08550,-3.0,-1.0,ECO08550,-1.0,-1.0
ECO08557,ECO08557,-1.0,-1.0,ECO08557,0.0,0.0
ECO08562,ECO08562,-3.0,-1.0,ECO08562,-1.0,-1.0
ECO08565,ECO08565,-1.0,-1.0,ECO08565,0.0,0.0
ECO08568,ECO08568,-1.0,-1.0,ECO08568,0.0,0.0
ECO08574,ECO08574,-1.0,-1.0,ECO08574,0.0,0.0
ECO08580,ECO08580,2.0,1.0,ECO08580,1.0,0.0
ECO08581,ECO08581,1.0,1.0,ECO08581,0.0,0.0
ECO08582,ECO08582,-3.0,-1.0,ECO08582,-1.0,-1.0
ECO08587,ECO08587,-3.0,-1.0,ECO08587,-1.0,-1.0
ECO08589,ECO08589,-3.0,-1.0,ECO08589,-1.0,-1.0
ECO08590,ECO08590,-1.0,-1.0,ECO08590,0.0,0.0
ECO08592,ECO08592,2.0,1.0,ECO08592,1.0,0.0
ECO08596,ECO08596,-1.0,-1.0,ECO08596,0.0,0.0
ECO08598,ECO08598,-3.0,-1.0,ECO08598,-1.0,-1.0
ECO08605,ECO08605,-3.0,-1.0,ECO08605,-1.0,-1.0
ECO08613,ECO08613,-1.0,-1.0,ECO08613,0.0,0.0
ECO08617,ECO08617,1.0,-1.0,ECO08617,1.0,1.0
ECO08623,ECO08623,-1.0,-1.0,ECO08623,0.0,0.0
ECO08626,ECO08626,-3.0,-1.0,ECO08626,-1.0,-1.0
ECO08630,ECO08630,3.0,1.0,ECO08630,1.0,1.0
ECO08631,ECO08631,-3.0,-1.0,ECO08631,-1.0,-1.0
ECO08632,ECO08632,1.0,1.0,ECO08632,0.0,0.0
ECO08633,ECO08633,2.0,1.0,ECO08633,1.0,0.0
ECO08640,ECO08640,-3.0,-1.0,ECO08640,-1.0,-1.0
ECO08649,ECO08649,-1.0,-1.0,ECO08649,0.0,0.0
ECO08653,ECO08653,-3.0,-1.0,ECO08653,-1.0,-1.0
ECO08663,ECO08663,-1.0,-1.0,ECO08663,0.0,0.0
ECO08667,ECO08667,1.0,1.0,ECO08667,0.0,0.0
ECO08675,ECO08675,3.0,1.0,ECO08675,1.0,1.0
ECO08676,ECO08676,0.0,-1.0,ECO08676,1.0,0.0
ECO08678,ECO08678,3.0,1.0,ECO08678,1.0,1.0
ECO08683,ECO08683,-1.0,-1.0,ECO08683,0.0,0.0
ECO08685,ECO08685,0.0,-1.0,ECO08685,1.0,0.0
ECO08686,ECO08686,0.0,-1.0,ECO08686,1.0,0.0
ECO08690,ECO08690,2.0,1.0,ECO08690,1.0,0.0
ECO08698,ECO08698,-1.0,-1.0,ECO08698,0.0,0.0
ECO08715,ECO08715,-3.0,-1.0,ECO08715,-1.0,-1.0
ECO08719,ECO08719,-1.0,-1.0,ECO08719,0.0,0.0
ECO08728,ECO08728,-1.0,-1.0,ECO08728,0.0,0.0
ECO08731,ECO08731,1.0,1.0,ECO08731,0.0,0.0
ECO08745,ECO08745,-2.0,-1.0,ECO08745,0.0,-1.0
ECO08746,ECO08746,-3.0,-1.0,ECO08746,-1.0,-1.0
ECO08749,ECO08749,3.0,1.0,ECO08749,1.0,1.0
ECO08760,ECO08760,-1.0,-1.0,ECO08760,0.0,0.0
ECO08761,ECO08761,-3.0,-1.0,ECO08761,-1.0,-1.0
ECO08776,ECO08776,-2.0,-1.0,ECO08776,0.0,-1.0
ECO08790,ECO08790,-3.0,-1.0,ECO08790,-1.0,-1.0
ECO08802,ECO08802,-1.0,-1.0,ECO08802,0.0,0.0
ECO08805,ECO08805,-1.0,-1.0,ECO08805,0.0,0.0
ECO08813,ECO08813,-1.0,-1.0,ECO08813,0.0,0.0
ECO08821,ECO08821,-1.0,-1.0,ECO08821,0.0,0.0
ECO08824,ECO08824,-2.0,-1.0,ECO08824,0.0,-1.0
ECO08832,ECO08832,-1.0,-1.0,ECO08832,0.0,0.0
ECO08841,ECO08841,-2.0,-1.0,ECO08841,0.0,-1.0
ECO08843,ECO08843,-3.0,-1.0,ECO08843,-1.0,-1.0
ECO08854,ECO08854,-2.0,-1.0,ECO08854,-1.0,0.0
ECO08857,ECO08857,-1.0,-1.0,ECO08857,0.0,0.0
ECO08863,ECO08863,3.0,1.0,ECO08863,1.0,1.0
ECO08866,ECO08866,-1.0,-1.0,ECO08866,0.0,0.0
ECO08878,ECO08878,-1.0,-1.0,ECO08878,0.0,0.0
ECO08885,ECO08885,-1.0,-1.0,ECO08885,0.0,0.0
ECO08887,ECO08887,-1.0,-1.0,ECO08887,0.0,0.0
ECO08895,ECO08895,1.0,1.0,ECO08895,0.0,0.0
ECO08900,ECO08900,-3.0,-1.0,ECO08900,-1.0,-1.0
ECO08902,ECO08902,-2.0,-1.0,ECO08902,-1.0,0.0
ECO08904,ECO08904,-3.0,-1.0,ECO08904,-1.0,-1.0
ECO08909,ECO08909,-2.0,-1.0,ECO08909,-1.0,0.0
ECO08911,ECO08911,-3.0,-1.0,ECO08911,-1.0,-1.0
ECO08912,ECO08912,-1.0,-1.0,ECO08912,0.0,0.0
ECO08916,ECO08916,-2.0,-1.0,ECO08916,-1.0,0.0
ECO08920,ECO08920,-1.0,-1.0,ECO08920,0.0,0.0
ECO08922,ECO08922,-3.0,-1.0,ECO08922,-1.0,-1.0
ECO08928,ECO08928,1.0,1.0,ECO08928,0.0,0.0
ECO08933,ECO08933,-1.0,-1.0,ECO08933,0.0,0.0
ECO08938,ECO08938,-3.0,-1.0,ECO08938,-1.0,-1.0
ECO08952,ECO08952,-3.0,-1.0,ECO08952,-1.0,-1.0
ECO08955,ECO08955,-3.0,-1.0,ECO08955,-1.0,-1.0
ECO08957,ECO08957,-1.0,-1.0,ECO08957,0.0,0.0
ECO08960,ECO08960,-1.0,-1.0,ECO08960,0.0,0.0
ECO08963,ECO08963,-1.0,-1.0,ECO08963,0.0,0.0
ECO08965,ECO08965,-2.0,-1.0,ECO08965,0.0,-1.0
ECO08968,ECO08968,-3.0,-1.0,ECO08968,-1.0,-1.0
ECO08969,ECO08969,-2.0,-1.0,ECO08969,0.0,-1.0
ECO08971,ECO08971,-3.0,-1.0,ECO08971,-1.0,-1.0
ECO08976,ECO08976,-2.0,-1.0,ECO08976,-1.0,0.0
ECO08979,ECO08979,-3.0,-1.0,ECO08979,-1.0,-1.0
ECO08989,ECO08989,-1.0,-1.0,ECO08989,0.0,0.0
ECO08990,ECO08990,1.0,1.0,ECO08990,0.0,0.0
ECO08996,ECO08996,-2.0,-1.0,ECO08996,0.0,-1.0
ECO09005,ECO09005,-3.0,-1.0,ECO09005,-1.0,-1.0
ECO09016,ECO09016,-3.0,-1.0,ECO09016,-1.0,-1.0
ECO09020,ECO09020,1.0,1.0,ECO09020,0.0,0.0
ECO09021,ECO09021,-3.0,-1.0,ECO09021,-1.0,-1.0
ECO09022,ECO09022,-2.0,-1.0,ECO09022,0.0,-1.0
ECO09026,ECO09026,-2.0,-1.0,ECO09026,-1.0,0.0
ECO09027,ECO09027,1.0,1.0,ECO09027,0.0,0.0
ECO09032,ECO09032,-1.0,-1.0,ECO09032,0.0,0.0
ECO09035,ECO09035,-3.0,-1.0,ECO09035,-1.0,-1.0
ECO09049,ECO09049,-2.0,-1.0,ECO09049,0.0,-1.0
ECO09050,ECO09050,-2.0,-1.0,ECO09050,-1.0,0.0
ECO09052,ECO09052,-3.0,-1.0,ECO09052,-1.0,-1.0
ECO09053,ECO09053,-3.0,-1.0,ECO09053,-1.0,-1.0
ECO09054,ECO09054,-3.0,-1.0,ECO09054,-1.0,-1.0
ECO09058,ECO09058,-1.0,-1.0,ECO09058,0.0,0.0
ECO09064,ECO09064,-1.0,-1.0,ECO09064,0.0,0.0
ECO09068,ECO09068,-1.0,-1.0,ECO09068,0.0,0.0
ECO09069,ECO09069,-3.0,-1.0,ECO09069,-1.0,-1.0
ECO09074,ECO09074,-1.0,-1.0,ECO09074,0.0,0.0
ECO09081,ECO09081,-1.0,-1.0,ECO09081,1.0,-1.0
ECO09086,ECO09086,-1.0,-1.0,ECO09086,0.0,0.0
ECO09088,ECO09088,-1.0,-1.0,ECO09088,0.0,0.0
ECO09092,ECO09092,-1.0,-1.0,ECO09092,0.0,0.0
ECO09093,ECO09093,-1.0,-1.0,ECO09093,0.0,0.0
ECO09099,ECO09099,-3.0,-1.0,ECO09099,-1.0,-1.0
ECO09103,ECO09103,-3.0,-1.0,ECO09103,-1.0,-1.0
ECO09105,ECO09105,-2.0,-1.0,ECO09105,-1.0,0.0
ECO09115,ECO09115,1.0,1.0,ECO09115,0.0,0.0
ECO09121,ECO09121,-1.0,-1.0,ECO09121,0.0,0.0
ECO09133,ECO09133,-2.0,-1.0,ECO09133,-1.0,0.0
ECO09134,ECO09134,-3.0,-1.0,ECO09134,-1.0,-1.0
ECO09136,ECO09136,-1.0,-1.0,ECO09136,0.0,0.0
ECO09141,ECO09141,-1.0,-1.0,ECO09141,0.0,0.0
ECO09143,ECO09143,-2.0,-1.0,ECO09143,0.0,-1.0
ECO09149,ECO09149,-3.0,-1.0,ECO09149,-1.0,-1.0
ECO09167,ECO09167,-1.0,-1.0,ECO09167,0.0,0.0
ECO09168,ECO09168,-1.0,-1.0,ECO09168,0.0,0.0
ECO09175,ECO09175,-1.0,-1.0,ECO09175,0.0,0.0
ECO09176,ECO09176,-3.0,-1.0,ECO09176,-1.0,-1.0
ECO09183,ECO09183,-3.0,-1.0,ECO09183,-1.0,-1.0
ECO09185,ECO09185,-3.0,-1.0,ECO09185,-1.0,-1.0
ECO09193,ECO09193,-2.0,-1.0,ECO09193,-1.0,0.0
ECO09197,ECO09197,-1.0,-1.0,ECO09197,0.0,0.0
ECO09210,ECO09210,-2.0,-1.0,ECO09210,0.0,-1.0
ECO09211,ECO09211,-3.0,-1.0,ECO09211,-1.0,-1.0
ECO09217,ECO09217,-2.0,-1.0,ECO09217,-1.0,0.0
ECO09224,ECO09224,-2.0,-1.0,ECO09224,0.0,-1.0
ECO09226,ECO09226,-1.0,-1.0,ECO09226,0.0,0.0
ECO09228,ECO09228,-3.0,-1.0,ECO09228,-1.0,-1.0
ECO09234,ECO09234,-3.0,-1.0,ECO09234,-1.0,-1.0
ECO09236,ECO09236,-3.0,-1.0,ECO09236,-1.0,-1.0
ECO09237,ECO09237,-3.0,-1.0,ECO09237,-1.0,-1.0
ECO09240,ECO09240,-1.0,-1.0,ECO09240,0.0,0.0
ECO09242,ECO09242,1.0,1.0,ECO09242,0.0,0.0
ECO09245,ECO09245,-1.0,-1.0,ECO09245,0.0,0.0
ECO09246,ECO09246,-1.0,-1.0,ECO09246,0.0,0.0
ECO09251,ECO09251,-3.0,-1.0,ECO09251,-1.0,-1.0
ECO09254,ECO09254,-3.0,-1.0,ECO09254,-1.0,-1.0
ECO09268,ECO09268,1.0,-1.0,ECO09268,1.0,1.0
ECO09269,ECO09269,-3.0,-1.0,ECO09269,-1.0,-1.0
ECO09275,ECO09275,-3.0,-1.0,ECO09275,-1.0,-1.0
ECO09277,ECO09277,-1.0,-1.0,ECO09277,0.0,0.0
ECO09296,ECO09296,-1.0,-1.0,ECO09296,0.0,0.0
ECO09298,ECO09298,-3.0,-1.0,ECO09298,-1.0,-1.0
ECO09299,ECO09299,-1.0,-1.0,ECO09299,0.0,0.0
ECO09302,ECO09302,-3.0,-1.0,ECO09302,-1.0,-1.0
ECO09304,ECO09304,-3.0,-1.0,ECO09304,-1.0,-1.0
ECO09305,ECO09305,-2.0,-1.0,ECO09305,-1.0,0.0
ECO09307,ECO09307,-3.0,-1.0,ECO09307,-1.0,-1.0
ECO09309,ECO09309,-3.0,-1.0,ECO09309,-1.0,-1.0
ECO09310,ECO09310,-1.0,-1.0,ECO09310,0.0,0.0
ECO09315,ECO09315,-1.0,-1.0,ECO09315,0.0,0.0
ECO09320,ECO09320,-2.0,-1.0,ECO09320,0.0,-1.0
ECO09329,ECO09329,-1.0,-1.0,ECO09329,0.0,0.0
ECO09330,ECO09330,1.0,1.0,ECO09330,0.0,0.0
ECO09331,ECO09331,-1.0,-1.0,ECO09331,0.0,0.0
ECO09333,ECO09333,1.0,1.0,ECO09333,0.0,0.0
ECO09336,ECO09336,-1.0,-1.0,ECO09336,0.0,0.0
ECO09337,ECO09337,-1.0,-1.0,ECO09337,0.0,0.0
ECO09354,ECO09354,3.0,1.0,ECO09354,1.0,1.0
ECO09358,ECO09358,2.0,1.0,ECO09358,1.0,0.0
ECO09359,ECO09359,-3.0,-1.0,ECO09359,-1.0,-1.0
ECO09360,ECO09360,-1.0,-1.0,ECO09360,0.0,0.0
ECO09361,ECO09361,-2.0,-1.0,ECO09361,-1.0,0.0
ECO09366,ECO09366,-1.0,-1.0,ECO09366,0.0,0.0
ECO09368,ECO09368,-1.0,-1.0,ECO09368,0.0,0.0
ECO09370,ECO09370,-2.0,-1.0,ECO09370,-1.0,0.0
ECO09372,ECO09372,-2.0,-1.0,ECO09372,0.0,-1.0
ECO09375,ECO09375,-1.0,-1.0,ECO09375,0.0,0.0
ECO09378,ECO09378,0.0,-1.0,ECO09378,1.0,0.0
ECO09386,ECO09386,-2.0,-1.0,ECO09386,0.0,-1.0
ECO09389,ECO09389,-1.0,-1.0,ECO09389,0.0,0.0
ECO09399,ECO09399,-1.0,-1.0,ECO09399,1.0,-1.0
ECO09403,ECO09403,-3.0,-1.0,ECO09403,-1.0,-1.0
ECO09406,ECO09406,-1.0,-1.0,ECO09406,0.0,0.0
ECO09426,ECO09426,-3.0,-1.0,ECO09426,-1.0,-1.0
ECO09427,ECO09427,-2.0,-1.0,ECO09427,0.0,-1.0
ECO09428,ECO09428,-3.0,-1.0,ECO09428,-1.0,-1.0
ECO09438,ECO09438,-1.0,-1.0,ECO09438,0.0,0.0
ECO09442,ECO09442,-2.0,-1.0,ECO09442,-1.0,0.0
ECO09447,ECO09447,-3.0,-1.0,ECO09447,-1.0,-1.0
ECO09450,ECO09450,-3.0,-1.0,ECO09450,-1.0,-1.0
ECO09453,ECO09453,-1.0,-1.0,ECO09453,0.0,0.0
ECO09455,ECO09455,-1.0,-1.0,ECO09455,0.0,0.0
ECO09470,ECO09470,-3.0,-1.0,ECO09470,-1.0,-1.0
ECO09475,ECO09475,-3.0,-1.0,ECO09475,-1.0,-1.0
ECO09486,ECO09486,-3.0,-1.0,ECO09486,-1.0,-1.0
ECO09493,ECO09493,-3.0,-1.0,ECO09493,-1.0,-1.0
ECO09495,ECO09495,-1.0,-1.0,ECO09495,0.0,0.0
ECO09503,ECO09503,-2.0,-1.0,ECO09503,-1.0,0.0
ECO09507,ECO09507,-1.0,-1.0,ECO09507,0.0,0.0
ECO09516,ECO09516,-2.0,-1.0,ECO09516,-1.0,0.0
ECO09518,ECO09518,1.0,1.0,ECO09518,0.0,0.0
ECO09519,ECO09519,-1.0,-1.0,ECO09519,0.0,0.0
ECO09522,ECO09522,-3.0,-1.0,ECO09522,-1.0,-1.0
ECO09524,ECO09524,0.0,-1.0,ECO09524,1.0,0.0
ECO09532,ECO09532,0.0,-1.0,ECO09532,1.0,0.0
ECO09539,ECO09539,-1.0,-1.0,ECO09539,0.0,0.0
ECO09547,ECO09547,-1.0,-1.0,ECO09547,0.0,0.0
ECO09548,ECO09548,2.0,1.0,ECO09548,1.0,0.0
ECO09554,ECO09554,-1.0,-1.0,ECO09554,0.0,0.0
ECO09558,ECO09558,-2.0,-1.0,ECO09558,-1.0,0.0
ECO09561,ECO09561,-2.0,-1.0,ECO09561,0.0,-1.0
ECO09575,ECO09575,-1.0,-1.0,ECO09575,0.0,0.0
ECO09577,ECO09577,-3.0,-1.0,ECO09577,-1.0,-1.0
ECO09580,ECO09580,-3.0,-1.0,ECO09580,-1.0,-1.0
ECO09581,ECO09581,1.0,1.0,ECO09581,0.0,0.0
ECO09585,ECO09585,1.0,1.0,ECO09585,0.0,0.0
ECO09591,ECO09591,-3.0,-1.0,ECO09591,-1.0,-1.0
ECO09599,ECO09599,-3.0,-1.0,ECO09599,-1.0,-1.0
ECO09603,ECO09603,1.0,1.0,ECO09603,0.0,0.0
ECO09605,ECO09605,-2.0,-1.0,ECO09605,-1.0,0.0
ECO09618,ECO09618,1.0,-1.0,ECO09618,1.0,1.0
ECO09619,ECO09619,-2.0,-1.0,ECO09619,-1.0,0.0
ECO09628,ECO09628,-3.0,-1.0,ECO09628,-1.0,-1.0
ECO09637,ECO09637,-3.0,-1.0,ECO09637,-1.0,-1.0
ECO09641,ECO09641,-1.0,-1.0,ECO09641,0.0,0.0
ECO09643,ECO09643,-2.0,-1.0,ECO09643,0.0,-1.0
ECO09645,ECO09645,-1.0,-1.0,ECO09645,0.0,0.0
ECO09646,ECO09646,-3.0,-1.0,ECO09646,-1.0,-1.0
ECO09656,ECO09656,-2.0,-1.0,ECO09656,0.0,-1.0
ECO09657,ECO09657,-1.0,-1.0,ECO09657,0.0,0.0
ECO09664,ECO09664,0.0,-1.0,ECO09664,1.0,0.0
ECO09672,ECO09672,-1.0,-1.0,ECO09672,0.0,0.0
ECO09678,ECO09678,-2.0,-1.0,ECO09678,0.0,-1.0
ECO09685,ECO09685,-3.0,-1.0,ECO09685,-1.0,-1.0
ECO09687,ECO09687,-3.0,-1.0,ECO09687,-1.0,-1.0
ECO09688,ECO09688,-1.0,-1.0,ECO09688,0.0,0.0
ECO09689,ECO09689,-3.0,-1.0,ECO09689,-1.0,-1.0
ECO09697,ECO09697,-1.0,-1.0,ECO09697,0.0,0.0
ECO09700,ECO09700,-1.0,-1.0,ECO09700,0.0,0.0
ECO09706,ECO09706,-3.0,-1.0,ECO09706,-1.0,-1.0
ECO09723,ECO09723,-1.0,-1.0,ECO09723,0.0,0.0
ECO09725,ECO09725,-3.0,-1.0,ECO09725,-1.0,-1.0
ECO09726,ECO09726,3.0,1.0,ECO09726,1.0,1.0
ECO09731,ECO09731,-3.0,-1.0,ECO09731,-1.0,-1.0
ECO09733,ECO09733,1.0,1.0,ECO09733,1.0,-1.0
ECO09738,ECO09738,-3.0,-1.0,ECO09738,-1.0,-1.0
ECO09739,ECO09739,-2.0,-1.0,ECO09739,0.0,-1.0
ECO09746,ECO09746,0.0,-1.0,ECO09746,0.0,1.0
ECO09748,ECO09748,-3.0,-1.0,ECO09748,-1.0,-1.0
ECO09758,ECO09758,-2.0,-1.0,ECO09758,0.0,-1.0
ECO09761,ECO09761,-2.0,-1.0,ECO09761,-1.0,0.0
ECO09764,ECO09764,-1.0,-1.0,ECO09764,0.0,0.0
ECO09776,ECO09776,-1.0,-1.0,ECO09776,0.0,0.0
ECO09778,ECO09778,-2.0,-1.0,ECO09778,-1.0,0.0
ECO09782,ECO09782,-1.0,-1.0,ECO09782,0.0,0.0
ECO09784,ECO09784,-3.0,-1.0,ECO09784,-1.0,-1.0
ECO09790,ECO09790,-1.0,-1.0,ECO09790,0.0,0.0
ECO09792,ECO09792,3.0,1.0,ECO09792,1.0,1.0
ECO09800,ECO09800,-1.0,-1.0,ECO09800,0.0,0.0
ECO09803,ECO09803,-3.0,-1.0,ECO09803,-1.0,-1.0
ECO09806,ECO09806,-3.0,-1.0,ECO09806,-1.0,-1.0
ECO09810,ECO09810,-2.0,-1.0,ECO09810,0.0,-1.0
ECO09815,ECO09815,-2.0,-1.0,ECO09815,-1.0,0.0
ECO09817,ECO09817,-2.0,-1.0,ECO09817,0.0,-1.0
ECO09819,ECO09819,-3.0,-1.0,ECO09819,-1.0,-1.0
ECO09824,ECO09824,0.0,0.0,ECO09824,0.0,0.0
ECO09836,ECO09836,-3.0,-1.0,ECO09836,-1.0,-1.0
ECO09839,ECO09839,-1.0,-1.0,ECO09839,0.0,0.0
ECO09843,ECO09843,-1.0,-1.0,ECO09843,0.0,0.0
