name,Unnamed: 0,col1,IAUNAME,RA,DEC,MAG,Z,ZSRC,NSAID,METS,MASS,XCEN,YCEN,OBJNO,PLATE,FIBERID,MJD,VDISP,D4000,D4000ERR,sii_6731_flux,sii_6731_flux_err,S2EW,S2EWERR,S2VMEAS,S2VMERR,S2RATIO,h_alpha_flux,h_alpha_flux_err,HAEW,HAEWERR,HAVMEAS,HAVMERR,nii_6584_flux,nii_6584_flux_err,N2EW,N2EWERR,N2VMEAS,N2VMERR,h_beta_flux,h_beta_flux_err,HBEW,HBEWERR,HBVMEAS,HBVMERR,oi_6300_flux,oi_6300_flux_err,O1EW,O1EWERR,O1VMEAS,O1VMERR,O2FLUX,O2FLUXERR,O2EW,O2EWERR,O2VMEAS,O2VMERR,oiii_5007_flux,oiii_5007_flux_err,O3EW,O3EWERR,O3VMEAS,O3VMERR,AHGEW,AHGEWERR,AHDEW,AHDEWERR,NE3EW,NE3EWERR,NE5EW,NE5EWERR,AV,S2NSAMP,RACAT,DECCAT,ZSDSSLINE,SURVEY,PROGRAMNAME,PLATEQUALITY,TILE,PLUG_RA,PLUG_DEC,name,exth,exti,extj,extk,extg,2kmag,nuvmag,extz,dedeg,e_zmag,extu,radeg,extr,e_2kmag,2jmag,r50,gmag,rmag,dgr,2hmag,imag,b_a,r90,e_2hmag,e_imag,e_rmag,absrmag,zmag,e_umag,cz,e_nuvmag,e_2jmag,e_gmag,umag,modelu_j,modelu_k,modelu_i,fsmgr_ave,modelg_i,logmstar_84,modelg_k,modelu_r,logmstar,modelg_r,modelg_j,sfr_nuv,logmstar_16,fsmgr_med,modelu_rcorr,mhi,logmgas,emhi_sys_corr,emhi_rand_corr,confused,emhi,mhi_corr,hitelescope,limflag,grpn,grpcz,grpabsrmag,logmh_dyn,grpsig,logmh_s,fc,logmh,grpms,grprproj,den1mpc,grpmb,grp,grprproj_stack,logmh_dyn_stack,grpsig_stack,logmh_dyn_smooth,ccb,resname,fg,fm16,fa,ccr,morphel,mu_delta,extnuv,meanfsmgre15,logmstare15,absrmagcorr,modelg_jcorr,modelu_icorr,modelg_kcorr,modelu_jcorr,meanfsmgr,modelu_kcorr,modelg_rcorr,modelg_icorr,GroupID,GroupSize,Separation
ECO00255,5045,73162,J143143.80+314124.2,217.9325258912875,31.690034827304125,16.275024,0.011193225,sdss,81627,0.019191906,74285096.0,198.2998809814453,175.24276733398438,184121691,1841,216,53491,0.0,0.8355581,0.009033628,732.7903,7.851997,50.491425,1.030352,35.06541,0.62629485,0.70370346,4996.6626,41.333076,338.11426,5.4169784000000005,22.29933,0.7109708,284.85568,5.3473563,19.27562,0.53630334,36.205627,2.7421172,1634.5754,17.44409,69.74861999999999,1.123367,23.303835,1.211608,73.49439,4.5497594,4.642767,0.36490652,44.50340300000001,8.849397,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,6972.346,60.649925,310.2163,4.3521824,19.600786,1.1557723,25.550444,0.8260865,9.757022,0.7149979000000001,17.565363,0.86254174,-9999.0,-9999.0,0.20604017,17.165689999999998,217.93250002064084,31.690063122928823,0.011193225,sdss,legacy,good,1363,217.93251,31.690068,ECO00255,0.0069,0.0252,0.0109,0.0044,0.0458,14.1847,0.1107,0.0178,31.6903,0.0278,0.0622,217.933,0.0332,0.1678,14.7402,4.84069,16.2843,15.9719,0.123957,13.8972,15.8573,0.5274,15.3954,0.2286,0.0223,0.0224,-17.5193,15.7493,0.0304,3441.12,0.0,0.2086,0.0239,17.1742,2.31057,3.08587,1.22276,1.38356,0.372911,8.59,2.23602,1.0819,8.41,0.23205,1.46072,0.17990359,8.31,1.41254,0.876236,0,9.16461,0,0,0,0,0,,0,3,3527.63,-20.3798,0.0,111.375,11.4719,0,11.6089,9.8445,0.106311,0.6233989999999999,10.1725,247,0.0934568,0.0,47.6121,11.4112,1.0,notinresolve,0,1,0,1.4441,E,8.534289999999999,0.110656,1.38356,8.41,-17.7342,1.19845,0.958754,1.90803,1.9412,1.38378,2.65078,0.13348800000000002,0.21600500000000006,,,1.7345014518311237
ECO12089,5051,73176,J143115.18+324606.2,217.81328193476185,32.76841526101095,16.276546,0.022705767,sdss,81648,0.019255841,1725407900.0,138.35359191894528,121.59402465820312,184147491,1841,474,53491,40.469738,1.1422548,0.006243588,1013.62085,14.260879,19.113888,0.40092942,54.73631999999999,1.0260049999999998,0.86462384,4392.1787,33.804516,80.924545,1.0304483,58.145794,0.6907047,1335.7805,15.88,24.611347,0.39135095,54.21550799999999,1.1289285,1219.5717,17.421885999999994,16.947153,0.28753638,51.93493,1.0187799000000002,65.83747,7.4841967,1.1863306999999998,0.16725862,55.08571600000001,6.207339299999999,2636.8337,35.004036,36.240486,0.9414213,50.417797,1.6663393,1139.8475,16.102037,16.704576,0.31541383,58.677574,1.9032665,3.8980818,0.32623383,-1.0056002,0.29676074,0.50560814,0.25790584,-9999.0,-9999.0,0.6881124,33.968720000000005,217.81326278231808,32.76840491827561,0.022705767,sdss,legacy,good,1363,217.81327,32.768408,ECO12089,0.0045,0.0163,0.006999999999999999,0.0029,0.0296,13.2726,17.8367,0.0115,32.7684,0.0425,0.0402,217.813,0.0214,0.1959,14.3703,2.14645,16.2831,15.7833,0.108683,13.3629,15.5727,0.8653,7.834289999999998,0.3291,0.0212,0.0211,-19.2069,15.3752,0.0287,6900.23,0.3992,0.0781,0.0207,17.2384,2.864,3.73831,1.60581,0.297423,0.6584,9.61,2.7909,1.3649,9.45,0.41749,1.91659,0.95060452,9.25,0.28183800000000003,0.965309,0,9.39628,0,0,0,0,0,,0,1,6900.23,-19.2069,0.0,0.0,11.2949,1,11.2689,9.4585,0.0,0.151873,9.7325,8489,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,0,1.09899,E,9.7793,0.071517,0.297423,9.45,-19.5659,1.48461,1.11203,2.26381,2.2126900000000003,0.297296,2.99188,0.23723200000000005,0.383949,,,0.8449457891599328
ECO04749,5052,73180,J143125.35+331349.8,217.85569224890952,33.23052731995204,14.544526,0.0226177,sdss,81653,0.020153511,2029621500.0,277.25750732421875,192.5824432373047,184149891,1841,498,53491,42.601273,1.0566647,0.004561959799999999,1071.5554,15.438375,17.847527,0.37895346,46.778572,0.79451084,0.8432700000000001,4789.5938,40.890343,78.165764,1.0649093,43.87065,0.49004886,774.1647,12.503738,12.634302,0.27273488,45.08856,1.3203982,1244.6196,18.135979000000006,13.959195,0.23510909,40.273556,0.7241113,112.27625,8.687555,1.7754236,0.16710004,42.97853,1.5124694,3514.335,38.765102,37.94534,0.7896081,41.63033,1.6608622,2599.3723,27.538252000000004,30.37321,0.41463947,40.38551,1.01136,-0.44822305,0.25736347,-4.0256953,0.22543398,1.2059777,0.20746842,-9999.0,-9999.0,0.8830425999999999,37.76211,217.85566036014882,33.23051825121184,0.0226177,sdss,legacy,good,1363,217.85565,33.230519,ECO04749,0.0043,0.0157,0.0068,0.0028,0.0285,11.9342,15.682,0.0111,33.2306,0.0215,0.0388,217.855,0.0207,0.2531,12.7868,8.460930000000001,14.4639,14.2224,0.038578,12.1927,14.0782,0.5021,26.085,0.1137,0.0209,0.0238,-20.7589,13.9535,0.0265,6874.02,0.2981,0.1958,0.0284,15.3937,2.35501,3.18893,1.20212,2.48392,0.365034,9.87,2.35184,1.0556299999999998,9.69,0.218548,1.51793,4.0787879999999985,9.61,3.16228,0.822464,0,10.421,0,0,0,0,0,,0,1,6874.02,-20.7589,0.0,0.0,11.4069,1,11.7599,9.7065,0.0,0.154376,10.5045,3635,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,0,1.19295,L,8.70412,0.0689964,2.48392,9.69,-21.0515,1.20946,0.90028,1.96394,1.92624,2.48396,2.68073,0.105679,0.183495,,,2.113007798773378
ECO04788,5055,73196,J144005.75+313006.4,220.02400620711944,31.5018017439,14.764535999999998,0.022495303,sdss,81671,0.021470372,3836638200.0,203.42184448242188,295.4832763671875,184220401,1842,204,53501,0.0,1.0875124,0.005243586,531.0478,13.022108,8.8404455,0.3183438,53.800983,1.5452146999999998,0.8594134,1711.2334,17.856697,27.856068,0.4812898,50.238407,0.556737,435.53064000000006,10.291431,7.089722999999998,0.22673996,47.04977,1.2913326,420.8582,13.736164000000002,4.721712,0.14616653,50.87664,1.8821529,46.219715,8.029058000000001,0.7223719,0.15478086,74.644356,6.753568,978.9973,29.684038,9.315144,0.4969625,42.383488,4.930141000000001,434.65466,12.468405,5.141441,0.19817996,54.078716,1.7601898,-3.5060215,0.25198498,-5.153722,0.23845828,0.62205917,0.2478386,-9999.0,-9999.0,1.0449448,36.858913,220.02399612408385,31.50180358351648,0.022495303,sdss,legacy,marginal,1364,220.024,31.501790000000003,ECO04788,0.0091,0.0329,0.0142,0.0058,0.0599,12.6733,16.6786,0.0234,31.5014,0.0293,0.0814,220.024,0.0434,0.4508,13.137,6.77,14.8447,14.4281,0.1313,11.9799,14.2112,0.9097,20.7336,0.2939,0.0227,0.0254,-20.5639,14.0815,0.0353,6836.39,0.438,0.1029,0.0207,15.9379,2.7322,3.519,1.59726,0.33826300000000004,0.549122,10.03,2.47087,1.40439,9.89,0.356256,1.68406,1.5542601,9.73,0.28183800000000003,1.20269,0,9.95547,0,0,0,0,0,,0,2,6857.2,-20.6862,0.0,36.9022,11.5229,1,11.7289,9.9365,0.123051,0.156702,10.2755,3666,0.108099,0.0,67.5563,11.7153,1.0,notinresolve,0,1,0,1.20779,L,9.09734,0.144847,0.33826300000000004,9.89,-20.7505,1.46979,1.34814,2.20998,2.40636,0.337699,3.14655,0.266125,0.411575,,,1.4463556196803788
ECO08605,5066,73460,J153739.62+261507.9,234.4151734455912,26.252200307407346,16.408367000000002,0.022196002000000003,sdss,81964,0.031715393,623705700.0,182.9121551513672,171.43067932128906,184939846,1849,398,53846,35.209896,1.1480561000000002,0.008833174000000001,515.1993,9.493089,17.199932,0.48691925,47.50725,1.3280869,0.65306616,1972.1354,16.686472,64.72144,0.963997,39.47472,0.52050704,266.1438,6.59625,8.734294,0.29788342,45.624252,1.8409408,552.24316,11.544976,13.20369,0.30328152,40.3601,1.0116084,68.53749,5.594452,2.170821,0.22173284,53.494778,4.9931293,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,1616.9935,17.823984,40.31783,0.63866186,41.581253,1.0355673,-0.08414680000000001,0.42354774,-3.5703926,0.39367965,2.5841758,0.39981055,-9999.0,-9999.0,0.6632884,24.043594,234.41510134598502,26.25220793274941,0.022196002000000003,sdss,legacy,good,1371,234.41511,26.2522,ECO08605,0.022,0.0797,0.0345,0.014,0.145,13.9057,0.3506,0.0565,26.2523,0.0698,0.197,234.415,0.1051,0.4467,14.9132,3.24032,16.5379,16.1641,0.114059,14.2328,15.985,0.6652,10.0498,0.1373,0.022,0.0244,-18.8739,15.7095,0.0315,6787.03,0.0,0.1475,0.0283,17.6104,2.60174,3.42517,1.44712,1.3309799999999998,0.466299,9.25,2.44435,1.27154,9.03,0.290716,1.62092,0.53546847,8.93,1.41254,0.993851,1020550000,9.15496,0,0,0,110929000,0,ALFALFA,0,1,6787.03,-18.8739,0.0,0.0,11.1379,1,11.1909,9.0505,0.0,0.24483,9.4045,6232,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,1,1.10768,L,8.91351,0.350595,1.3309799999999998,9.05,-19.2028,1.27205,1.09156,2.0081900000000004,2.10659,1.35561,2.84273,0.159313,0.257023,,,0.6839822887529835
ECO08582,5074,75718,J084842.95+260124.5,132.17901344499631,26.023481722846494,16.388033,0.021722754,sdss,84517,0.02643805,1739052500.0,167.28744506835938,167.5345458984375,193213550,1932,135,53350,63.117687,1.2034829,0.008051736,1032.1038,13.212822,17.840736,0.35112658,63.267677,0.72390366,0.7159905,3409.807,25.045155,58.262844,0.7087078,60.134083,0.56813914,1209.4742,13.50843,20.6661,0.31087267,61.168446,0.96220994,756.169,12.983189,11.365717,0.21052185,56.30948299999999,1.3939215,80.957695,7.152907000000001,1.3700291999999998,0.15064509,69.995735,6.592707000000001,1229.6179,28.315132,22.62022,1.0901912,58.536655,2.8633409,246.46404,9.58304,3.8412297,0.19879797,64.20668,2.7512615,1.9701029,0.3332295,-2.6083846,0.32852104,0.37599277,0.3496985,-9999.0,-9999.0,1.3492118999999998,35.320076,132.17898742553336,26.023477922788828,0.021722754,sdss,legacy,good,1383,132.17899,26.023476,ECO08582,0.0231,0.0837,0.0362,0.0147,0.1522,13.2319,18.5542,0.0593,26.0234,0.0269,0.2068,132.179,0.1104,0.0743,14.2123,2.15088,16.5095,15.9231,0.00229645,13.2407,15.6566,0.7842,6.56533,0.18600000000000005,0.0213,0.0221,-19.0041,15.4068,0.0294,6433.7,0.3307,0.1148,0.0215,17.4965,3.0863,4.04075,1.7180799999999998,0.423145,0.737221,9.55,3.05989,1.44051,9.39,0.459648,2.10545,1.0870234,9.21,0.28183800000000003,0.8571989999999999,2970460000,9.61895,0,0,0,159488000,0,ALFALFA,0,1,6433.7,-19.0041,0.0,0.0,11.2699,1,11.2209,9.3935,0.0,0.286101,9.8165,6212,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,1,1.06799,E,9.6434,0.36797,0.423145,9.39,-19.5349,1.48631,1.00097,2.30113,2.14427,0.423042,2.95909,0.199236,0.343006,,,0.2993155687317777
ECO10049,5081,75743,J085518.73+272046.2,133.8280899873576,27.34616764023173,15.460366,0.017292522,sdss,84546,0.02712463,3216231000.0,155.39552307128906,155.49111938476562,193263250,1932,632,53350,49.37174,1.3121327,0.009637368,275.77283,10.650451,4.558003,0.26393524,62.168446,2.4079518,0.73019564,919.60736,10.526781,14.905687,0.29148284,53.248928,0.70067126,412.05206,9.063885,6.6788497000000016,0.1990855,58.13009,1.3078641000000002,255.94836,10.529326,3.8994968,0.14451666,58.247635,1.6220273,38.26648,7.122767,0.63182396,0.14567132,112.91592,20.472326,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,86.05024,8.6891,1.3724978,0.18223585,89.29963000000002,6.9100323,0.96125066,0.3409489,-1.7197116999999995,0.34651402,0.4529702000000001,0.37698078,-9999.0,-9999.0,0.6811889,35.011759999999995,133.82807704885712,27.3461686171162,0.017292522,sdss,legacy,good,1383,133.82808,27.346165000000006,ECO10049,0.0207,0.0749,0.0324,0.0132,0.1361,12.3164,17.6339,0.0531,27.3461,0.0234,0.185,133.828,0.0987,0.1855,13.3282,3.70234,15.599,15.0374,-0.140337,12.6204,14.7757,0.8724,8.72552,0.1111,0.0213,0.0223,-19.3781,14.5474,0.0276,5110.34,0.1365,0.0807,0.0205,16.7181,3.12761,4.06311,1.77846,0.6115649999999999,0.732271,9.65,3.0169200000000003,1.50833,9.45,0.462137,2.08142,1.5597143,9.33,0.630957,0.8823639999999999,512016000,8.72532,0,0,0,0,0,ALFALFA,1,1,5110.34,-19.3781,0.0,0.0,11.2959,1,11.3069,9.4635,0.0,0.114695,9.5265,7186,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,1,1.11542,L,9.21172,0.329201,0.6115649999999999,9.45,-20.0094,1.37093,0.997334,2.1415900000000003,2.07677,0.611734,2.84743,0.176523,0.29149200000000003,,,0.37020145625947337
ECO08542,5083,75747,J085743.19+253524.5,134.43005144945488,25.590135117212924,16.917713,0.019646449,sdss,84551,0.019947266,447064500.0,145.07373046875,131.41239929199222,193312081,1933,120,53381,69.5101,1.1332573,0.024667699,104.223076,5.118384,12.023282,0.94486827,48.52268,3.4980860000000003,0.6661348000000001,284.50003,4.048847,31.369831,0.9481875,38.577625,0.9427379,37.19137,3.180119,4.1008325,0.4896468,47.89403,5.1721406,88.44306,6.583563000000002,7.1461554000000005,0.48209706,20.84913,2.7419968,17.639576,3.3290944,1.8750198,0.4450908,51.260155,18.695618,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,196.39941,5.8160110000000005,17.025143,0.79757255,33.60614,1.6357771,-0.46970358,1.0790956,-3.3820896,1.0352271999999998,3.9540582,1.2393459,-9999.0,-9999.0,0.35597175,10.517049,134.42999946021985,25.59014475326411,0.019646449,sdss,legacy,good,1415,134.43,25.590159,ECO08542,0.0209,0.0758,0.0328,0.0133,0.1378,0.0,18.7297,0.0537,25.5901,0.0546,0.1873,134.43,0.0999,0.0,15.4993,4.14627,16.9886,16.62,-0.0213451,0.0,16.4406,0.9387,10.1694,0.0,0.0292,0.0214,-18.0791,16.2671,0.0408,5820.08,0.1547,0.4987,0.0417,18.0004,2.55766,3.3907300000000005,1.3929,1.61014,0.443634,8.89,2.44146,1.22291,8.69,0.273638,1.6084,0.26984817,8.59,1.41254,0.961187,1582510000,9.34547,0,0,0,195774000,0,ALFALFA,0,1,5820.08,-18.0791,0.0,0.0,10.9919,1,11.0339,8.7065,0.0,0.267635,9.4335,6196,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,1,1.21236,L,8.27698,0.333202,1.61014,8.69,-18.3936,1.27174,1.05629,2.01979,2.08493,1.61504,2.83298,0.147993,0.243093,,,0.2302389689689749
ECO08902,5095,75823,J090427.03+291856.0,136.11267462719894,29.315578150502358,16.932177,0.022103976,sdss,84630,0.036263093,474223600.0,103.14527893066406,91.59544372558594,193462057,1934,620,53357,0.0,1.1842315,0.012514679,190.48149,6.566196400000001,10.341416,0.54215556,44.09520300000001,1.6541437,0.6519792,501.63757,6.8831143,26.907722,0.65635175,39.41161,0.7297688,71.936165,4.2913847,3.858639,0.31464297,40.029266,3.161973,148.94836,7.768389699999998,5.782239,0.26738152,41.762154,1.8671944,24.093973,4.2068895999999985,1.2245089,0.26712266,36.019913,11.699000000000002,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,256.3277,7.318605000000002,10.416465,0.42131472,38.26362,1.5162443,-3.057166,0.5357541,-4.8665379999999985,0.5125027,0.28259918,0.5511415,-9999.0,-9999.0,0.49095485,18.366138,136.11262987745002,29.315567651673607,0.022103976,sdss,legacy,good,1384,136.11263,29.315569,ECO08902,0.0168,0.0607,0.0263,0.0107,0.1105,0.0,18.8249,0.0431,29.3156,0.0496,0.1501,136.113,0.0801,0.0,14.9356,3.44179,16.9523,16.5903,0.0466995,14.9474,16.3062,0.6346,8.501389999999999,0.3004,0.4011,0.0812,-18.3528,16.1305,0.0433,6572.06,0.7526,0.3047,0.0215,17.9424,2.63234,3.47214,1.44024,1.11126,0.524458,9.11,2.55636,1.24266,8.89,0.32688,1.71656,0.52842337,8.75,0.630957,0.855722,0,9.261,0,0,0,0,0,,0,3,6521.9,-19.1055,0.0,46.657,11.2679,1,11.2449,9.4425,0.116088,0.780997,9.7915,591,0.0683023,0.0,25.9345,10.93,1.0,notinresolve,0,1,0,1.13244,L,8.539539999999999,0.26710500000000004,1.11126,8.89,-18.8313,1.23593,0.946732,1.95732,1.94817,1.11351,2.66956,0.14348,0.234489,,,1.0448420495154729
ECO08916,5114,75891,J091300.96+293217.9,138.2540924245245,29.538375668985037,16.100204,0.020495962,sdss,84702,0.028543262000000007,3992008400.0,171.0,228.0,193611330,1936,113,53330,65.4386,1.3095212,0.0232125,249.17513,7.822897999999999,9.58143,0.46690294,55.12244000000001,1.7134914,0.638364,811.10767,9.668208,31.632738,0.6507999,58.48155,0.7197753,288.36185,6.063896700000001,11.245948,0.33141956,61.45271999999999,1.3772656,132.20485,7.0194187,6.0448727999999985,0.28584078,43.592754,2.526423,33.883347,4.9495273,1.3678195,0.24399553,196.12337,38.662716,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,33.80888,5.605028,1.5241027,0.33613798,49.90037,10.046871,0.012109743,0.74615365,-2.3454132000000003,0.84032065,0.95268226,0.89752334,-9999.0,-9999.0,2.2546194,18.838509,138.25402920837695,29.538320668989982,0.020495962,sdss,legacy,good,1385,138.25409,29.538347,ECO08916,0.0138,0.0498,0.0216,0.0088,0.0906,12.2745,0.2192,0.0353,29.5382,0.0244,0.1232,138.254,0.0657,0.0761,13.0963,7.6554,16.1232,15.3777,-0.133682,12.59,14.9896,0.431,22.6881,0.1453,0.023,0.0244,-19.3853,14.6638,0.1349,6089.29,0.0,0.5177,0.0232,17.5557,4.22412,5.22178,2.65529,0.39595,1.0775,9.93,3.64398,2.30561,9.81,0.727821,2.64632,0.11896385,9.63,0.630957,1.87969,0,8.73391,0,0,0,0,0,,0,3,6253.49,-20.9101,0.0,172.253,11.9549,0,11.8279,10.5065,0.14109100000000002,0.611182,10.5485,4005,0.115943,0.0,83.3534,12.0251,1.0,notinresolve,0,1,0,1.06989,L,8.88514,0.219179,0.39595,9.71,-19.6474,2.34385,2.17472,3.31046,3.67291,0.0466819,4.63952,0.550632,0.8456549999999999,,,0.6971735760998966
ECO05228,5117,75903,J090828.44+285439.7,137.11856733411818,28.91103502579662,15.172213,0.021380138,sdss,84715,0.03009168,10590996000.0,217.0816192626953,201.36358642578125,193625330,1936,253,53330,146.4264,1.5032861000000002,0.012037136,870.1891,19.230043,8.918717,0.29303667,120.794495,4.907697,0.82138383,2574.239,25.583122,26.469732,0.4309905,124.42361499999998,4.290844,1654.2413,20.550873,17.009813,0.28375500000000003,127.87799,5.344394,360.58984,12.697065,4.623216,0.15244706,101.30153,4.8997493,92.05843,11.187376,1.000124,0.15095763,137.56238000000002,14.895411,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,140.31113,10.646438,1.7918953999999998,0.17937292,107.24481000000002,6.1438510000000015,3.2510777,0.34491545,-0.4735275,0.37785175,2.3106575,0.43004254,-9999.0,-9999.0,2.7001734,35.851585,137.11851476039195,28.911050031299443,0.021380138,sdss,legacy,good,1385,137.11852,28.911047,ECO05228,0.0139,0.0503,0.0217,0.0088,0.0914,11.1058,17.9663,0.0356,28.911,0.0214,0.1242,137.119,0.0663,0.391,12.4864,5.81847,15.2607,14.4872,-0.181618,11.9461,14.0964,0.5082,15.0418,0.4305,0.0279,0.0224,-20.3561,13.7804,0.0285,6316.69,2.85,0.0424,0.0207,16.7935,4.0601,4.99845,2.61307,0.236995,1.0835,10.35,3.4688800000000004,2.26591,10.29,0.7363430000000001,2.53053,0.30151126,10.11,0.28183800000000003,1.90621,0,9.06271,0,0,0,0,0,,0,1,6316.69,-20.3561,0.0,0.0,11.7499,1,11.5999,10.2625,0.0,0.78178,10.2905,3997,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,0,1.18641,L,9.51811,0.220963,0.236995,10.25,-20.5692,2.33868,2.21003,3.2823900000000004,3.66436,0.0313723,4.60806,0.58053,0.8843540000000001,,,1.3798702859612169
ECO12136,5122,75911,J090409.52+294820.4,136.03968444896915,29.805708038351412,15.135032999999998,0.022925716,sdss,84723,0.020218132,3606599000.0,195.4144592285156,185.62368774414062,193635830,1936,358,53330,43.45809600000001,1.2329124,0.009804322,408.6789,9.527502,12.3374605,0.43154243,46.98574,1.1806183,0.70463943,1163.4575,11.99907,33.930874,0.59951884,43.66265,0.552825,250.64496,6.6388617,7.309767,0.26525208,46.07941,1.4607083,295.4190700000001,9.572459,7.167233,0.2250932,43.96291400000001,1.5758408000000002,52.728054,5.623805,1.5328046,0.20513007,51.04493,9.428437,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,376.797,9.231722,9.465603,0.316395,44.206917,1.0648177,-0.9185205,0.4143722,-4.1296473,0.39423034,1.1751492,0.40712416,-9999.0,-9999.0,0.9510901,25.342333,136.0396736052117,29.80569443274332,0.022925716,sdss,legacy,good,1385,136.03968999999998,29.805694,ECO12136,0.017,0.0616,0.0267,0.0108,0.1121,12.477,16.6119,0.0437,29.8056,0.0367,0.1523,136.04,0.0813,0.1191,13.4619,10.6744,15.1353,14.8195,-0.0955715,12.5936,14.6359,0.2834,21.0469,0.2776,0.0209,0.0216,-20.2035,14.4799,0.0287,6814.52,0.155,0.0782,0.0205,16.0591,2.4372,3.2778,1.26651,2.69807,0.434113,9.65,2.4454,1.09701,9.49,0.264612,1.6048,3.7571468,9.43,3.16228,0.70801,0,10.268,0,0,0,0,0,,0,2,6816.99,-20.309,0.0,4.387,11.3429,1,11.5829,9.5885,0.0789403,0.7059979999999999,10.3705,1902,0.0789303,0.0,50.0688,11.4945,1.0,notinresolve,0,1,0,1.23835,L,7.90056,0.271072,2.69807,9.49,-20.6995,1.09492,0.764107,1.80415,1.72584,2.6981,2.43507,0.0770893,0.133186,,,1.0412527046957087
ECO03263,5132,75932,J091250.85+301244.1,138.2119063228418,30.21225556421287,14.66165,0.02170969,sdss,84746,0.0252248,21440130000.0,215.40899658203125,219.33346557617188,193653130,1936,531,53330,140.10953999999998,1.9736899,0.0109279705,814.16034,27.014013,4.8768129999999985,0.24423154,141.29436,3.4622693,0.74830836,580.1091299999998,20.251137,3.3885415,0.19502702,131.17928999999998,3.820497,939.1215,23.377094,5.4856095,0.18220827,140.99928,2.566595,126.33057,18.603685,0.81171405,0.09147423,134.69005,12.534099,180.09277,18.956293,1.0798625,0.13790281,116.47516,5.858126,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,292.88818,16.486757,1.9919049,0.14712267,157.17397,6.0457544,6.8572545,0.26641577,2.6274185,0.28358403,1.7046206000000002,0.29587615,-9999.0,-9999.0,1.4026369,46.45112,138.21189473906946,30.21227388299447,0.02170969,sdss,legacy,good,1385,138.21191000000002,30.212283000000006,ECO03263,0.016,0.0581,0.0251,0.0102,0.1057,11.1241,0.2555,0.0412,30.2122,0.0607,0.1436,138.21200000000002,0.0766,0.1672,11.9112,6.6901100000000016,14.6722,13.893,-0.115942,11.3039,13.5079,0.9471,22.2463,0.2,0.0208,0.0205,-21.0076,13.2024,0.1719,6455.06,0.0,0.2201,0.0206,16.2882,4.00825,4.92048,2.63291,0.102677,1.08868,10.63,3.37625,2.28878,10.55,0.744545,2.46402,0.18624669,10.43,0.125893,2.13208,0,9.09581,0,0,0,0,0,,0,1,6455.06,-21.0076,0.0,0.0,12.0269,1,11.8689,10.5585,0.0,1.0235299999999998,10.5745,2667,0.0,0.0,0.0,0.0,1.0,notinresolve,0,1,0,1.10155,E,9.88079,0.255499,0.102677,10.55,-21.1461,2.33504,2.44763,3.23959,3.80022,0.0117242,4.70477,0.666906,0.982458,,,0.36768738340867696
