name,oii_3726_flux,oii_3726_flux_err,oii_3729_flux,oii_3729_flux_err,neiii_3869_flux,neiii_3869_flux_err,h_delta_flux,h_delta_flux_err,h_gamma_flux,h_gamma_flux_err,oiii_4363_flux,oiii_4363_flux_err,h_beta_flux,h_beta_flux_err,oiii_4959_flux,oiii_4959_flux_err,oiii_5007_flux,oiii_5007_flux_err,hei_5876_flux,hei_5876_flux_err,oi_6300_flux,oi_6300_flux_err,nii_6548_flux,nii_6548_flux_err,h_alpha_flux,h_alpha_flux_err,nii_6584_flux,nii_6584_flux_err,sii_6717_flux,sii_6717_flux_err,sii_6731_flux,sii_6731_flux_err,ariii7135_flux,ariii7135_flux_err,oii_flux,oii_flux_err,oiii_flux,oiii_flux_err,Flux_HeII_3203,Flux_HeII_3203_Err,Flux_OII_3726,Flux_OII_3726_Err,Flux_OII_3728,Flux_OII_3728_Err,Flux_NeIII_3868,Flux_NeIII_3868_Err,Flux_Hd_4101,Flux_Hd_4101_Err,Flux_Hg_4340,Flux_Hg_4340_Err,Flux_OIII_4363,Flux_OIII_4363_Err,Flux_HeII_4685,Flux_HeII_4685_Err,Flux_ArIV_4711,Flux_ArIV_4711_Err,Flux_Hb_4861,Flux_Hb_4861_Err,Flux_OIII_4958,Flux_OIII_4958_Err,Flux_OIII_5006,Flux_OIII_5006_Err,Flux_HeI_5875,Flux_HeI_5875_Err,Flux_OI_6300,Flux_OI_6300_Err,Flux_NII_6547,Flux_NII_6547_Err,Flux_Ha_6562,Flux_Ha_6562_Err,Flux_NII_6583,Flux_NII_6583_Err,Flux_SII_6716,Flux_SII_6716_Err,Flux_SII_6730,Flux_SII_6730_Err
rs0165,0,-0.8025415,0,-0.8025415,12.85079,4.602942,22.67662,3.148536,42.79266,3.058421,-0.1660219,2.727854,94.89962,3.100027,38.14935,2.635929,114.8077,3.430614,10.94427,2.280524,10.42544,1.790004,17.86499,0.6489501,282.2596,3.608432,53.88492,1.957381,66.04401,2.226317,41.19531,2.38523,3.542232,2.326325,0,1.134965,115.4781,3.60331,0,0,423.8893,203.4541,163.6663,217.3676,49.50417,17.36957,44.23598,9.411201,70.09547,9.108964,0,0,5.504829,9.473831,0,0,148.7755,9.286984,60.34771,3.96412,172.422,11.32606,22.60912,8.002392,15.92371,4.136894,26.30325,1.701682,396.5267,14.94425,77.36249,5.004948,94.58421,5.232067,55.73398,4.680596
rs0823,0,-0.7122192,0,-0.7122192,14.34897,5.307618,90.23296,4.343788,172.0412,4.635753,0.6238995,3.631841,366.7217,5.821119,32.22998,3.459543,88.93934,3.881803,36.9128,3.168014,25.48331,3.01268,214.5218,2.283452,1451.739,12.62488,647.0473,6.887412,223.7961,5.096062,187.5744,4.528224,5.933655,2.933766,0,1.00723,90.42963,4.422623,0,0,195.5851,218.0595,1200.144,242.5,83.36385,34.86938,304.6461,22.09263,485.1289,22.00679,0,0,0,0,0,0,914.5245,28.06572,78.5405,5.57439,224.4014,15.92683,86.36706,12.04699,55.61215,12.64586,458.8936,9.527327,2998.339,65.73535,1349.687,28.02155,450.0443,18.62241,386.8243,16.14461
rf0656,0,-0.7455531,0,-0.7455531,-0.2642379,2.026496,4.445922,1.474283,4.53242,1.303017,1.147679,1.251197,12.50004,1.208224,2.986197,1.004569,10.48609,1.138055,1.544504,0.9929522,0.9149458,0.6883006,0.7923979,0.203863,29.32663,0.9296898,2.390055,0.6148971,5.975794,0.8373117,4.95377,0.9465777,-0.5488032,3.165627,0,1.054371,11.28985,1.28474,0,0,0,0,9.77E+12,2.71E+08,0,0,6.342337,3.821182,6.283053,3.567273,0.5256779,19.40727,2.332711,4.678855,0.1861455,42.25874,16.65811,2.765946,5.335825,1.156278,15.24521,3.303652,1.477943,4.105921,1.262272,3.006637,1.187991,0.5580829,37.54173,3.47222,3.494092,1.64142,8.989228,2.302411,7.357552,2.422178
rf0552,0,-1.028357,0,-1.028357,2.232534,3.800726,-0.2128259,2.828012,1.541967,2.259315,1.179874,2.228249,5.988862,1.870698,4.21417,1.881865,5.898757,2.010441,0.7442377,1.950171,-2.0518,1.130916,0.3028045,0.3571503,19.06265,1.537226,0.9133283,1.077247,3.284671,1.568047,1.995944,1.068262,-0.1035598,1.105424,0,1.454316,5.898757,124.5103,0,0,-9999,0,-9999,0,0,0,3.459415,0,4.814983,0,1.848314,0,0,0,0,0,6.661374,0,2.338677,0,6.681934,0,0,0,0,0,0.4019068,0,13.48403,0.7163084,1.182079,0,2.811227,0,1.275245,0
rs1197,0,-0.08658897,-126052.9,189900.7,0.9885957,0.5041192,4.433763,0.3910055,9.007099,0.3546682,0.1351448,0.3774253,19.28537,0.40243,2.859043,0.3150226,9.068022,0.3656254,1.633328,0.2754385,3.925753,0.279788,15.77836,0.1687743,84.03771,0.759394,47.59118,0.5090617,17.12573,0.4179895,12.23779,0.3856137,0.9043634,0.306604,556.7452,3419.27,8.286283,0.3686824,0,0,984.7101,975.6117,2056.982,800.0712,99.82352,63.04184,533.2529,68.81364,735.5388,61.50971,13.31464,137.9707,61.88073,39.98321,0,0,1095.807,63.18492,153.9792,11.4143,439.9406,32.61229,65.77513,21.95329,133.0869,17.48527,592.2933,22.35103,2935.188,113.3664,1742.039,65.73832,557.6171,28.1939,406.4791,22.31563
rs0570,0,-0.7446403,0,-0.7446403,7.83814,3.996543,0.2699076,2.938268,7.098587,2.697228,0.4799291,3.295897,13.41839,2.555089,10.39402,3.06387,37.73905,3.684918,0.6620154,2.580011,0.699208,2.841924,5.200906,0.9685148,36.28681,2.867504,15.68713,2.921261,15.97145,3.271307,8.395212,2.987241,-0.1313022,2.837277,0,1.05308,36.76125,3.810562,0,0,0,0,10.01402,92.95635,5.897982,19.43121,8.835607,12.43159,14.33878,12.34453,0,0,16.51612,7.100456,0,0,23.97714,6.475484,19.41553,2.501095,55.47294,7.145986,6.18607,10.41406,0,0,7.105406,1.728697,39.97203,7.356727,20.89825,5.084404,15.85857,7.49899,8.573174,69.64977
rs0572,0,-0.7385698,0,-0.7385698,8.727416,3.742605,8.824216,2.583228,17.16968,2.504374,3.609662,2.515533,36.09775,2.291217,2.53325,2.098265,11.47613,2.202672,4.727184,1.988986,4.679598,1.724302,15.70057,0.6984489,126.3626,2.662811,47.35655,2.106681,23.53111,2.274899,19.70848,1.96975,2.589317,1.908124,0,1.044495,12.96237,2.885736,0,0,0,0,234.4198,39.11166,18.96115,11.68794,34.12383,12.11536,48.821,10.1776,0,0,60.33139,34.35226,34.3628,34.32832,78.1754,7.298032,10.06096,2.320461,28.74561,6.629889,8.572621,4.949506,8.439187,4.692026,25.87412,1.789193,203.1866,6.918742,76.10036,5.262332,33.11518,5.166057,30.90221,5.657943
rf0705,-3.86E+10,7.77E+10,158133.5,183705.5,3.526643,4.764041,3.729636,3.101541,6.066997,2.556453,3.30875,2.634241,25.56672,2.351869,15.77606,2.427641,32.04775,2.495704,5.636874,1.928452,5.830978,1.406298,5.252589,0.4503473,79.46095,2.059981,15.84302,1.35835,17.44227,1.733996,12.99435,1.756153,5.798121,1.883833,-1.67E+07,7.44E+10,34.36573,2.813049,0,0,60.10182,23.1051,79.36654,27.78769,5.051463,12.63676,7.259963,4.383234,7.013144,3.829054,5.161416,8.229023,0,0,0,0,27.91186,3.869845,13.08103,1.318257,37.37439,3.766448,5.003489,3.512152,6.513738,2.237695,5.18576,0.605651,79.32103,3.038272,15.25223,1.781326,17.31682,2.469989,15.22716,2.944721
rf0761,0,-0.7988855,0,-0.7988855,14.62579,4.282427,26.42176,3.419039,57.93727,3.236225,2.330105,2.970074,118.6437,3.339044,91.05511,3.108864,277.4031,4.726577,7.940859,2.334188,10.0177,1.577788,8.041615,0.4943775,355.8286,3.90856,24.25537,1.491155,55.42139,1.828351,37.05602,1.86927,11.72339,2.13311,0,1.129795,276.9654,4.744713,0,0,0,0,1261.472,960953.8,15.88097,8.148895,28.22705,6.403308,61.1445,5.876785,0,0,10.24933,8.201859,6.907224,8.706315,133.2432,6.121325,106.8302,2.18003,305.2291,6.228657,8.785227,4.683375,12.07858,2.601773,8.990227,0.9950521,399.2585,5.725208,26.44184,2.926624,62.87315,3.022544,46.28577,4.184127
rf0452,20.82168,4.911962,19.48435,4.970977,0.898562,2.584659,1.252093,3.473158,10.80927,2.570275,0.2046475,2.333067,29.5696,2.109657,4.493648,2.199751,15.53464,3.497422,0.9739277,3.097378,10.93823,4.074373,14.12366,1.883613,124.2407,7.676834,42.60023,5.681406,0,-0.8626722,0,-0.8626722,0,-0.8626722,41.89437,88.33795,15.46221,3.468699,34.28717,0,45.44894,5.521614,0,0,2.538,2.765307,0,0,6.892599,4.740594,0,0,0,0,0,0,26.24566,3.445888,6.248091,1.555898,17.85169,4.445423,3.903313,3.553797,8.057809,5.491744,13.47867,3.337666,131.5553,14.1474,39.64316,9.816664,0,0,0,0
rs1281,0,-0.72569,0,-0.72569,13.54807,2.625626,17.94053,1.899876,24.89672,1.730466,0.8740823,1.6202,55.37516,1.617531,44.49401,1.546712,134.8801,2.12726,4.898481,1.30446,3.844632,0.8843916,4.815967,0.2764024,136.4117,1.527986,14.52607,0.8336927,21.20551,1.344285,18.08752,0.9948014,2.479415,0.9672306,0,1.026281,134.3108,2.133559,0,0,0,0,0,0,20.22713,5.419472,26.37687,4.503376,31.75331,3.647543,4.728714,5.101533,0,0,1.102798,4.974101,69.40874,3.118268,57.04223,1.235692,162.9778,3.530547,5.899498,2.699246,8.206763,2.455279,6.685206,0.6997353,167.286,2.811744,19.66237,2.058045,28.14025,2.43125,25.51293,2.408308
rs0313,0,-0.8063156,0,-0.8063156,9.631152,4.386415,26.33354,3.172802,43.93863,2.941607,2.822991,2.876088,85.94508,2.990223,11.8315,2.528196,27.43451,2.68975,9.121115,2.366817,5.942069,2.143138,35.99783,0.9662146,349.8469,4.400658,108.5778,2.914323,77.12791,2.835252,54.84372,2.67024,7.029922,2.582912,0,1.140302,27.59465,3.133242,0,0,2.48E+07,0,7995.321,-9999,67.47468,33.20267,83.38389,12.44317,111.7186,10.39467,0,0,7.043838,9.60771,0,0,182.7548,9.151989,20.16356,2.750751,57.61018,7.859288,12.55447,6.78346,8.499696,5.028833,59.95919,2.382739,554.7012,10.96655,176.3506,7.008056,119.2,8.021953,81.99378,6.35937
rs1403,0,-0.8020216,-803168.5,1945509,12.67892,3.764954,31.92698,3.009341,53.03875,2.863332,0.4143168,2.649996,124.019,3.279126,46.11,2.626796,134.7697,3.583452,11.08049,2.219278,14.1962,1.822688,24.72036,0.7205798,378.4379,4.562188,74.56231,2.173433,78.89387,2.589756,56.12304,2.402896,9.629031,2.01773,0,1.13423,135.8299,3.721352,0,0,0,0,109928,0,51.29114,20.69056,58.64078,10.87046,104.4056,10.72116,0,0,0,0,9.633209,11.44081,227.2865,15.11367,83.8897,5.348211,239.6849,15.2806,17.07458,5.92764,27.16903,6.373329,41.50679,2.217028,610.4199,32.49723,122.0788,6.52067,123.3816,8.761218,86.94124,6.153461
rs1384,2.22E+10,2.33E+10,293.5395,19.04568,58.21,4.834591,62.62413,3.594796,112.8644,3.726633,4.310956,2.775591,273.0351,4.708526,281.2145,4.995643,861.7413,9.355697,28.69137,2.369786,20.07296,1.820681,26.57633,0.7042156,927.9254,8.329961,80.16035,2.124075,110.1344,2.74075,87.2589,2.534856,26.02588,2.085083,1180.481,869.201,-3.276263,2.436625,0,0,821.9385,0,502.8912,63.89567,87.98167,14.01926,81.5257,9.43715,153.6321,15.7026,4.021282,15.39137,4.369339,12.43081,0.1285348,325.1081,381.4409,27.47647,390.8596,22.80634,1116.742,65.16099,36.48047,5.78211,27.59907,4.048711,35.34884,2.046546,1179.173,65.12453,103.9672,6.019253,144.8564,8.222178,111.3751,7.762351
rs1178,0,-0.7357118,0,-0.7357118,20.48504,4.336611,95.11224,3.38706,174.3932,3.541675,-1.094339,3.075144,371.7009,4.271631,87.62296,3.085393,235.3768,3.880659,43.02444,2.463045,48.01693,2.342911,134.2427,1.251093,1427.681,8.328693,404.9071,3.773582,297.7603,3.988669,209.7338,3.376968,23.66433,2.434088,0,1.040454,235.2389,4.085171,0,0,3957.997,794.264,2633093,0,214.4733,84.87141,205.1156,12.95065,307.5313,14.16569,0,0,7.447325,0,0.07849671,0,604.5366,15.52521,132.8092,4.884038,379.4548,13.9544,55.96597,6.120761,79.65182,6.880427,205.1636,5.474282,2120.766,38.69519,603.4224,16.10083,447.7706,13.06124,316.6067,9.671325
rs1078,0,-0.7123817,0,-0.7123817,1.81649,1.964219,1.903594,1.486564,2.94335,1.403802,-0.5364612,1.33975,10.77365,1.320324,4.078581,1.206356,4.761149,1.208063,1.854373,1.175595,0.1381766,0.8256815,1.888428,0.2722247,29.38157,1.100955,5.695934,0.8210917,13.41677,2.061979,6.698204,1.011146,0.5093245,1.08423,0,1.00746,4.639346,1.081521,0,0,-9999,0,0,0,2.218125,0,3.257402,0,6.6955,0,0,0,5.471119,0,0.117391,0,18.64837,0,3.123944,0,8.925553,0,6.381515,0,2.235818,0,2.634674,0,39.1321,0,7.74904,0,15.173,0,8.877908,0
rs0758,0,-0.6657497,0,-0.6657497,6.271524,2.857717,9.548187,1.94802,14.54075,1.748704,1.389915,1.719253,39.3596,1.717983,5.794768,1.500658,17.96081,1.567064,4.384732,1.544217,4.336519,1.157363,17.73652,0.4719512,152.75,1.968088,53.49745,1.423512,34.79344,1.362076,22.59501,1.621729,-1.978532,12.18543,0,0.9415123,17.39694,1.740255,0,0,9792.464,4995216,95.44712,18401.84,21.56411,15.74519,30.02255,9.212182,52.36943,9.543947,0,0,0,0,10.9268,7.684014,102.2969,7.645608,13.80295,1.779391,39.437,5.083976,10.38974,33.54186,9.538228,5.613568,36.94843,1.647884,301.372,7.99289,108.6718,4.846718,62.68041,3.8715,40.1386,4.072502
rf0098,0,-0.783532,-1.87E+07,1.32E+08,4.665593,3.644354,4.314592,2.672597,18.57228,2.348511,2.126011,2.562234,35.13006,2.317679,1.891564,2.140261,8.916389,2.230226,6.292786,2.221933,6.775688,2.109696,23.1578,0.866496,205.1175,3.608828,69.84928,2.613549,40.78281,2.436089,27.12452,2.369477,1.109944,2.486956,1858.061,2419.847,11.40358,2.77123,0,0,187.3869,2143.286,59.33018,509.0133,41.33111,38.76621,7.796844,0,113.5515,22.45163,11.23725,37.70269,5.176338,37.44717,0,0,153.3538,15.5736,19.69461,6.423932,56.27032,18.35409,48.55069,21.41155,15.90827,21.49094,65.02349,3.672416,555.7719,13.30696,191.2456,10.80122,95.45589,9.909008,63.56017,10.28178
rf0167,0,-0.7818171,0,-0.7818171,5.421872,4.191981,19.65326,3.063036,42.00121,3.250732,3.454202,2.853954,95.99928,3.187232,6.462153,2.396701,19.32735,2.584389,8.579169,2.463908,9.267196,2.136734,47.3969,1.045384,496.1772,5.999393,142.96,3.153117,98.60852,3.043839,75.35618,2.983795,8.231435,2.840382,0,1.105656,20.53601,3.172297,0,0,1003.423,629.8079,0,0,36.48459,2727.69,109.4234,18.60322,179.0045,22.73085,4.130573,42.1645,11.8637,21.2271,0,0,290.45,15.88302,24.24378,4.852416,69.26794,13.86405,28.96842,10.29089,18.45588,7.90193,108.3425,3.349818,1087.141,19.78563,318.6544,9.852406,211.9253,10.69369,154.3426,9.381742
rf0640,272.7824,1305.279,-158.7765,566.3466,14.60954,9.735785,-27.51796,11.2928,-36.3022,12.37843,-55.03165,13.69604,13.80932,13.75631,-20.5591,14.31128,58.06135,14.51944,-94.8676,12.60351,10.26827,14.94939,4.913763,5.966227,43.70388,19.28886,14.82104,17.9955,15.78994,20.81824,-4.924333,20.25315,-35.61683,15.59348,5023.452,20209.81,57.11343,15.91653,0,0,200.1232,79.3962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.23079,0,11.74954,6.659767,33.57012,19.02791,67.67609,54.79865,40.27724,39.16872,5.120529,4.689299,13.84598,16.42417,15.06038,13.79206,0,0,32.08488,35.07292
rf0316,6.80E+07,1.17E+08,-4924.833,8905.338,11.18482,5.758099,41.83233,3.994177,79.94212,3.943295,-0.4120993,3.900149,149.166,4.212067,34.66856,3.584496,115.2198,4.340787,12.20502,2.861876,8.814931,2.543895,43.92344,1.192868,451.5007,5.951074,132.4832,3.59796,115.7514,3.622885,86.06968,3.690404,7.458323,3.493869,0,1.029142,115.2198,4.720289,0,0,233.6256,60.12592,405.1556,57.00648,135.3644,37.88218,67.93653,10.71175,123.0171,10.15841,0,0,0,0,0,0,228.6809,11.33471,56.55738,3.288715,161.5925,9.39633,22.1012,7.586029,19.35298,7.181753,63.82365,2.447506,617.8588,15.01669,187.7166,7.198547,154.4768,7.216032,117.8026,8.679768
rf0384,43.73002,4.652582,46.99023,4.714355,4.523557,2.664183,4.584721,1.986746,12.57295,1.811477,3.307786,1.666408,21.74908,1.733868,10.82298,1.521342,37.19864,1.890476,2.706376,1.486947,2.270649,0.9745166,1.952938,0.310869,66.31962,1.554619,5.890511,0.9376517,15.83255,1.357753,9.24281,1.351713,1.887734,1.649681,91.06407,6.979924,37.23887,1.968787,0,0,99.80732,34.3572,71.32302,38.35583,12.85308,10.2768,9.537429,7.412974,19.14613,6.464771,2.820314,8.044992,0,0,0,0,33.39363,7.127786,20.29712,4.21567,57.99178,12.04477,4.539877,5.956691,6.605323,3.0378,3.219491,0.8976724,99.03786,14.88718,9.469091,2.640213,23.8934,4.24276,14.43595,3.573852
rs0469,-2.19E+09,3.94E+09,10025.53,14180.88,5.840462,3.306039,2.89827,2.124951,9.617551,2.08814,-1.44001,1.860443,12.42286,1.879254,10.35091,1.61558,40.22343,2.166173,5.536519,1.540892,2.30759,1.015066,1.723855,0.342627,52.01651,1.619261,5.199544,1.033441,9.703197,1.438137,3.660286,1.066164,0.9683281,1.200448,6654.54,4387.104,40.07845,2.19374,0,0,34.78571,21.29379,40.63317,16.82671,8.019406,6.378539,3.816128,4.689696,11.4097,4.164643,0,0,6.029772,4.302083,0,0,22.27373,6.12825,16.80029,2.493224,48.00084,7.123498,6.135429,2.936398,3.157637,2.280545,2.029461,0.5861939,63.31709,6.837682,5.969003,1.7241,15.11382,3.986713,5.483161,2.632429
rs0655,5.710265,4.847154,-4.833376,4.665611,0.9004536,3.587297,-0.6662866,3.078792,7.382833,2.706873,-3.249392,2.70846,6.282525,2.253649,-0.7958549,2.257827,0.1947244,2.213569,1.366214,2.001627,2.391933,1.672723,-0.1326966,0.5490642,4.55444,1.661058,-0.4002434,1.656103,2.377619,1.981344,-1.18521,2.461547,-7.712308,2.344811,1.442064,6.813441,0.2040786,2.214554,0,0,14.03684,12.46752,0,0,6.05436,16.61166,0,0,8.354126,10.94536,0,0,0,0,0,0,4.400439,12.32061,0,0,0,0,0,0,4.212682,5.845259,0.3504528,5.584495,2.663863,9.563754,1.030743,16.42498,5.085916,8.168171,0,0
rs0608,0,-0.7414878,0,-0.7414878,5.609518,5.651571,5.213714,4.068859,6.89071,3.732845,1.316063,4.251823,9.431175,3.187875,6.227192,3.755769,9.850895,3.941149,-1.269477,3.273109,0.5942279,3.266687,-0.5816336,1.049099,22.63783,2.769635,-1.754341,3.164322,1.509282,3.271556,6.537157,4.072124,-4.133584,4.70094,0,1.048622,11.64227,4.686349,0,0,2080.949,13190.24,0,0,0,0,13.217,12.79567,15.07422,9.854409,0,0,0,0,0,0,15.71554,8.143476,5.024835,3.41809,14.35667,9.765971,3.221528,20.22037,0,0,0,0,2.297775,20.65095,0,0,0,0,6.547743,18.80288
rs0689,-403803.4,2089019,1606.325,4488.547,-0.6332578,3.340182,-4.177419,1.982432,5.267677,1.861786,-1.281562,2.110319,1.338544,1.580746,0.1238048,1.792038,-1.448124,1.670068,-2.319212,1.324397,3.76426,1.422974,2.254762,0.4463909,6.167964,0.8845482,6.800883,1.346416,2.618546,1.442209,3.647067,1.507899,2.495547,1.621471,-3945979,6.61E+08,-1.568579,1.306312,0,0,3.967866,0,8.60351,12.64826,0,0,0,0,6.358365,5.445189,0,0,0,0,3.585652,6.037175,4.398319,5.800482,0,0,0,0,0,0,4.222597,3.428058,2.42018,0.790258,6.822419,2.119636,7.118177,2.324288,2.351163,5.486701,3.211413,4.193773
rs0724,0,-0.7354049,0,-0.7354049,7.031253,4.130924,37.81749,2.938822,66.40451,2.879238,-0.8455306,2.925187,158.8208,3.080225,13.66992,2.219177,40.75607,2.441984,17.73651,2.033868,14.1721,1.671362,68.5806,0.863912,549.5838,4.591587,206.8549,2.605755,109.3076,2.322105,74.15472,2.448583,-2.962686,4.109448,0,1.04002,39.13363,2.653878,0,0,585456.8,8837138,0,0,12.52373,12.7742,48.08743,6.8785,85.14781,6.897995,24.74258,19.83506,1.768418,23.28505,0,0,212.672,9.160569,19.78211,1.723287,56.52032,4.923676,20.71941,3.834975,16.2772,3.331208,91.53844,2.999951,754.8364,21.9608,269.2307,8.823384,141.6192,5.099909,95.25208,4.625524
rs0827,2.46E+09,2.10E+10,-198098.6,1552224,3.196413,4.435494,2.270024,2.893068,11.62551,2.648588,1.144036,2.899638,36.33931,2.854008,11.25735,2.708533,21.43568,3.4732,4.30256,2.685154,14.09481,2.817234,35.60006,1.251378,152.5801,3.993219,107.378,3.774442,48.23182,3.481958,38.30038,3.439353,1.512626,3.265483,-138009,1.39E+08,23.97348,4.283931,0,0,493.2645,112.0481,314.0145,0,17.77419,88.11879,112.1599,49.48127,226.9928,50.22197,0,0,15.88761,0,0,0,223.4442,26.10204,38.98439,9.626921,111.384,27.50549,53.00161,25.23155,49.7358,17.79506,120.1893,5.66843,482.4944,18.6928,353.498,16.67185,127.3838,19.11928,98.90048,15.30291
rs0454,4441149,4861922,-953.2682,426.2756,2.862199,2.114676,5.304031,1.54883,4.908511,1.449025,-1.05146,1.503768,19.12029,1.563513,-0.9890616,1.414086,10.65508,1.459498,2.246778,1.420728,4.494093,1.250634,5.529149,0.4034281,61.06938,1.59574,16.67719,1.216831,22.17865,1.553922,13.35698,1.393539,1.801759,1.350904,7.34E+07,2.36E+09,12.09717,1.913545,0,0,74.4054,48.51936,52.95393,37.28591,12.68414,8.868686,14.5281,7.25604,15.68482,7.728967,0,0,0,0,0,0,48.51879,5.757797,10.38586,2.190015,29.67389,6.257185,10.14805,7.440366,21.7488,7.566613,12.13891,1.180695,128.9803,6.045489,35.70267,3.472633,48.75123,6.057697,24.58528,3.684465
rs0280,0,-0.7497233,0,-0.7497233,-2.750364,4.401291,13.84517,3.412033,27.31986,3.303654,8.554111,3.137918,59.53713,3.105653,4.537814,2.66624,17.24097,2.759451,-3.901653,2.603334,7.140261,2.302207,28.54112,0.9868889,225.2365,3.993172,86.0866,2.976682,46.02844,3.062185,30.12989,2.642996,3.063085,2.492491,0,1.060269,23.96122,4.181794,0,0,1.43E+07,1.52E+08,0.02079658,0,6.42908,12.52323,15.42292,7.889561,25.47632,6.180692,4.89505,10.71399,1.58355,27.78507,0,0,64.98308,5.383414,5.027267,1.728612,14.36362,4.93889,0,0,10.61568,4.979754,34.04714,1.518724,256.5322,6.688289,100.1387,4.466835,55.78821,4.628614,34.98052,4.757701
rs0250,36.8669,3.998689,64.79343,4.13027,5.268748,3.257963,14.62806,2.313514,34.76988,2.344466,3.64211,2.380801,72.46555,2.49891,5.35188,2.080073,18.79419,2.334922,5.810208,1.678761,8.348547,1.806004,31.08054,0.7909638,281.9351,4.109529,93.7461,2.385727,47.6071,2.76736,35.2779,2.070236,1.933274,1.962231,101.9991,7.220788,19.58353,2.842065,0,0,194.694,86.86185,137.9324,77.66652,31.03394,19.26118,37.83954,11.40218,81.82452,11.41075,9.979597,44.7816,0,0,0,0,160.2908,12.80132,14.85403,3.166962,42.44008,9.048464,22.68969,9.561142,24.52749,7.782931,62.33497,2.795656,550.6497,24.35373,183.3382,8.222517,96.27675,9.809524,66.17083,7.079376
rs0198,0,-0.7404765,0,-0.7404765,17.31165,4.098872,-0.5815598,2.384765,3.140469,2.162233,-0.9052575,2.263023,1.480318,1.867626,-0.8489423,1.882298,1.680979,1.844224,-6.935824,1.925477,0.7202531,1.578711,0.3185453,0.493616,3.416364,1.420785,0.9608062,1.488858,1.261801,1.598813,-2.748165,1.96994,6.309475,2.575445,0,1.047192,1.680979,100.8006,0,0,0,0,0,0,0,0,0,0,8.90111,14.74615,0,0,0,0,22.16013,15.94815,106.1584,31.67912,0,0,0,0,0,0,7.315603,140.9224,1.507436,2.442126,66.64443,0,4.433635,7.182724,0,0,0,0
rf0672,0,-0.722072,0,-0.722072,-1.860598,2.32662,-0.06961336,1.660948,4.03064,1.61673,0.09218004,1.622694,7.392628,1.603625,5.646098,1.502428,4.039817,1.448749,2.792765,1.481651,3.386671,1.116355,3.101559,0.3835733,34.80907,1.390888,9.355017,1.156945,15.58125,2.73743,8.537344,1.300008,2.575111,1.393828,0,1.021164,4.539805,1.66474,0,0,1156211,2146960,0,0,0,0,1.918205,13.66291,7.6374,4.314452,0,0,0,0,0.6206011,12.9702,12.68549,6.723617,3.578624,1.301633,10.22464,3.71895,3.531779,6.821117,8.192719,3.714722,4.675298,1.420945,48.95288,4.250836,13.75088,4.17925,16.87675,4.334732,10.19986,3.498585
rf0519,0,-0.6909039,0,-0.6909039,5.508245,2.011864,2.695987,1.364446,5.725802,1.302095,0.1727544,1.194323,8.754071,1.070143,3.6809,1.038839,12.51928,1.278192,-0.3875555,1.054571,2.466284,0.7974128,0.5534185,0.2241257,22.75815,0.9593875,1.669238,0.6760141,3.336863,0.7985988,3.080242,0.7173458,-0.1198592,0.8848204,0,0.9770856,11.98748,1.280638,0,0,0,0,0,0,9.139431,20.953,0,0,5.201662,2.763079,0,0,0,0,6.17399,5.630446,10.94858,2.689025,7.255657,1.240229,20.73045,3.543512,0,0,0,0,1.905993,0.8697974,31.72261,2.683912,5.605863,2.558228,5.420815,2.584506,6.039555,2.165362
rs1164,0,-0.6896451,0,-0.6896451,-2.216352,3.022184,3.59719,2.293482,12.79312,1.985654,0.5017492,1.78077,34.33972,1.815489,22.74355,1.72493,81.33517,2.308768,6.483476,1.514611,4.940641,1.049493,1.676804,0.2953592,118.6328,1.84171,5.057629,0.8908706,11.31346,1.377985,11.51316,1.127189,2.448556,1.202207,0,0.9753054,81.65427,2.334098,0,0,0,0,0,0,0,0,12.63263,7.58323,24.10157,6.731607,13.50738,10.36372,0,0,8.386343,5.560187,48.13083,4.165814,36.84832,1.436582,105.2809,4.10452,11.94412,4.334478,8.804053,2.503347,2.335381,0.587378,160.0439,3.822349,6.868769,1.727582,18.08009,3.276454,15.8412,2.719564
rs0790,0,-0.8130906,0,-0.8130906,17.14279,5.502218,16.54964,3.328696,22.9251,2.914842,-3.16334,2.553262,42.45631,2.537211,26.64758,2.226957,84.03917,2.866946,2.481662,1.875425,2.994555,1.307948,3.737511,0.4225562,131.6691,2.476227,11.2732,1.274526,23.47053,1.74295,17.75909,1.677375,2.892366,1.740394,0,1.149884,83.51299,2.905604,0,0,120.1234,35.22081,148.6166,42.42195,23.96922,15.14327,21.42263,9.448371,29.07601,8.450304,0,0,0.3362831,75.69761,0.3096112,109.361,53.2984,9.57772,39.02402,6.330661,111.4972,18.0876,3.295979,7.646235,5.466629,4.02553,4.876903,0.9995271,164.368,21.46793,14.34383,2.939785,29.57198,4.392421,22.89537,4.53528
